,Leaf No.,Spot,Total Chlorophyll (µg/mg),Chlorophyll a (µg/mg),Chlorophyll b (µg/mg),Total Chlorophyll (µg/cm2),Chlorophyll a (µg/cm2),Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
115,39,B,2.61532,2.211158431,0.404161569,47.17454906,39.88437434,7.290174719,46.85582199666667,39.51641162333333,7.339410373,2.5976500216666665,2.190758867,0.4068911546666667
116,39,C,2.574172026,2.183613072,0.390558954,46.43233123,39.38751739,7.044813845,46.85582199666667,39.51641162333333,7.339410373,2.5976500216666665,2.190758867,0.4068911546666667
117,40,A,1.815362092,1.496650458,0.318711634,32.74508972,26.99624154,5.748848176,32.21103173,26.72454630333333,5.486485424333334,1.774847235,1.4725717296666667,0.3022755053333333
118,40,B,1.840393203,1.54159268,0.298800523,33.19659522,27.80689915,5.389696069,32.21103173,26.72454630333333,5.486485424333334,1.774847235,1.4725717296666667,0.3022755053333333
119,40,C,1.66878641,1.379472051,0.289314359,30.69141025,25.37049822,5.320912028,32.21103173,26.72454630333333,5.486485424333334,1.774847235,1.4725717296666667,0.3022755053333333
120,41,A,1.8473456,1.588136,0.2592096,32.66862842,28.08474217,4.583886256,32.63164744666667,27.535460143333335,5.09618731,1.8867462143333331,1.591694819,0.29505139566666666
121,41,B,1.80556,1.510970196,0.294589804,32.56828181,27.25453774,5.313744076,32.63164744666667,27.535460143333335,5.09618731,1.8867462143333331,1.591694819,0.29505139566666666
122,41,C,2.007333043,1.675978261,0.331354783,32.65803211,27.26710052,5.390931598,32.63164744666667,27.535460143333335,5.09618731,1.8867462143333331,1.591694819,0.29505139566666666
123,42,A,1.786479444,1.498720556,0.287758889,30.32857513,25.44337082,4.88520431,29.735523016666665,25.15242586333333,4.583097152333333,1.705304081333333,1.4423023186666668,0.263001763
124,42,B,1.664656533,1.415561067,0.249095467,29.43793827,25.03291127,4.405026998,29.735523016666665,25.15242586333333,4.583097152333333,1.705304081333333,1.4423023186666668,0.263001763
125,42,C,1.664776267,1.412625333,0.252150933,29.44005565,24.9809955,4.459060149,29.735523016666665,25.15242586333333,4.583097152333333,1.705304081333333,1.4423023186666668,0.263001763
126,43,A,1.711595556,1.410217778,0.301377778,29.05729174,23.94088326,5.116408479,28.881680069999998,23.53890893,5.342771136333334,1.7012512963333333,1.3865398150000001,0.3147114813333334
127,43,B,1.788875833,1.4056575,0.383218333,30.36925798,23.86346467,6.505793308,28.881680069999998,23.53890893,5.342771136333334,1.7012512963333333,1.3865398150000001,0.3147114813333334
128,43,C,1.6032825,1.343744167,0.259538333,27.21849049,22.81237886,4.406111622,28.881680069999998,23.53890893,5.342771136333334,1.7012512963333333,1.3865398150000001,0.3147114813333334
129,44,A,1.516463077,1.274626154,0.241836923,27.88996251,23.44222961,4.447732899,28.14873971333333,23.59112023,4.557619485333333,1.493273769,1.2514522766666667,0.24182149233333336
130,44,B,1.424586909,1.199157091,0.225429818,27.7117776,23.32660395,4.385173658,28.14873971333333,23.59112023,4.557619485333333,1.493273769,1.2514522766666667,0.24182149233333336
131,44,C,1.538771321,1.280573585,0.258197736,28.84447903,24.00452713,4.839951899,28.14873971333333,23.59112023,4.557619485333333,1.493273769,1.2514522766666667,0.24182149233333336
132,45,A,2.072588701,1.600295367,0.472293333,43.24918064,33.39372804,9.855452595,39.816509870000004,32.00364999333333,7.812859871333334,1.9094232783333334,1.534775901333333,0.3746473766666667
133,45,B,1.94600069,1.599003448,0.346997241,39.91937469,32.80123081,7.118143878,39.816509870000004,32.00364999333333,7.812859871333334,1.9094232783333334,1.534775901333333,0.3746473766666667
134,45,C,1.709680444,1.405028889,0.304651556,36.28097428,29.81599113,6.464983141,39.816509870000004,32.00364999333333,7.812859871333334,1.9094232783333334,1.534775901333333,0.3746473766666667
135,46,A,1.944279774,1.602220565,0.342059209,40.57172903,33.43390158,7.13782745,40.617806699999996,33.498059463333334,7.119747235333333,2.0026424003333334,1.651668830666667,0.35097357
136,46,B,2.105081609,1.734333563,0.370748046,43.18268845,35.57733135,7.605357101,40.617806699999996,33.498059463333334,7.119747235333333,2.0026424003333334,1.651668830666667,0.35097357
137,46,C,1.958565818,1.618452364,0.340113455,38.09900262,31.48294546,6.616057155,40.617806699999996,33.498059463333334,7.119747235333333,2.0026424003333334,1.651668830666667,0.35097357
138,47,A,1.590910952,1.320437619,0.270473333,31.50987244,26.15282828,5.357044163,30.390584203333333,25.505178689999997,4.885405516,1.5623493536666668,1.3111778086666666,0.251171545
