Leaf No.,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time,Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
1,2,64,50,0.1958035754188009,0.1429951310227117,0.5188355464466963,0.5734533712173522,0.268117284655278,0.2116755650756098,White LED,12.5 mA,b'OK Read',9:49:07,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,50,0.1953860315352012,0.1418599215957842,0.5316982426768289,0.5900851047241283,0.2661013915104493,0.2193823580315627,White LED,25 mA,b'OK Read',9:49:08,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,50,0.208271612495017,0.1540202000083403,0.6190082516020963,0.6847624709533405,0.2883601837263247,0.2366324529361143,White LED,50 mA,b'OK Read',9:49:10,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,50,0.209955091886609,0.1587882913147922,0.6572299366107829,0.7306350783561937,0.2994301671043919,0.239277352045651,White LED,100 mA,b'OK Read',9:49:11,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,100,0.1940249816714421,0.145995831688854,0.5784712845045251,0.6473475452492072,0.2790375950436496,0.2250601425388416,White LED,12.5 mA,b'OK Read',9:49:12,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,100,0.1949930069933302,0.1454580952099473,0.5746888806987143,0.6434626629833884,0.2738277147705758,0.2233247908917085,White LED,25 mA,b'OK Read',9:49:13,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,100,0.2087561034618705,0.1577621371672674,0.6479561405942242,0.7318139135837377,0.2965441778580888,0.2403895873653729,White LED,50 mA,b'OK Read',9:49:14,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,100,0.2104118271798849,0.1615034073993714,0.6736438561092356,0.7610774405191258,0.3051525709073131,0.2455671745001232,White LED,100 mA,b'OK Read',9:49:16,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,150,0.1942127782642073,0.1474987800141418,0.5860418217897846,0.6614872207652218,0.2829088386785169,0.2256824556416675,White LED,12.5 mA,b'OK Read',9:49:17,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,150,0.1950264222411661,0.1469096573111833,0.5890097398979204,0.663455277954584,0.2765154564070521,0.2244838831893381,White LED,25 mA,b'OK Read',9:49:18,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,150,0.209311508111818,0.1597320183902411,0.6638939201064762,0.7511290380858127,0.3009256332291156,0.2432996378049276,White LED,50 mA,b'OK Read',9:49:19,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,150,0.2110345388055458,0.1625690119343017,0.6820283268425065,0.7737070876228964,0.3079650096715222,0.2468387296099111,White LED,100 mA,b'OK Read',9:49:20,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,200,0.1941476028657333,0.1479395324037523,0.5913132437677714,0.6660047356236852,0.2832778525953865,0.2286583362537235,White LED,12.5 mA,b'OK Read',9:49:22,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,200,0.1949143367022947,0.1470047138007981,0.595858250013736,0.6720205604117191,0.2780261106115619,0.2253066906104059,White LED,25 mA,b'OK Read',9:49:23,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,200,0.2105556302622249,0.1609597955476482,0.6711306601180949,0.7600445740266976,0.3045041107120284,0.2460599137141266,White LED,50 mA,b'OK Read',9:49:24,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,200,0.2125970889023178,0.1635816177459633,0.6855488940402479,0.7769573237550318,0.31080476486348,0.2481368059633738,White LED,100 mA,b'OK Read',9:49:25,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,250,0.1941623475244584,0.1472519810698996,0.5873246442926197,0.6567466971872441,0.283499773457724,0.2256195596798667,White LED,12.5 mA,b'OK Read',9:49:26,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,250,0.1950609381896972,0.1464075424152715,0.5946515983760996,0.6690255688088623,0.2773744964865915,0.2245028098430642,White LED,25 mA,b'OK Read',9:49:27,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,250,0.2108141687585878,0.1606302925275062,0.6663017324703947,0.7541389950184827,0.3048424564658147,0.2450257724909429,White LED,50 mA,b'OK Read',9:49:29,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,2,64,250,0.2130363819373258,0.1630523075324602,0.6790566764491832,0.7686933532997785,0.3106261020355055,0.2485463289705748,White LED,100 mA,b'OK Read',9:49:30,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,50,0.2058325789995746,0.1467255290371917,0.5247990126863493,0.5817639574891946,0.268117284655278,0.2116755650756098,White LED,12.5 mA,b'OK Read',9:49:43,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,50,0.2065156156099911,0.1431495472386093,0.5347894304869327,0.5900851047241283,0.2661013915104493,0.2129285983437852,White LED,25 mA,b'OK Read',9:49:44,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,50,0.220412325860763,0.1570402544790766,0.5972885836423772,0.6722210181645597,0.2904345773070325,0.2328768219519432,White LED,50 mA,b'OK Read',9:49:45,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,50,0.2222235379639321,0.1620964199383004,0.6240527570329508,0.7131350953706459,0.3012451208630557,0.239277352045651,White LED,100 mA,b'OK Read',9:49:46,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,100,0.2057912929269917,0.1484914687229114,0.5546174195459131,0.6266000728846293,0.2790375950436496,0.2250601425388416,White LED,12.5 mA,b'OK Read',9:49:47,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,100,0.2066751949368276,0.1467510467904252,0.5576952799330651,0.6283980265630624,0.2756060380320434,0.2200891068486524,White LED,25 mA,b'OK Read',9:49:49,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,100,0.2212105213654632,0.1596492661666174,0.6308336382015147,0.7168280517390612,0.2986177744456139,0.2403895873653729,White LED,50 mA,b'OK Read',9:49:50,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,100,0.222882094312993,0.1641428718957616,0.6532544181170548,0.7491347440896826,0.3078690523404105,0.2439299848783993,White LED,100 mA,b'OK Read',9:49:51,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,150,0.2056087718035676,0.1499989803811098,0.566176507474217,0.6448815250186261,0.2852092007431667,0.2256824556416675,White LED,12.5 mA,b'OK Read',9:49:52,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,150,0.2068210379681637,0.1484197107065077,0.5756229522811865,0.6534253495747836,0.2788885902670815,0.2244838831893381,White LED,25 mA,b'OK Read',9:49:53,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,150,0.2218005054345584,0.162249422982854,0.6506997022230722,0.7436507635757323,0.3043845805464731,0.2432996378049276,White LED,50 mA,b'OK Read',9:49:55,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,150,0.2236822317166949,0.1655368133779344,0.6684608876424175,0.7679224468847793,0.311587882431219,0.2468387296099111,White LED,100 mA,b'OK Read',9:49:56,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,200,0.205957892003829,0.1504419017120724,0.5734402503422649,0.6514809826859261,0.2867328964298763,0.2286583362537235,White LED,12.5 mA,b'OK Read',9:49:57,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,200,0.2068198957465995,0.1492713823402143,0.5827368056060861,0.6644937856210319,0.2815909944569015,0.2253066906104059,White LED,25 mA,b'OK Read',9:49:58,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,200,0.2232401407152362,0.1636203053158645,0.6589282785511046,0.7531516558953191,0.3081599004734954,0.2451131762772166,White LED,50 mA,b'OK Read',9:50:00,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,200,0.2252756072017906,0.166236130235709,0.6725769797656589,0.7693404073896875,0.3139948917455903,0.2481368059633738,White LED,100 mA,b'OK Read',9:50:01,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,250,0.2057368811471144,0.1495058924576985,0.5694541289775675,0.6451373074189863,0.286265973880073,0.2256195596798667,White LED,12.5 mA,b'OK Read',9:50:02,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,250,0.2067935227968861,0.1487396311841612,0.5810667473542935,0.6604257151039662,0.2809394772955327,0.2245028098430642,White LED,25 mA,b'OK Read',9:50:03,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,250,0.2237169642705606,0.1628380132318829,0.655438072894889,0.7461105952950718,0.30861077708676,0.2442673923908367,White LED,50 mA,b'OK Read',9:50:04,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
1,3,64,250,0.2261364550022267,0.1651128610618366,0.6664641076915944,0.7595420658800256,0.3135496541752778,0.2472246457094405,White LED,100 mA,b'OK Read',9:50:06,46.05352228,36.794418113333336,9.259104163333332,2.160390279,1.726104994666667,0.4342852843333333
2,1,64,50,0.1738353294344418,0.1206132146902437,0.4711267408681734,0.5152775043559765,0.2337430036125682,0.1867733976911979,White LED,12.5 mA,b'OK Read',10:08:12,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,50,0.1743634838383758,0.1218705406511579,0.48223812256805,0.5340912274888502,0.2341687078961023,0.1935726066470658,White LED,25 mA,b'OK Read',10:08:13,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,50,0.1270442389804342,0.091355197615217,0.3674228050746042,0.4088510416714701,0.1742609848659494,0.1427305979585028,White LED,50 mA,b'OK Read',10:08:14,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,50,0.1118073997947462,0.0906416323682358,0.3365144460429851,0.3762549705402491,0.1742140039096839,0.1278332236274287,White LED,100 mA,b'OK Read',10:08:15,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,100,0.1740941736239427,0.1272784355782573,0.5098903470872167,0.5685036292672278,0.2480335644888763,0.2000523216181177,White LED,12.5 mA,b'OK Read',10:08:16,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,100,0.1641719198229522,0.1202453554365958,0.4804525013635154,0.5380120340576431,0.2347093724676494,0.1877227184979636,White LED,25 mA,b'OK Read',10:08:17,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,100,0.0931184020084387,0.0758616836634922,0.2766654905401282,0.3097095775119001,0.1482722875874643,0.1070484977420578,White LED,50 mA,b'OK Read',10:08:18,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,100,0.1094470774229231,0.0826488109829562,0.3309401581089317,0.3713101683345355,0.1611783609995291,0.1260576981897365,White LED,100 mA,b'OK Read',10:08:19,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,150,0.1739890196882521,0.1266658320019007,0.5125390838592888,0.5756881905463077,0.2484086958974232,0.2006054856727979,White LED,12.5 mA,b'OK Read',10:08:21,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,150,0.1738459544974385,0.1255527143271165,0.5241363362827913,0.5889425488182759,0.2456592591784141,0.2028989352387886,White LED,25 mA,b'OK Read',10:08:22,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,150,0.1516588834662962,0.0874812959816321,0.47378139486986,0.5359273199633039,0.1715624350130242,0.1780854099636325,White LED,50 mA,b'OK Read',10:08:23,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,150,0.1697920696160354,0.1095884641158375,0.5489624387299483,0.6254733104011254,0.2143676511268633,0.2020583542867494,White LED,100 mA,b'OK Read',10:08:24,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,200,0.173901287270019,0.1291734238759827,0.5287566921636939,0.5975371235927365,0.2556414732342211,0.2036007041790783,White LED,12.5 mA,b'OK Read',10:08:25,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,200,0.1744692398896297,0.1279006205503172,0.5371984939360955,0.6075065209239776,0.2504023583778185,0.2058559444051875,White LED,25 mA,b'OK Read',10:08:26,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,200,0.1314510578830302,0.0990083681219004,0.4144287192297964,0.469936456492475,0.1942976404484937,0.1552072420243885,White LED,50 mA,b'OK Read',10:08:27,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,200,0.1289889645594941,0.1109070462400554,0.4123514004103041,0.4684595153285498,0.2182924823161703,0.1533338617457063,White LED,100 mA,b'OK Read',10:08:28,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,250,0.1738104984721423,0.1282195058069473,0.5265661815028939,0.5937253007301015,0.2530755432377793,0.2030578091361771,White LED,12.5 mA,b'OK Read',10:08:29,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,250,0.1746411901631935,0.1276206914618007,0.539694599807315,0.6096903177084569,0.2509913160373588,0.2063357760689419,White LED,25 mA,b'OK Read',10:08:31,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,250,0.1902576442171468,0.1346706019333351,0.6170535778338018,0.701956525518348,0.265899666825474,0.2268196771041317,White LED,50 mA,b'OK Read',10:08:33,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,1,64,250,0.1908354839750159,0.1427787758762349,0.6223899750815552,0.7089932197279571,0.2832180195276899,0.2280548216883167,White LED,100 mA,b'OK Read',10:08:34,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,50,0.1776559402859384,0.1206132146902437,0.4770891314465277,0.523588090627819,0.2406186501253071,0.1992234610536741,White LED,12.5 mA,b'OK Read',10:08:48,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,50,0.1780733451966391,0.1218705406511579,0.4853293103781538,0.5340912274888502,0.2412649353415556,0.1935726066470658,White LED,25 mA,b'OK Read',10:08:49,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,50,0.1909276901854343,0.1336351724835439,0.5484194939651448,0.6095137542206557,0.263465473410082,0.2140962047259023,White LED,50 mA,b'OK Read',10:08:50,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,50,0.1917421130046848,0.1382781574149456,0.571916374943031,0.6475091151061734,0.2722093376473448,0.2196108675456986,White LED,100 mA,b'OK Read',10:08:51,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,100,0.1774560055447152,0.1260307354163947,0.5069075383060916,0.5643541347943121,0.2514775767389468,0.2000523216181177,White LED,12.5 mA,b'OK Read',10:08:52,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,100,0.178339678194244,0.1244474787321544,0.5082598570649419,0.5659893464108579,0.2489339145096642,0.2006686373102306,White LED,25 mA,b'OK Read',10:08:53,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,100,0.1912330522376377,0.1351168755593144,0.5695526413432463,0.6406494350300945,0.2695858329529025,0.2197313861352007,White LED,50 mA,b'OK Read',10:08:55,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,100,0.1917380927680572,0.1382429231136735,0.5818903949950875,0.6601071194647343,0.2770821471063695,0.2242847826328041,White LED,100 mA,b'OK Read',10:08:56,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,150,0.1775201659951476,0.125832352839354,0.5085649460332795,0.570152371525142,0.2530080979795593,0.2047849806676095,White LED,12.5 mA,b'OK Read',10:08:57,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,150,0.1784142790936333,0.1253370099518657,0.5138386787616734,0.5774791221738108,0.2515931170250356,0.2050575361597492,White LED,25 mA,b'OK Read',10:08:58,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,150,0.1913041462959391,0.136949087773034,0.578733158642151,0.6572379083250861,0.2732544523161109,0.2244875685821364,White LED,50 mA,b'OK Read',10:08:59,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,150,0.1901806496651949,0.1390465394687024,0.5860120602596964,0.668858806173351,0.2783760172626173,0.223902413615153,White LED,100 mA,b'OK Read',10:09:00,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,200,0.177516698368238,0.1269840880575785,0.5138625309757718,0.5788639784520321,0.2556414732342211,0.2067321381636586,White LED,12.5 mA,b'OK Read',10:09:01,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,200,0.1782715135459794,0.1264435203635514,0.5194461480433198,0.5870765733012068,0.2530753383338834,0.2058559444051875,White LED,25 mA,b'OK Read',10:09:03,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,200,0.1516293017047492,0.1349249976477837,0.4560073977936828,0.5175568712265726,0.271076430543397,0.1769735174087602,White LED,50 mA,b'OK Read',10:09:04,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,200,0.1931800774697485,0.1398573018312189,0.5963175293795892,0.6801099795500329,0.2816385391356341,0.2275272822910999,White LED,100 mA,b'OK Read',10:09:05,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,250,0.1775722050848538,0.1267168982150814,0.5134617099525007,0.5788001988840913,0.2558417436601283,0.2055639855600414,White LED,12.5 mA,b'OK Read',10:09:06,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,250,0.1783357177224328,0.1260658836890235,0.5186991718999152,0.5856118218118338,0.2531307143691473,0.2063357760689419,White LED,25 mA,b'OK Read',10:09:07,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,250,0.1926035996017482,0.1371067125179388,0.5819276907764541,0.6608124404185172,0.2772054309707497,0.2253022952808865,White LED,50 mA,b'OK Read',10:09:09,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,2,64,250,0.1928094644040718,0.1389234734767804,0.5921675829297771,0.673260215471222,0.2810250928598019,0.2260717551231476,White LED,100 mA,b'OK Read',10:09:11,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,3,64,50,0.1795661791087501,0.1231003039513678,0.4770891314465277,0.523588090627819,0.2406186501253071,0.1992234610536741,White LED,12.5 mA,b'OK Read',10:10:07,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,3,64,50,0.1800519310225722,0.1238049179551166,0.4853293103781538,0.5340912274888502,0.2412649353415556,0.2000242513881981,White LED,25 mA,b'OK Read',10:10:08,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,3,64,50,0.1906386006253864,0.1359002312393685,0.5447993316623442,0.614530122507645,0.2613914772989241,0.2140962047259023,White LED,50 mA,b'OK Read',10:10:10,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,3,64,50,0.1913626796194447,0.1409246728645095,0.5703368213519094,0.6518839948449303,0.270394383888681,0.2196108675456986,White LED,100 mA,b'OK Read',10:10:11,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,3,64,100,0.1793770714931861,0.1297740726123147,0.5069075383060916,0.5726531237401433,0.2549229090397071,0.2000523216181177,White LED,12.5 mA,b'OK Read',10:10:12,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
2,3,64,100,0.1800795844265641,0.1270333818931102,0.5082598570649419,0.5702932673857316,0.2507122377711318,0.2039053822333009,White LED,25 mA,b'OK Read',10:10:14,45.52574725,37.18404030333333,8.341706947,2.399658327,1.9600306626666668,0.4396276646666666
