Leaf No.,Read number,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time,Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
59,3,64,200,0.1458721412231285,0.1328325932899642,0.1711449779800581,0.1770986684813582,0.1570407242580364,0.1397544318045033,White LED,12.5 mA,b'OK Read',11:30:33,73.19187475,56.98039187999999,16.21148287,3.2866169013333333,2.559007782333333,0.7276091189999999
59,3,64,200,0.1460406687408052,0.1331004955255695,0.1711876808132998,0.1771660405790257,0.1571545724351319,0.1399643679377785,White LED,25 mA,b'OK Read',11:30:34,73.19187475,56.98039187999999,16.21148287,3.2866169013333333,2.559007782333333,0.7276091189999999
59,3,64,200,0.148109768712299,0.1342426433365004,0.1713663983474074,0.1775072897376912,0.1574776648514288,0.1407657359947052,White LED,50 mA,b'OK Read',11:30:36,73.19187475,56.98039187999999,16.21148287,3.2866169013333333,2.559007782333333,0.7276091189999999
59,3,64,200,0.1597594849984489,0.1444474592091464,0.1854706869901019,0.192110836652475,0.1703693233442041,0.152602772336227,White LED,100 mA,b'OK Read',11:30:37,73.19187475,56.98039187999999,16.21148287,3.2866169013333333,2.559007782333333,0.7276091189999999
59,3,64,250,0.1458227436812712,0.1328163948590934,0.1711497014794112,0.1771394008069888,0.1571037096765313,0.1399507018280848,White LED,12.5 mA,b'OK Read',11:30:38,73.19187475,56.98039187999999,16.21148287,3.2866169013333333,2.559007782333333,0.7276091189999999
59,3,64,250,0.1460172698789494,0.1330493111721426,0.1711910708360006,0.1771297473595256,0.1571510934204288,0.1400511391734295,White LED,25 mA,b'OK Read',11:30:39,73.19187475,56.98039187999999,16.21148287,3.2866169013333333,2.559007782333333,0.7276091189999999
59,3,64,250,0.1480856602992626,0.1341257829866064,0.1710080034095785,0.1770825245022082,0.1571844812763728,0.140606327666866,White LED,50 mA,b'OK Read',11:30:41,73.19187475,56.98039187999999,16.21148287,3.2866169013333333,2.559007782333333,0.7276091189999999
59,3,64,250,0.1600985621034156,0.1444923194690161,0.1853586368490832,0.1920508657503432,0.1702745824931494,0.1525468730735258,White LED,100 mA,b'OK Read',11:30:42,73.19187475,56.98039187999999,16.21148287,3.2866169013333333,2.559007782333333,0.7276091189999999
60,1,64,50,0.12337889792925,0.1107772752113512,0.140288418172589,0.1476543391397889,0.1243478295474032,0.1170171599962817,White LED,12.5 mA,b'OK Read',11:39:42,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,50,0.1235122438933188,0.1112609681206204,0.1405219316166923,0.1477001662875648,0.1244420574403418,0.1180405329880029,White LED,25 mA,b'OK Read',11:39:43,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,50,0.1258332506502489,0.1132420106662411,0.1425903591380226,0.1498858891418501,0.1262490332997614,0.1204909070854824,White LED,50 mA,b'OK Read',11:39:45,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,50,0.1332066317240818,0.1198564199435539,0.1515300812758521,0.1593522027614982,0.1341501943558513,0.1282146771157548,White LED,100 mA,b'OK Read',11:39:46,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,100,0.1234935731159179,0.1109142233572712,0.1403475761805325,0.1475773619869366,0.1242839084827508,0.1175566147836855,White LED,12.5 mA,b'OK Read',11:39:48,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,100,0.1235210951489141,0.1112088251371792,0.1405042004537536,0.1476538839734231,0.1243864719212666,0.1182917803326969,White LED,25 mA,b'OK Read',11:39:49,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,100,0.1252194836047163,0.112662688445069,0.1416969786330408,0.149087630498858,0.1255274341882259,0.120123323961729,White LED,50 mA,b'OK Read',11:39:50,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,100,0.1333431378508063,0.1198962363829603,0.1514479106771283,0.1593130963336256,0.1341038515415036,0.1287783422843241,White LED,100 mA,b'OK Read',11:39:51,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,150,0.1234481150255898,0.1109600424510352,0.1404027660122326,0.1476029158176757,0.124215257731025,0.1181527022370592,White LED,12.5 mA,b'OK Read',11:39:52,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,150,0.1235732978839768,0.1112315459936062,0.1404876481146508,0.1477290576570323,0.1243861649812477,0.1188340979869114,White LED,25 mA,b'OK Read',11:39:53,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,150,0.1254775260368131,0.1125262029187089,0.1410901341519984,0.1484822287088394,0.125043309011313,0.120236298449153,White LED,50 mA,b'OK Read',11:39:54,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,150,0.1341877146790931,0.120068559186085,0.1513582990287624,0.159342636518855,0.1341200017683174,0.1293117379912354,White LED,100 mA,b'OK Read',11:39:56,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,200,0.1235179308964584,0.1111550110007343,0.140423026977896,0.1476732859352633,0.1242818893530841,0.1187575507209934,White LED,12.5 mA,b'OK Read',11:39:57,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,200,0.1235987903118605,0.1113635667595278,0.1404721717812758,0.1477277614068766,0.1243746949648756,0.1191701868305463,White LED,25 mA,b'OK Read',11:39:58,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,200,0.1254413757300333,0.112386219954427,0.1405823984511905,0.148071186643113,0.1246628047750746,0.1201477279648323,White LED,50 mA,b'OK Read',11:39:59,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,200,0.1344650201167661,0.1201166072177044,0.1512201066380023,0.1592726690651132,0.1340217549705147,0.1293350445904059,White LED,100 mA,b'OK Read',11:40:00,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,250,0.1233291853990306,0.1110847375829618,0.14039270050374,0.1476722202617452,0.1242713589747519,0.1186806068182315,White LED,12.5 mA,b'OK Read',11:40:02,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,250,0.1235282024001391,0.1112859953608268,0.140312644348907,0.1476939957020818,0.124284541910378,0.1190811254941102,White LED,25 mA,b'OK Read',11:40:03,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,250,0.1253521984064966,0.1121269420496283,0.1402163151731111,0.147714931619697,0.1243672281556597,0.1196907357904321,White LED,50 mA,b'OK Read',11:40:04,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,1,64,250,0.1346566758239289,0.1200813628765778,0.1510385970988365,0.1591187188073066,0.1338954427567593,0.1288831769771927,White LED,100 mA,b'OK Read',11:40:05,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,50,0.1356466897212065,0.1186152865266786,0.1547106353780216,0.1571535852138498,0.1375651949368499,0.1273422746654486,White LED,12.5 mA,b'OK Read',11:40:13,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,50,0.1356388851035337,0.1190829459654879,0.1547653269631447,0.1569846597993122,0.1375647272380221,0.127680478382199,White LED,25 mA,b'OK Read',11:40:14,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,50,0.1379576884009907,0.121059366131835,0.1570182398326223,0.1593792695604724,0.1395560989249223,0.1298411441368057,White LED,50 mA,b'OK Read',11:40:15,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,50,0.1462569914497126,0.1283168741065884,0.1671669824959119,0.1697490718824307,0.1485925946285915,0.1383712235209127,White LED,100 mA,b'OK Read',11:40:16,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,100,0.1354134715322854,0.1186585260978053,0.1548532685742299,0.1570417458718709,0.1376656142019692,0.1271609733445617,White LED,12.5 mA,b'OK Read',11:40:17,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,100,0.1355095088435817,0.1189203800856793,0.1548619449604883,0.1571923581224459,0.1376991863571182,0.1276721661459876,White LED,25 mA,b'OK Read',11:40:19,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,100,0.1373902549209877,0.1204753222491437,0.1561715489369395,0.1586169890519926,0.138991409913964,0.1294248927263515,White LED,50 mA,b'OK Read',11:40:20,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,100,0.1464085826079022,0.1282223642016888,0.1670252751477804,0.1696287507188163,0.1486300174072859,0.138698691607719,White LED,100 mA,b'OK Read',11:40:21,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,150,0.1354248835114424,0.1186789977927786,0.1548143631903636,0.1571184760923944,0.13764708137912,0.1275176201830157,White LED,12.5 mA,b'OK Read',11:40:22,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,150,0.1356759842508689,0.1188637488672707,0.1548925341531863,0.157272880554044,0.1378009412347107,0.1280005343617957,White LED,25 mA,b'OK Read',11:40:23,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,150,0.1376573146493389,0.12019513939439,0.1554943922333646,0.1579212822368985,0.13851690230652,0.1293053736334059,White LED,50 mA,b'OK Read',11:40:24,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,150,0.1473579692327676,0.1283550403405676,0.1670289287246715,0.1696722523779024,0.1487727181390588,0.1391560837917349,White LED,100 mA,b'OK Read',11:40:25,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,200,0.135527835641974,0.1187322824581169,0.1548859808791545,0.1571734764269695,0.1377450458797326,0.1278112525095545,White LED,12.5 mA,b'OK Read',11:40:27,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,200,0.1357070558258463,0.118891791225539,0.1549024520076286,0.1572329738452228,0.1379318137216892,0.1282305027367198,White LED,25 mA,b'OK Read',11:40:28,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,200,0.1376372284094002,0.1199273344258828,0.1550847925679123,0.15754827899231,0.1382645634162457,0.1291016916533676,White LED,50 mA,b'OK Read',11:40:29,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,200,0.147723018842062,0.128365718849894,0.1669280919472436,0.1695789540320513,0.1487797300325549,0.1391172530061944,White LED,100 mA,b'OK Read',11:40:30,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,250,0.1354518887027127,0.1186802703836625,0.1548821703076121,0.1571582490884724,0.1378608163398312,0.1276973003664187,White LED,12.5 mA,b'OK Read',11:40:31,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,250,0.1356528832970902,0.1188298819290695,0.1548550191243493,0.1572425978405148,0.1379279323710372,0.1281192417662275,White LED,25 mA,b'OK Read',11:40:32,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,250,0.1376059047103376,0.119737436357305,0.1547161528690052,0.1571874719867634,0.1380074384372536,0.1287243920529257,White LED,50 mA,b'OK Read',11:40:34,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,2,64,250,0.1479504880576778,0.1283208585900243,0.1667958777905348,0.169482990499606,0.1487165694651851,0.1388703696758346,White LED,100 mA,b'OK Read',11:40:36,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,3,64,50,0.1105853338263978,0.094317447159041,0.1395392496984735,0.1313224016203827,0.1295652300155267,0.1001912449042818,White LED,12.5 mA,b'OK Read',11:40:45,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,3,64,50,0.1106669622073456,0.0946729531317995,0.1394704166627559,0.1313458274494371,0.1296197068960541,0.1005311901220392,White LED,25 mA,b'OK Read',11:40:46,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,3,64,50,0.1127910399160344,0.0962922485302577,0.1414647908122344,0.1331811871219181,0.1315334322579435,0.1025341452199646,White LED,50 mA,b'OK Read',11:40:47,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,3,64,50,0.1196494521367696,0.1021022914496564,0.1506787935146701,0.1419574118582852,0.140087158409512,0.1092992937548421,White LED,100 mA,b'OK Read',11:40:48,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,3,64,100,0.1105219294920281,0.0943755370833488,0.1393114277186595,0.1311612646869699,0.1295316173215975,0.1000768229702901,White LED,12.5 mA,b'OK Read',11:40:49,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,3,64,100,0.1106346659506112,0.0945004486769935,0.1393997461814607,0.1313144223189351,0.1295860535653018,0.100617154561889,White LED,25 mA,b'OK Read',11:40:50,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,3,64,100,0.1122068497356809,0.0957231139448216,0.1405441360746171,0.1324969379851533,0.1308168517679083,0.1022642776191627,White LED,50 mA,b'OK Read',11:40:52,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
60,3,64,100,0.1197315436030357,0.1020270895097547,0.1504393026621701,0.141840424343886,0.1399985217270682,0.1097759552608996,White LED,100 mA,b'OK Read',11:40:53,68.99135758666665,52.37300543,16.618352156666667,3.881754666,2.946909788,0.9348448776666666
