,Leaf No.,Spot,Total Chlorophyll (µg/mg),Chlorophyll a (µg/mg),Chlorophyll b (µg/mg),Total Chlorophyll (µg/cm2),Chlorophyll a (µg/cm2),Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
47,16,C,1.985332245,1.609848163,0.375484082,34.40662092,27.899328,6.507292919,35.12187875666667,28.32920704333333,6.792671712666667,2.027313063,1.635158273,0.39215479033333334
48,17,A,4.730475072,3.633726667,1.096748406,76.96182123,59.11842211,17.84339912,74.38669213,56.85359930333333,17.53309283,4.018012512666666,3.0718724473333334,0.9461400656666665
49,17,B,3.521670345,2.696062069,0.825608276,72.24194666,55.30579331,16.93615336,74.38669213,56.85359930333333,17.53309283,4.018012512666666,3.0718724473333334,0.9461400656666665
50,17,C,3.801892121,2.885828606,0.916063515,73.9563085,56.13658249,17.81972601,74.38669213,56.85359930333333,17.53309283,4.018012512666666,3.0718724473333334,0.9461400656666665
51,18,A,3.647321905,2.824429206,0.822892698,81.26946311,62.93380491,18.3356582,79.28477832,61.65480810666667,17.62997021,3.866610407,3.007098903333333,0.8595115033333333
52,18,B,3.649697778,2.849032889,0.800664889,77.44990686,60.45906958,16.99083728,79.28477832,61.65480810666667,17.62997021,3.866610407,3.007098903333333,0.8595115033333333
53,18,C,4.302811538,3.347834615,0.954976923,79.13496499,61.57154983,17.56341515,79.28477832,61.65480810666667,17.62997021,3.866610407,3.007098903333333,0.8595115033333333
54,19,A,3.876497284,3.05280642,0.823690864,74.03651883,58.30499635,15.73152248,75.10414122333333,59.132278576666664,15.971862643333333,3.749304507666667,2.951768677,0.7975358303333332
55,19,B,3.366584792,2.653435208,0.713149583,76.20479121,60.06219613,16.14259508,75.10414122333333,59.132278576666664,15.971862643333333,3.749304507666667,2.951768677,0.7975358303333332
56,19,C,4.004831447,3.149064403,0.855767044,75.07111363,59.02964325,16.04147037,75.10414122333333,59.132278576666664,15.971862643333333,3.749304507666667,2.951768677,0.7975358303333332
57,20,A,3.557612644,2.768743218,0.788869425,72.97925067,56.79674141,16.18250925,71.63745726666667,56.20771498,15.429742283333333,4.064109695333333,3.1906342723333334,0.8734754226666667
58,20,B,4.529966087,3.570527826,0.959438261,73.69966754,58.09021716,15.60945038,71.63745726666667,56.20771498,15.429742283333333,4.064109695333333,3.1906342723333334,0.8734754226666667
59,20,C,4.104750355,3.232631773,0.872118582,68.23345359,53.73618637,14.49726722,71.63745726666667,56.20771498,15.429742283333333,4.064109695333333,3.1906342723333334,0.8734754226666667
60,21,A,4.254294966,3.263837279,0.990457687,73.72867416,56.56363679,17.16503737,76.66530224,58.69127977666667,17.974022463333334,4.39391526,3.363820968666667,1.030094291
61,21,B,4.384883467,3.349490933,1.035392533,77.54267997,59.23270378,18.30997619,76.66530224,58.69127977666667,17.974022463333334,4.39391526,3.363820968666667,1.030094291
62,21,C,4.542567347,3.478134694,1.064432653,78.72455259,60.27749876,18.44705383,76.66530224,58.69127977666667,17.974022463333334,4.39391526,3.363820968666667,1.030094291
63,22,A,4.506548931,3.474226918,1.032322013,84.47587654,65.12485912,19.35101742,85.19250194666667,64.85143948666666,20.34106246,4.295187474666666,3.2673434476666667,1.0278440269999998
64,22,B,4.465761235,3.296869877,1.168891358,85.29076419,62.96632006,22.32444413,85.19250194666667,64.85143948666666,20.34106246,4.295187474666666,3.2673434476666667,1.0278440269999998
65,22,C,3.913252258,3.030933548,0.88231871,85.81086511,66.46313928,19.34772583,85.19250194666667,64.85143948666666,20.34106246,4.295187474666666,3.2673434476666667,1.0278440269999998
66,23,A,3.081606984,2.396346032,0.685260952,68.66422862,53.39527481,15.26895381,69.94476276,54.57387627333333,15.370886483333335,3.2837103919999997,2.562243418,0.721466974
67,23,B,3.255911778,2.547224222,0.708687556,69.09340973,54.05441513,15.0389946,69.94476276,54.57387627333333,15.370886483333335,3.2837103919999997,2.562243418,0.721466974
68,23,C,3.513612414,2.74316,0.770452414,72.07664993,56.27193888,15.80471104,69.94476276,54.57387627333333,15.370886483333335,3.2837103919999997,2.562243418,0.721466974
69,24,A,3.887876222,2.953723778,0.934152444,82.50427012,62.68070548,19.82356464,81.81984705,62.50429527,19.315551783333333,3.8990080816666666,2.9786452516666664,0.9203628299999999
70,24,B,3.976108927,3.039440904,0.936668023,82.97037089,63.42470585,19.54566504,81.81984705,62.50429527,19.315551783333333,3.8990080816666666,2.9786452516666664,0.9203628299999999
71,24,C,3.833039096,2.942771073,0.890268023,79.98490014,61.40747448,18.57742567,81.81984705,62.50429527,19.315551783333333,3.8990080816666666,2.9786452516666664,0.9203628299999999
72,25,A,0.257723056,0.199076944,0.058646111,4.375294145,3.379675084,0.995619061,3.41070477,2.9478720143333335,0.4628327556666667,0.23062146366666667,0.20170544766666668,0.028916015333333336
73,25,B,0.248171966,0.212644444,0.035527521,3.423182665,2.933130556,0.490052109,3.41070477,2.9478720143333335,0.4628327556666667,0.23062146366666667,0.20170544766666668,0.028916015333333336
74,25,C,0.185969369,0.193394955,-0.007425586,2.4336375,2.530810403,-0.097172903,3.41070477,2.9478720143333335,0.4628327556666667,0.23062146366666667,0.20170544766666668,0.028916015333333336
75,26,A,0.177698246,0.197442807,-0.019744561,2.388248332,2.653613449,-0.265365118,2.190603067,2.6268640993333334,-0.43626103333333327,0.14883089666666668,0.179146263,-0.030315366333333333
76,26,B,0.1345,0.158681538,-0.024181538,2.473650704,2.918384381,-0.444733678,2.190603067,2.6268640993333334,-0.43626103333333327,0.14883089666666668,0.179146263,-0.030315366333333333
77,26,C,0.134294444,0.181314444,-0.04702,1.709910165,2.308594468,-0.598684304,2.190603067,2.6268640993333334,-0.43626103333333327,0.14883089666666668,0.179146263,-0.030315366333333333
78,27,A,2.406763852,1.964037926,0.442725926,38.30528872,31.25900356,7.046285162,38.89570944666667,31.730948733333335,7.1647607146666665,2.2512337453333333,1.8367533086666665,0.414480437
79,27,B,2.211965333,1.818498667,0.393466667,39.11659711,32.15849662,6.958100493,38.89570944666667,31.730948733333335,7.1647607146666665,2.2512337453333333,1.8367533086666665,0.414480437
80,27,C,2.134972051,1.727723333,0.407248718,39.26524251,31.77534602,7.489896489,38.89570944666667,31.730948733333335,7.1647607146666665,2.2512337453333333,1.8367533086666665,0.414480437
81,28,A,2.036352,1.6733312,0.3630208,36.01103487,29.59134187,6.419693004,36.09544379,29.705749296666667,6.3896944976666665,2.0513920156666665,1.687620409,0.3637716066666667
82,28,B,2.251415652,1.841384348,0.410031304,36.62910094,29.95815237,6.670948575,36.09544379,29.705749296666667,6.3896944976666665,2.0513920156666665,1.687620409,0.3637716066666667
83,28,C,1.866408395,1.548145679,0.318262716,35.64619556,29.56775365,6.078441914,36.09544379,29.705749296666667,6.3896944976666665,2.0513920156666665,1.687620409,0.3637716066666667
84,29,A,3.486344524,2.77410119,0.712243333,69.0511754,54.94435406,14.10682134,68.39430179,54.60691959,13.787382203333332,3.3943593273333335,2.7100542329999997,0.6843050943333333
85,29,B,3.185046207,2.54164069,0.643405517,65.33659192,52.13806324,13.19852868,68.39430179,54.60691959,13.787382203333332,3.3943593273333335,2.7100542329999997,0.6843050943333333
86,29,C,3.511687251,2.814420819,0.697266433,70.79513805,56.73834147,14.05679659,68.39430179,54.60691959,13.787382203333332,3.3943593273333335,2.7100542329999997,0.6843050943333333
87,30,A,3.33756381,2.603181333,0.734382476,82.63049681,64.44885525,18.18164156,81.01195287666667,63.666286263333326,17.345666613333336,3.8537592439999995,3.0304454246666666,0.823313819
88,30,B,3.79119,2.990175333,0.801014667,80.45250053,63.45424065,16.99825989,81.01195287666667,63.666286263333326,17.345666613333336,3.8537592439999995,3.0304454246666666,0.823313819
89,30,C,4.432523922,3.497979608,0.934544314,79.95286129,63.09576289,16.85709839,81.01195287666667,63.666286263333326,17.345666613333336,3.8537592439999995,3.0304454246666666,0.823313819
90,31,A,4.281127799,3.341960503,0.939167296,80.25032657,62.64550706,17.6048195,81.18250139333334,63.260553473333324,17.921947923333335,3.9875307023333337,3.1076985853333334,0.879832117
91,31,B,4.176526667,3.256559048,0.919967619,82.72104878,64.50000236,18.22104643,81.18250139333334,63.260553473333324,17.921947923333335,3.9875307023333337,3.1076985853333334,0.879832117
92,31,C,3.504937641,2.724576205,0.780361436,80.57612883,62.636151,17.93997784,81.18250139333334,63.260553473333324,17.921947923333335,3.9875307023333337,3.1076985853333334,0.879832117
93,32,A,3.002908148,2.39174328,0.611164868,66.91066469,53.29271651,13.61794817,66.79369031666667,53.55938789333334,13.234302419999999,3.1135619606666665,2.4960816433333335,0.6174803173333333
94,32,B,3.458132606,2.765099394,0.693033212,67.26932635,53.78809743,13.48122893,66.79369031666667,53.55938789333334,13.234302419999999,3.1135619606666665,2.4960816433333335,0.6174803173333333
95,32,C,2.879645128,2.331402256,0.548242872,66.20107991,53.59734974,12.60373016,66.79369031666667,53.55938789333334,13.234302419999999,3.1135619606666665,2.4960816433333335,0.6174803173333333
96,33,A,4.024616471,3.130094118,0.894522353,72.59511919,56.45992785,16.13519134,73.47294177,57.689332173333334,15.783609596666667,3.5705566216666664,2.801751994,0.7688046280000002
97,33,B,3.327617204,2.637544086,0.690073118,72.96889958,57.83678763,15.13211195,73.47294177,57.689332173333334,15.783609596666667,3.5705566216666664,2.801751994,0.7688046280000002
98,33,C,3.35943619,2.637617778,0.721818413,74.85480654,58.77128104,16.0835255,73.47294177,57.689332173333334,15.783609596666667,3.5705566216666664,2.801751994,0.7688046280000002
99,34,A,3.84820898,3.059846531,0.788362449,66.6910377,53.02839358,13.66264413,66.95608843333332,52.76138108666667,14.19470735,3.343448537666667,2.636444795333333,0.7070037423333333
100,34,B,3.209455402,2.516657701,0.692797701,65.83731107,51.62557355,14.21173752,66.95608843333332,52.76138108666667,14.19470735,3.343448537666667,2.636444795333333,0.7070037423333333
101,34,C,2.972681231,2.332830154,0.639851077,68.33991653,53.63017613,14.7097404,66.95608843333332,52.76138108666667,14.19470735,3.343448537666667,2.636444795333333,0.7070037423333333
103,35,B,4.548983636,3.515423636,1.03356,70.79128528,54.70702412,16.08426116,71.145193465,54.896710760000005,16.248482705,4.1816291764999995,3.2270635160000003,0.9545656605
104,35,C,3.814274717,2.938703396,0.875571321,71.49910165,55.0863974,16.41270425,71.145193465,54.896710760000005,16.248482705,4.1816291764999995,3.2270635160000003,0.9545656605
105,36,A,2.028630164,1.654611803,0.374018361,43.76686709,35.69757374,8.069293344,44.26221342333333,36.05453459333333,8.207678825666667,2.0102147550000002,1.637440446,0.37277430899999997
106,36,B,2.073070667,1.686396,0.386674667,43.99244536,35.78685718,8.205588173,44.26221342333333,36.05453459333333,8.207678825666667,2.0102147550000002,1.637440446,0.37277430899999997
107,36,C,1.928943434,1.571313535,0.357629899,45.02732782,36.67917286,8.34815496,44.26221342333333,36.05453459333333,8.207678825666667,2.0102147550000002,1.637440446,0.37277430899999997
108,37,A,1.715535686,1.288586667,0.42694902,30.94444366,23.24323407,7.701209592,29.772420676666666,22.723771350000003,7.0486493286666665,1.640031825,1.251697084,0.38833474133333334
109,37,B,1.610757436,1.237919487,0.372837949,29.62417297,22.7671406,6.857032374,29.772420676666666,22.723771350000003,7.0486493286666665,1.640031825,1.251697084,0.38833474133333334
110,37,C,1.593802353,1.228585098,0.365217255,28.7486454,22.16093938,6.58770602,29.772420676666666,22.723771350000003,7.0486493286666665,1.640031825,1.251697084,0.38833474133333334
111,38,A,2.147858824,1.722961569,0.424897255,38.74259037,31.07839004,7.664200325,39.61552427666667,31.816132606666667,7.799391667000001,2.1282492723333335,1.7090154086666667,0.41923386366666665
112,38,B,2.180964872,1.741632051,0.439332821,40.1111174,32.03114758,8.079969819,39.61552427666667,31.816132606666667,7.799391667000001,2.1282492723333335,1.7090154086666667,0.41923386366666665
113,38,C,2.055924121,1.662452606,0.393471515,39.99286506,32.3388602,7.654004857,39.61552427666667,31.816132606666667,7.799391667000001,2.1282492723333335,1.7090154086666667,0.41923386366666665
114,39,A,0.952197241,0.784332414,0.167864828,19.53294193,16.08943906,3.443502865,19.236042536666666,15.797811886666667,3.438230648,0.9428536686666668,0.7744993156666666,0.16835435333333335
115,39,B,0.922980714,0.767282143,0.155698571,18.28072434,15.19693004,3.083794299,19.236042536666666,15.797811886666667,3.438230648,0.9428536686666668,0.7744993156666666,0.16835435333333335
116,39,C,0.953383051,0.77188339,0.181499661,19.89446134,16.10706656,3.78739478,19.236042536666666,15.797811886666667,3.438230648,0.9428536686666668,0.7744993156666666,0.16835435333333335
117,40,A,1.978902667,1.604841333,0.374061333,34.99509561,28.38016081,6.614934805,34.70563768666667,28.1390394,6.566598288333334,2.163304511,1.754169491,0.4091350196666667
118,40,B,2.096716232,1.694908116,0.401808116,34.11223975,27.57507722,6.537162529,34.70563768666667,28.1390394,6.566598288333334,2.163304511,1.754169491,0.4091350196666667
119,40,C,2.414294634,1.962759024,0.45153561,35.0095777,28.46188017,6.547697531,34.70563768666667,28.1390394,6.566598288333334,2.163304511,1.754169491,0.4091350196666667
120,41,A,3.868613082,3.051127296,0.817485786,72.51768173,57.19379878,15.32388295,74.95575676,58.81014359666667,16.145613166666667,3.6060955336666667,2.830041875666667,0.776053658
121,41,B,3.411571005,2.675377566,0.736193439,76.01647214,59.61264295,16.4038292,74.95575676,58.81014359666667,16.145613166666667,3.6060955336666667,2.830041875666667,0.776053658
122,41,C,3.538102514,2.763620765,0.774481749,76.33311641,59.62398906,16.70912735,74.95575676,58.81014359666667,16.145613166666667,3.6060955336666667,2.830041875666667,0.776053658
123,42,A,3.677049524,2.87363619,0.803413333,72.82831341,56.91576242,15.91255099,70.77118043333334,55.27762766,15.493552773333334,3.489432792666667,2.725874698,0.7635580943333333
124,42,B,3.001677612,2.340555224,0.661122388,71.12980123,55.46339393,15.6664073,70.77118043333334,55.27762766,15.493552773333334,3.489432792666667,2.725874698,0.7635580943333333
125,42,C,3.789571242,2.96343268,0.826138562,68.35542666,53.45372663,14.90170003,70.77118043333334,55.27762766,15.493552773333334,3.489432792666667,2.725874698,0.7635580943333333
126,43,A,3.734004762,2.912132381,0.821872381,73.95637924,57.67822499,16.27815425,73.38593289333333,56.988319069999996,16.397613826666667,3.7090940636666665,2.8803850096666666,0.8287090536666667
127,43,B,3.860049383,2.994101728,0.865947654,73.72238334,57.18380609,16.53857726,73.38593289333333,56.988319069999996,16.397613826666667,3.7090940636666665,2.8803850096666666,0.8287090536666667
128,43,C,3.533228046,2.73492092,0.798307126,72.4790361,56.10292613,16.37610997,73.38593289333333,56.988319069999996,16.397613826666667,3.7090940636666665,2.8803850096666666,0.8287090536666667
129,44,A,3.653192258,2.832495484,0.820696774,80.10819834,62.11173516,17.99646318,81.06435594666667,62.70174247,18.36261347,3.803150133333333,2.943531867666666,0.8596182656666667
130,44,B,4.357391282,3.390288718,0.967102564,80.13876589,62.35234255,17.78642333,81.06435594666667,62.70174247,18.36261347,3.803150133333333,2.943531867666666,0.8596182656666667
131,44,C,3.39886686,2.607811401,0.791055459,82.94610361,63.6411497,19.3049539,81.06435594666667,62.70174247,18.36261347,3.803150133333333,2.943531867666666,0.8596182656666667
132,45,A,4.105143733,3.116091467,0.989052267,72.59573696,55.10524628,17.49049067,72.93234145333334,55.46197134333334,17.470370106666664,4.180418795666667,3.1790710329999996,1.0013477623333333
133,45,B,4.454378776,3.378737959,1.075640816,77.19620853,58.55491264,18.64129589,72.93234145333334,55.46197134333334,17.470370106666664,4.180418795666667,3.1790710329999996,1.0013477623333333
134,45,C,3.981733878,3.042383673,0.939350204,69.00507887,52.72575511,16.27932376,72.93234145333334,55.46197134333334,17.470370106666664,4.180418795666667,3.1790710329999996,1.0013477623333333
135,46,A,3.722614795,2.76194411,0.960670685,96.11334795,71.3100092,24.80333876,93.55306406333334,69.19565678666667,24.35740728,3.6767387763333335,2.719146354,0.9575924226666667
136,46,B,3.417604201,2.541611142,0.875993059,88.23834854,65.62128221,22.61706633,93.55306406333334,69.19565678666667,24.35740728,3.6767387763333335,2.719146354,0.9575924226666667
137,46,C,3.889997333,2.85388381,1.036113524,96.3074957,70.65567895,25.65181675,93.55306406333334,69.19565678666667,24.35740728,3.6767387763333335,2.719146354,0.9575924226666667
138,47,A,3.49005375,2.69050625,0.7995475,78.99958973,60.90132277,18.09826696,81.20779357666666,62.426867243333334,18.78092633,3.382408001,2.6003710300000002,0.782036971
139,47,B,3.419353632,2.624920995,0.794432637,81.02733725,62.20191931,18.82541793,81.20779357666666,62.426867243333334,18.78092633,3.382408001,2.6003710300000002,0.782036971
140,47,C,3.237816621,2.485685845,0.752130776,83.59645375,64.17735965,19.4190941,81.20779357666666,62.426867243333334,18.78092633,3.382408001,2.6003710300000002,0.782036971
141,48,A,3.031268249,2.346977175,0.684291073,63.25416519,48.97490745,14.27925774,65.36972012,50.656027916666666,14.713692203333332,3.421205630333333,2.6514603556666665,0.7697452746666666
142,48,B,3.504195309,2.708178025,0.796017284,66.9259909,51.72300111,15.20298979,65.36972012,50.656027916666666,14.713692203333332,3.421205630333333,2.6514603556666665,0.7697452746666666
143,48,C,3.728153333,2.899225867,0.828927467,65.92900427,51.27017519,14.65882908,65.36972012,50.656027916666666,14.713692203333332,3.421205630333333,2.6514603556666665,0.7697452746666666
144,49,A,0.753280606,0.581512121,0.171768485,11.72255311,9.049491877,2.673061234,11.835600826666669,9.209128135,2.6264726916666667,0.7321769856666668,0.5698973303333333,0.16227965566666666
145,49,B,0.676143407,0.541833481,0.134309926,10.76128363,8.623649525,2.137634104,11.835600826666669,9.209128135,2.6264726916666667,0.7321769856666668,0.5698973303333333,0.16227965566666666
146,49,C,0.767106944,0.586346389,0.180760556,13.02296574,9.954243003,3.068722737,11.835600826666669,9.209128135,2.6264726916666667,0.7321769856666668,0.5698973303333333,0.16227965566666666
147,50,A,0.882772727,0.675569091,0.207203636,13.73770956,10.51320648,3.224503077,13.642617876666668,10.602488346666666,3.040129526,0.8591487626666666,0.6678689413333333,0.19127982133333332
148,50,B,0.814446259,0.632828844,0.181617415,14.11468723,10.96718304,3.147504185,13.642617876666668,10.602488346666666,3.040129526,0.8591487626666666,0.6678689413333333,0.19127982133333332
149,50,C,0.880227302,0.695208889,0.185018413,13.07545684,10.32707552,2.748381316,13.642617876666668,10.602488346666666,3.040129526,0.8591487626666666,0.6678689413333333,0.19127982133333332
150,51,A,0.900545556,0.702307778,0.198237778,15.28831671,11.92288793,3.36542878,15.485848796666668,12.098013880000002,3.3878349170000006,0.9529809633333333,0.744524815,0.20845614833333334
151,51,B,0.975740741,0.763509037,0.212231704,15.52957959,12.15176723,3.37781236,15.485848796666668,12.098013880000002,3.3878349170000006,0.9529809633333333,0.744524815,0.20845614833333334
152,51,C,0.982656593,0.76775763,0.214898963,15.63965009,12.21938648,3.420263611,15.485848796666668,12.098013880000002,3.3878349170000006,0.9529809633333333,0.744524815,0.20845614833333334
