,Leaf No.,Spot,Total Chlorophyll (µg/mg),Chlorophyll a (µg/mg),Chlorophyll b (µg/mg),Total Chlorophyll (µg/cm2),Chlorophyll a (µg/cm2),Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
135,46,A,5.052084952,3.86011619,1.191968762,62.53907241,47.78385325,14.75521916,65.02010013,49.92924791666667,15.090852213333335,4.573331743,3.510724524333334,1.0626072186666666
136,46,B,3.996301277,3.074786383,0.921514894,66.43069958,51.1123152,15.31838438,65.02010013,49.92924791666667,15.090852213333335,4.573331743,3.510724524333334,1.0626072186666666
137,46,C,4.671609,3.597271,1.074338,66.0905284,50.8915753,15.1989531,65.02010013,49.92924791666667,15.090852213333335,4.573331743,3.510724524333334,1.0626072186666666
138,47,A,2.843399394,2.252847879,0.590551515,44.24898258,35.05881965,9.190162929,42.24998389,33.29600182666667,8.953982064333331,2.86801292,2.259787228,0.608225692
139,47,B,2.837665366,2.237487805,0.600177561,41.14885761,32.44570984,8.703147768,42.24998389,33.29600182666667,8.953982064333331,2.86801292,2.259787228,0.608225692
140,47,C,2.922974,2.289026,0.633948,41.35211148,32.38347599,8.968635496,42.24998389,33.29600182666667,8.953982064333331,2.86801292,2.259787228,0.608225692
141,48,A,4.107553725,3.22031451,0.887239216,49.39408172,38.72486855,10.66921318,54.79878019,42.733199723333335,12.065580473333332,3.9209025996666664,3.058514219333334,0.8623883806666667
142,48,B,3.790244741,2.954345481,0.835899259,60.32433095,47.02042395,13.30390701,54.79878019,42.733199723333335,12.065580473333332,3.9209025996666664,3.058514219333334,0.8623883806666667
143,48,C,3.864909333,3.000882667,0.864026667,54.6779279,42.45430667,12.22362123,54.79878019,42.733199723333335,12.065580473333332,3.9209025996666664,3.058514219333334,0.8623883806666667
144,49,A,2.407230952,1.885900476,0.521330476,47.67805522,37.35248874,10.32556648,47.18233162666667,37.49011655666667,9.69221507,2.487148158,1.976271657,0.5108765009999999
145,49,B,2.54671679,2.06653358,0.48018321,48.63928226,39.46835019,9.17093207,47.18233162666667,37.49011655666667,9.69221507,2.487148158,1.976271657,0.5108765009999999
146,49,C,2.507496732,1.976380915,0.531115817,45.2296574,35.64951074,9.58014666,47.18233162666667,37.49011655666667,9.69221507,2.487148158,1.976271657,0.5108765009999999
147,50,A,4.206993846,3.219221538,0.987772308,58.02955365,44.40462616,13.6249275,59.67609189333333,45.71415120333333,13.961940693333332,4.562747372666666,3.4964255373333337,1.0663218353333332
148,50,B,5.465157419,4.200452903,1.264704516,59.92073283,46.05433968,13.86639315,59.67609189333333,45.71415120333333,13.961940693333332,4.562747372666666,3.4964255373333337,1.0663218353333332
149,50,C,4.016090853,3.069602171,0.946488682,61.0779892,46.68348777,14.39450143,59.67609189333333,45.71415120333333,13.961940693333332,4.562747372666666,3.4964255373333337,1.0663218353333332
150,51,A,2.794270519,2.154508148,0.63976237,44.4727217,34.2904671,10.1822546,45.983905119999996,35.0845724,10.899332719999999,2.8183957003333333,2.151307389333333,0.6670883106666667
151,51,B,2.683743899,2.030459874,0.653284025,50.30714673,38.06124826,12.24589847,45.983905119999996,35.0845724,10.899332719999999,2.8183957003333333,2.151307389333333,0.6670883106666667
152,51,C,2.977172683,2.268954146,0.708218537,43.17184693,32.90200184,10.26984509,45.983905119999996,35.0845724,10.899332719999999,2.8183957003333333,2.151307389333333,0.6670883106666667
153,52,A,2.686009333,2.061536267,0.624473067,47.49963453,36.45639575,11.04323878,48.34041954666666,35.03153584333334,13.308883700666668,3.367324443,2.4314752013333334,0.9358492420000001
