,Leaf No.,Spot,Total Chlorophyll (µg/mg),Chlorophyll a (µg/mg),Chlorophyll b (µg/mg),Total Chlorophyll (µg/cm2),Chlorophyll a (µg/cm2),Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
161,54,C,2.477545366,1.994353171,0.483192195,35.92677371,28.92002547,7.006748249,35.641913653333326,28.643823536666662,6.998090118,2.314729379,1.8603096286666665,0.45441975033333337
162,55,A,2.421572571,1.953284571,0.468288,29.97631746,24.17944401,5.796873453,30.055573629999998,24.14840175,5.907171881666667,2.222770464,1.7860449796666666,0.43672548399999994
163,55,B,1.864715758,1.498164242,0.366551515,29.01870741,23.31443258,5.704274834,30.055573629999998,24.14840175,5.907171881666667,2.222770464,1.7860449796666666,0.43672548399999994
164,55,C,2.382023063,1.906686126,0.475336937,31.17169602,24.95132866,6.220367358,30.055573629999998,24.14840175,5.907171881666667,2.222770464,1.7860449796666666,0.43672548399999994
165,56,A,0.819925417,0.672974583,0.146950833,9.279767042,7.616604183,1.663162859,9.583878396333333,7.896416810000001,1.6874615863333335,0.8741423393333334,0.7201794786666668,0.15396286066666665
166,56,B,0.885558571,0.729161429,0.156397143,8.769767277,7.220952111,1.548815166,9.583878396333333,7.896416810000001,1.6874615863333335,0.8741423393333334,0.7201794786666668,0.15396286066666665
167,56,C,0.91694303,0.758402424,0.158540606,10.70210087,8.851694136,1.850406734,9.583878396333333,7.896416810000001,1.6874615863333335,0.8741423393333334,0.7201794786666668,0.15396286066666665
168,57,A,2.136693737,1.711994747,0.42469899,24.93842164,19.98154724,4.956874396,24.438576469999997,20.074630006666666,4.363946460666667,2.017985647333333,1.6568969733333334,0.3610886743333333
169,57,B,2.039184646,1.697639596,0.341545051,23.80034425,19.81400108,3.986343166,24.438576469999997,20.074630006666666,4.363946460666667,2.017985647333333,1.6568969733333334,0.3610886743333333
170,57,C,1.878078559,1.561056577,0.317021982,24.57696352,20.4283417,4.14862182,24.438576469999997,20.074630006666666,4.363946460666667,2.017985647333333,1.6568969733333334,0.3610886743333333
171,58,A,0.170334386,0.163492982,0.006841404,2.289278725,2.197330881,0.091947844,2.725630929,2.5350420093333335,0.19058891966666666,0.1997687426666667,0.18573216933333334,0.014036573333333335
172,58,B,0.172855,0.164633,0.008222,2.445426894,2.329108014,0.11631888,2.725630929,2.5350420093333335,0.19058891966666666,0.1997687426666667,0.18573216933333334,0.014036573333333335
173,58,C,0.256116842,0.229070526,0.027046316,3.442187168,3.078687133,0.363500035,2.725630929,2.5350420093333335,0.19058891966666666,0.1997687426666667,0.18573216933333334,0.014036573333333335
174,59,A,1.181248762,0.97161981,0.209628952,14.62251774,12.02754946,2.594968287,14.29965182,11.819307883333332,2.480343936,1.117823199,0.9235004836666666,0.19432271533333334
175,59,B,1.191953143,0.977336,0.214617143,14.75502582,12.0983094,2.656716418,14.29965182,11.819307883333332,2.480343936,1.117823199,0.9235004836666666,0.19432271533333334
176,59,C,0.980267692,0.821545641,0.158722051,13.5214119,11.33206479,2.189347103,14.29965182,11.819307883333332,2.480343936,1.117823199,0.9235004836666666,0.19432271533333334
177,60,A,2.465897905,2.023866667,0.442031238,30.52501474,25.05317017,5.471844569,30.57870521,25.12480567333333,5.453899538666666,2.5000558519999996,2.054086933333333,0.44596891866666666
