,Leaf number,Read number,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time,Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
424,8,1,64,100,0.1549585898644417,0.2416486354661338,0.2753261470495495,0.3859458178727586,0.2438448271242141,0.2967729534546309,White LED,12.5 mA,b'OK Read',12:01:05,,,,,,
425,8,1,64,100,0.1543676967953702,0.2429817819934876,0.275198077164919,0.3857307890387178,0.2437078580436905,0.2966181332431808,White LED,25 mA,b'OK Read',12:01:06,,,,,,
426,8,1,64,100,0.1542032423524715,0.2449300010966145,0.2755034163016151,0.386270407031666,0.2439622557717915,0.2972254890866992,White LED,50 mA,b'OK Read',12:01:07,,,,,,
427,8,1,64,100,0.1576885540536639,0.2508406176627731,0.283015054891672,0.3965734246248194,0.2505026304154463,0.3053420927210484,White LED,100 mA,b'OK Read',12:01:08,,,,,,
428,8,1,64,150,0.1550550581202706,0.2413929266465909,0.2752674505519835,0.3860513042933907,0.2437585735740554,0.2959589731881105,White LED,12.5 mA,b'OK Read',12:01:09,,,,,,
429,8,1,64,150,0.154519037328988,0.2428306941416299,0.2752646935039466,0.3856099978292288,0.2437417722138153,0.296030048703341,White LED,25 mA,b'OK Read',12:01:10,,,,,,
430,8,1,64,150,0.1545611948161678,0.2442855997991331,0.2743978555826364,0.3847018962842107,0.2431495388369307,0.2961270347843134,White LED,50 mA,b'OK Read',12:01:12,,,,,,
431,8,1,64,150,0.1587029183580219,0.2508796251096257,0.2828631249081035,0.3965106048720427,0.2506539516237245,0.3054850206663445,White LED,100 mA,b'OK Read',12:01:13,,,,,,
432,8,1,64,200,0.1550768090387378,0.2412202883502183,0.275221579710358,0.3859767133434986,0.2438275701192828,0.2959788097700421,White LED,12.5 mA,b'OK Read',12:01:14,,,,,,
433,8,1,64,200,0.1544872567829401,0.242632861714455,0.2751385159059511,0.3857443125843552,0.2438481354007694,0.2959203590971017,White LED,25 mA,b'OK Read',12:01:15,,,,,,
434,8,1,64,200,0.1546656399804426,0.2436708596703494,0.273702404189783,0.3836171704664921,0.2427289943861419,0.2955602161365525,White LED,50 mA,b'OK Read',12:01:16,,,,,,
