,Leaf number,Read number,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time,Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
45,1,3,64,100,0.126753926495414,0.1471961111839217,0.241248512311618,0.2322169471430737,0.1955220860991269,0.1402123116443928,White LED,25 mA,b'OK Read',9:52:14,39.81650987,32.00364999333333,7.812859871333334,1.9094232783333331,1.534775901333333,0.3746473766666667
46,1,3,64,100,0.0851232718649675,0.099410395684102,0.1617820353873571,0.1557376190190202,0.1316102730646632,0.0946635483295781,White LED,50 mA,b'OK Read',9:52:16,40.6178067,33.498059463333334,7.119747235333333,2.0026424003333334,1.651668830666667,0.35097357
47,1,3,64,100,0.0822366684491902,0.0962308258703405,0.1563116346800039,0.1504967927222777,0.1271986549973294,0.0916119408097505,White LED,100 mA,b'OK Read',9:52:17,30.390584203333333,25.50517869,4.885405516,1.5623493536666668,1.3111778086666666,0.251171545
48,1,3,64,150,0.1268366858507701,0.1470988173758788,0.2416614012267339,0.2326271194968411,0.1956375572798868,0.140474692536043,White LED,12.5 mA,b'OK Read',9:52:18,35.236960536666665,29.81733198333333,5.4196285553333325,1.8221257193333331,1.5416729166666665,0.2804528026666666
49,1,3,64,150,0.1267787069256517,0.1472248437115649,0.2412576204263746,0.2321089256870866,0.1955623400864761,0.1404642298304581,White LED,25 mA,b'OK Read',9:52:19,53.63236424666667,44.12438754000001,9.507976704333332,2.555885943333333,2.102636392,0.453249552
50,1,3,64,150,0.0851781753279257,0.0991360264516952,0.1610410718576508,0.1551961238546897,0.1310671719201356,0.0944815036676722,White LED,50 mA,b'OK Read',9:52:21,49.99226144,40.64701610333333,9.345245338,2.2675524473333337,1.8439777363333332,0.4235747113333333
51,1,3,64,150,0.0822508757785363,0.0959352438361329,0.155600866376366,0.1498927003864365,0.126695396785144,0.0913939534218631,White LED,100 mA,b'OK Read',9:52:22,41.1904836,33.98767301333333,7.202810591666666,2.019795648,1.666962081,0.3528335663333333
52,1,3,64,200,0.1268491590805136,0.1473281978757266,0.2420418204983543,0.2326705579582683,0.1958075773613875,0.1406212666536002,White LED,12.5 mA,b'OK Read',9:52:23,56.1250446,45.70257558666666,10.422469013333334,2.752356904666667,2.2412371863333336,0.5111197183333333
53,1,3,64,200,0.1267662684782789,0.1473430775373064,0.2413394508594233,0.2322018520293383,0.1956450951809621,0.1405089518353812,White LED,25 mA,b'OK Read',9:52:24,33.216668633333335,28.00390150333333,5.212767128,1.7720495183333334,1.4937521066666666,0.2782974116666666
54,1,3,64,200,0.0849733071724737,0.0988377950969317,0.1605504012197561,0.154670898102185,0.130718714111972,0.0942423564060294,White LED,50 mA,b'OK Read',9:52:26,21.896234466666662,18.772535426666668,3.1236990403333333,1.1469898226666668,0.9832712436666666,0.1637185786666666
55,1,3,64,200,0.0822333240751146,0.0958338032578816,0.1552983643935712,0.1496261396893824,0.1264954061637746,0.091207642865808,White LED,100 mA,b'OK Read',9:52:27,40.08870340333333,32.54188771666667,7.546815684666666,2.04105815,1.6561144866666666,0.3849436636666666
56,1,3,64,250,0.1267627794786268,0.1473745390911985,0.242121605632339,0.2327771781215293,0.1959758481400133,0.1405672336291204,White LED,12.5 mA,b'OK Read',9:52:28,30.099368873333333,25.025650576666667,5.073718296333333,1.6473385766666666,1.369823347,0.2775152296666667
57,1,3,64,250,0.1266895900522296,0.1473230133010233,0.2415499014452362,0.2322230475894975,0.1956873958267957,0.1405268363292477,White LED,25 mA,b'OK Read',9:52:29,33.48194572,27.44013581333333,6.041809908,1.8567956436666664,1.5218010056666669,0.3349946386666667
58,1,3,64,250,0.0847346938055841,0.0985273787959971,0.1598771086537039,0.1540360502483704,0.1302020405601263,0.09380131201839,White LED,50 mA,b'OK Read',9:52:30,19.290633716666665,16.32299482333333,2.967638898666667,1.1248096273333337,0.9517150193333332,0.1730946079999999
59,1,3,64,250,0.0818099959246264,0.0953244331026635,0.1545252768669645,0.1488904052614213,0.12589539861573,0.0907231825890641,White LED,100 mA,b'OK Read',9:52:32,23.15484190333333,19.45983825,3.695003654666667,1.2338915693333334,1.036972181,0.1969193879999999
60,2,1,64,50,0.1039256805409766,0.1303723249502833,0.2071549061366298,0.2028164322530676,0.1662608790878542,0.129254264977386,White LED,12.5 mA,b'OK Read',10:10:45,22.722344043333333,19.153810726666663,3.568533320666667,1.3116039163333333,1.1055928510000002,0.206011065
61,2,1,64,50,0.1037502885414472,0.1305462099764951,0.2074371396926805,0.2030664246518673,0.1665773809782748,0.1292543750400929,White LED,25 mA,b'OK Read',10:10:46,32.2781181,27.03072159,5.2473965090000005,2.124196618333333,1.7789708006666665,0.3452258173333333
62,2,1,64,50,0.0841947745455917,0.1063013719994073,0.1681717026819331,0.1645367324681756,0.135232514582172,0.105296716837927,White LED,50 mA,b'OK Read',10:10:48,36.43375068,30.55460611333333,5.879144561666666,2.194234679,1.8398079876666664,0.3544266913333334
63,2,1,64,50,0.0823144367107565,0.1040251315090517,0.1644787005226134,0.1608317475117467,0.1322554187838559,0.1030562728392252,White LED,100 mA,b'OK Read',10:10:49,27.771953816666667,23.24892284333333,4.523030974666667,1.4813044700000002,1.2400296456666666,0.241274824
64,2,1,64,100,0.1040361226048058,0.1303406318115424,0.2076955415221702,0.2031073124508142,0.1666156265824171,0.1296580864607611,White LED,12.5 mA,b'OK Read',10:10:50,31.823972555,26.503197285,5.3207752705,1.552951952,1.2929806190000002,0.2599713335
65,2,1,64,100,0.1038996108398144,0.1307582949427843,0.2075390119839112,0.2030882358324174,0.1666106457250754,0.1295482519230396,White LED,25 mA,b'OK Read',10:10:51,22.93712952,19.954233573333333,2.982895947,1.3591932460000002,1.1833585303333332,0.1758347153333333
66,2,1,64,100,0.0841851985554509,0.1063468528688154,0.168237940350342,0.1645814114481182,0.1353849791119959,0.1056128386647522,White LED,50 mA,b'OK Read',10:10:52,25.93694874666667,22.04675359333333,3.8901951539999993,1.594494883,1.3559240803333334,0.2385708026666666
67,2,1,64,100,0.0821736578037713,0.104076597734106,0.1645149754141722,0.1608724312268515,0.1324407119755312,0.1033952748301135,White LED,100 mA,b'OK Read',10:10:53,22.7101098,18.667532793333333,4.042577004333333,1.2761926366666667,1.049020671,0.2271719656666666
68,2,1,64,150,0.1039932231568048,0.1305206000881869,0.2078036449079114,0.2031289285453638,0.1667299214878647,0.1298268263273004,White LED,12.5 mA,b'OK Read',10:10:55,27.260446580000004,22.83199170333333,4.428454882,1.521119043,1.274051592,0.247067451
69,2,1,64,150,0.1039513506401456,0.1307410848345195,0.2076034714230211,0.2030774410155997,0.1667864443435393,0.1298470253439334,White LED,25 mA,b'OK Read',10:10:56,39.11447659,31.85133888333333,7.263137707999999,2.038343519333333,1.659822061,0.378521458
70,2,1,64,150,0.0845675766176345,0.106464108247128,0.1681749263383554,0.164696072147918,0.1354408830875429,0.1057824345212097,White LED,50 mA,b'OK Read',10:10:57,24.163435586666665,20.67640313333333,3.487032452,1.376547593333333,1.1776940286666668,0.1988535646666666
71,2,1,64,150,0.0826861393742609,0.1042217249906155,0.164519231002053,0.1609553938943795,0.1324357824186789,0.1035052977835358,White LED,100 mA,b'OK Read',10:10:58,25.354178556666668,21.532827176666668,3.821351379,1.546585849333333,1.3140166536666669,0.2325691956666666
72,2,1,64,200,0.1040566426122747,0.1306582179803566,0.207916823591352,0.2034553597464862,0.1668640226282506,0.1300264877874473,White LED,12.5 mA,b'OK Read',10:10:59,42.07880031333334,35.26068237,6.818117941000001,2.2305253746666662,1.8692223446666667,0.3613030299999999
73,2,1,64,200,0.1039425018127565,0.1308623614947844,0.2076367211310398,0.2031068995012623,0.1668446634652489,0.1299633403639425,White LED,25 mA,b'OK Read',10:11:01,47.33927361333334,38.94196474333333,8.397308875666667,2.49408011,2.0534571776666666,0.4406229326666666
74,2,1,64,200,0.0846599716796493,0.1064884541533559,0.1680767998418834,0.1645362149864283,0.1354288669499108,0.1058001439820893,White LED,50 mA,b'OK Read',10:11:02,45.68081551,38.18678487666667,7.494030636999999,2.3975049866666667,2.003938390333333,0.3935665963333333
75,2,1,64,200,0.0828019791822954,0.1042430820092683,0.1643735825177065,0.16091206989905,0.1325270084020013,0.1035052977835358,White LED,100 mA,b'OK Read',10:11:03,34.804096423333334,29.08347991333333,5.720616507,1.855246657,1.550492366,0.304754291
76,2,1,64,250,0.103953878951982,0.1306538088571401,0.2079219234624825,0.2035118234622221,0.1669710064296734,0.1299321441032149,White LED,12.5 mA,b'OK Read',10:11:04,60.6085591,49.21464714333334,11.393911956666663,2.9378339023333333,2.385446331666667,0.5523875706666667
77,2,1,64,250,0.103877215694001,0.1308241228540292,0.2076434155518356,0.2032338157661981,0.16687066366159,0.1299427043007212,White LED,25 mA,b'OK Read',10:11:05,32.00766468,26.93515676,5.072507918666667,1.459849754333333,1.228374741,0.2314750129999999
78,2,1,64,250,0.0847346938055841,0.10650307369015,0.1680383867572822,0.1645407957785724,0.1354793347279656,0.1057470155994504,White LED,50 mA,b'OK Read',10:11:07,27.963421436666664,23.74746489,4.215956552333333,1.6925234500000002,1.4385727,0.25395075
79,2,1,64,250,0.0829136014171332,0.1042815246428433,0.1644116812355507,0.1609500467061339,0.1325059638005289,0.1034866646959687,White LED,100 mA,b'OK Read',10:11:08,38.40777314,32.192099533333334,6.215673606666667,1.951386827,1.6356285779999995,0.315758249
80,2,2,64,50,0.10725552210514,0.1306335934241685,0.2118374446435282,0.2054828817586015,0.1709565210854905,0.1288718502338756,White LED,12.5 mA,b'OK Read',10:12:04,35.88310737,29.68976759333333,6.193339778,2.056955344666666,1.7018487443333334,0.3551066
81,2,2,64,50,0.1069840483137118,0.1308159127327891,0.2118344212837796,0.2056218113634982,0.1713087028655636,0.1290576379578562,White LED,25 mA,b'OK Read',10:12:06,12.013623823333331,10.445002476666668,1.568621348,0.649462577,0.5647379343333333,0.0847246423333333
82,2,2,64,50,0.0868998100019833,0.1066666706655573,0.1720600625540478,0.1669100847703624,0.1393159105385693,0.1054029713751087,White LED,50 mA,b'OK Read',10:12:07,33.12401971333333,28.159477496666668,4.964542217666668,1.7341054873333337,1.4745329466666668,0.259572541
83,2,2,64,50,0.0849751834502602,0.1044737836650011,0.1681527056417092,0.1633509875821214,0.1363818226851209,0.1032426340991456,White LED,100 mA,b'OK Read',10:12:08,39.386737716666666,33.572145593333325,5.814592126333333,2.000323534333333,1.7051839976666665,0.2951395366666667
84,2,2,64,100,0.107279026048417,0.1306031520097559,0.2121226351653949,0.2058712534898616,0.1714260448821904,0.1294659557186818,White LED,12.5 mA,b'OK Read',10:12:09,34.630338040000005,28.97580187333333,5.654536166333333,1.8625383013333328,1.5580497826666668,0.3044885186666666
85,2,2,64,100,0.1070426345193039,0.1308935861599617,0.2121008284247992,0.2056974182474928,0.1714964480494412,0.1295482519230396,White LED,25 mA,b'OK Read',10:12:10,33.59011734333333,28.54440436,5.045712983333334,1.996932842,1.6968924026666663,0.3000404396666667
86,2,2,64,100,0.0868550818697836,0.1067119314558178,0.1722344624923238,0.1670722981751264,0.1394482195919719,0.1057191440301254,White LED,50 mA,b'OK Read',10:12:11,28.76396532333333,24.23141795,4.532547373666667,1.545133459,1.30204939,0.2430840693333333
87,2,2,64,100,0.0849253801904281,0.1044929062284073,0.1683252602962238,0.1632714260930978,0.1364617196157295,0.1034884250807771,White LED,100 mA,b'OK Read',10:12:12,30.462288873333332,25.931080776666665,4.531208098333333,1.6153545713333333,1.3750218773333334,0.2403326936666666
88,2,2,64,150,0.1072064813964217,0.1306960318734492,0.2122718661349327,0.2060955612188495,0.1714602524415807,0.1298268263273004,White LED,12.5 mA,b'OK Read',10:12:13,37.46214425666667,31.237164886666665,6.224979368666666,1.9269131776666668,1.6074749173333334,0.3194382603333334
89,2,2,64,150,0.1071567596818204,0.1309668909696522,0.2120949601377081,0.2057348535358511,0.1715474987506207,0.1297810499574989,White LED,25 mA,b'OK Read',10:12:14,23.392959373333337,19.99880219666667,3.394157176,1.3078162803333333,1.1175221223333334,0.1902941583333333
90,2,2,64,150,0.087267053987872,0.1068049509343189,0.1719637327826726,0.16694925528588,0.1395102091956609,0.1059241333881692,White LED,50 mA,b'OK Read',10:12:16,36.10388185333333,30.265692076666667,5.838189777666667,1.824430629,1.5292288066666666,0.2952018226666666
91,2,2,64,150,0.0853538907032044,0.1045847943077127,0.1680746270638162,0.1633012036962136,0.1365059814105514,0.103660559966851,White LED,100 mA,b'OK Read',10:12:17,34.33071451666667,29.16835883666667,5.162355678333333,1.90585635,1.619076681,0.2867796693333334
92,2,2,64,200,0.1072563580551263,0.1308559081344932,0.2124069492018392,0.2060196086251024,0.1716440867189813,0.1299301914771463,White LED,12.5 mA,b'OK Read',10:12:18,33.22605927666667,28.404593146666667,4.821466129,1.8298956913333333,1.5644256360000002,0.2654700553333333
93,2,2,64,200,0.1071549044067168,0.1310319059665198,0.2121175701284895,0.2058104186183124,0.1716334809124811,0.129913840590255,White LED,25 mA,b'OK Read',10:12:19,32.46691031333333,27.04157569,5.425334622333334,1.88634918,1.5713717613333331,0.3149774183333333
94,2,2,64,200,0.0874197077697031,0.1068353773205752,0.1719296026568462,0.1669568803361156,0.1395622655478434,0.1059064239272896,White LED,50 mA,b'OK Read',10:12:20,24.844353276666663,21.45322047,3.391132803666667,1.4569906253333331,1.2576317576666665,0.1993588676666666
95,2,2,64,200,0.0855609893271907,0.1046114853206793,0.1681493299409916,0.1633112086553524,0.136527034933008,0.1036916286592065,White LED,100 mA,b'OK Read',10:12:21,11.681826256333332,9.960709875666668,1.7211163773333331,0.7009727839999998,0.5967462393333334,0.1042265449999999
96,2,2,64,250,0.1071772548122692,0.1309175441386328,0.2125373625391325,0.2063038248410179,0.1719573103963524,0.1301633435286033,White LED,12.5 mA,b'OK Read',10:12:22,23.45784663,19.73766397333333,3.720182657,1.2667852526666663,1.066217268,0.2005679846666666
97,2,2,64,250,0.1073260161268346,0.1312854423833942,0.2122722824406511,0.2061533379731843,0.1719464377489337,0.1302598357379333,White LED,25 mA,b'OK Read',10:12:24,27.24069856,22.75319925,4.487499312333333,1.52116482,1.2706202906666668,0.2505445283333333
98,2,2,64,250,0.0876751978465699,0.1070435408153526,0.1721036872841052,0.167345104871162,0.1396992495168494,0.1061508562112891,White LED,50 mA,b'OK Read',10:12:26,26.70068928666667,22.656543506666665,4.04414578,1.489324401,1.2639724146666669,0.2253519859999999
99,2,2,64,250,0.0858284681062255,0.1048197215128933,0.1681941416479102,0.1635811155488243,0.1367080863051506,0.1038779595348772,White LED,100 mA,b'OK Read',10:12:27,25.939408803333336,21.90878152666667,4.030627274333333,1.4461000853333337,1.221942014,0.2241580713333333
100,2,3,64,50,0.1111111061372935,0.1301110135751709,0.2140850198565936,0.2061494678541895,0.1732174007629022,0.1288718502338756,White LED,12.5 mA,b'OK Read',10:12:50,22.097378823333333,17.48073062666667,4.616648196666667,1.4106483333333333,1.1166693533333334,0.29397898
101,2,3,64,50,0.1109364332656537,0.1308159127327891,0.2139374868108711,0.2063032167758624,0.1735404352766204,0.1292543750400929,White LED,25 mA,b'OK Read',10:12:51,,,,,,
102,2,3,64,50,0.090377743283366,0.1068858498652473,0.174260060405551,0.1680054626382277,0.1415257393693814,0.1058279663494545,White LED,50 mA,b'OK Read',10:12:52,,,,,,
103,2,3,64,50,0.0884383973680233,0.1046660676709406,0.1706169675953292,0.164470660112106,0.1385292355947907,0.1037085169260175,White LED,100 mA,b'OK Read',10:12:53,,,,,,
