Leaf number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
89,1,64,250,0.1305649047156932,0.13978759080608413,0.6293158453106856,0.7800229244371727,0.2514244337681767,0.2002913481024817,White LED,100 mA,b'OK Read',10:36:33
89,2,64,50,0.12846627490375376,0.12807377484199767,0.5486539533062601,0.6648733461245765,0.2406186501253071,0.1867733976911979,White LED,12.5 mA,b'OK Read',10:36:44
89,2,64,50,0.13256569873832771,0.12573941757963333,0.5626112359249847,0.671921044841394,0.24126493534155563,0.1935726066470658,White LED,25 mA,b'OK Read',10:36:45
89,2,64,50,0.1270442389804342,0.12344269452669043,0.599098501561642,0.7148617448178916,0.23649676698268143,0.19155995651569044,White LED,50 mA,b'OK Read',10:36:46
89,2,64,50,0.12521419894490907,0.1253766063923517,0.6319519498068802,0.7590727247191533,0.24135894836526095,0.1933890672753852,White LED,100 mA,b'OK Read',10:36:48
89,2,64,100,0.13231155855857585,0.12852613574011984,0.6112714244839156,0.7261914612311868,0.2549229090397071,0.20005232161811776,White LED,12.5 mA,b'OK Read',10:36:49
89,2,64,100,0.1326051684571,0.12767991900136014,0.6040410585338234,0.7166320585810452,0.25071223777113183,0.19743189238716038,White LED,25 mA,b'OK Read',10:36:50
89,2,64,100,0.12729560050404856,0.12341679031704311,0.5911813049629651,0.7030909675633931,0.24262709073087627,0.19343879425394342,White LED,50 mA,b'OK Read',10:36:51
89,2,64,100,0.12558878005009622,0.12323092184939433,0.5881642640771653,0.7002783005701431,0.24267315096926234,0.19317925303514172,White LED,100 mA,b'OK Read',10:36:52
89,2,64,150,0.1324178186241783,0.12416563163493281,0.5761091646320008,0.6808617066808512,0.25300809797955937,0.20060548567279798,White LED,12.5 mA,b'OK Read',10:36:53
89,2,64,150,0.13281398490155,0.12663135897193928,0.5838606325361625,0.6964138834124555,0.2527800250205663,0.20074033431782798,White LED,25 mA,b'OK Read',10:36:55
89,2,64,150,0.1276006297382127,0.12461364051293362,0.585929650741673,0.7012752847160594,0.24765848074317864,0.1968968625792186,White LED,50 mA,b'OK Read',10:36:56
