,Leaf number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time,Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
0,1,1,64,50,0.1303765137265655,0.0982315342349818,0.5546174195459131,0.5817639574891946,0.219993027760752,0.1618712303067859,White LED,12.5 mA,b'OK Read',10:06:43,,,,,,
1,1,1,64,50,0.1310817679919704,0.1025259113676653,0.5657018661615298,0.5943921152044596,0.2199769327855814,0.1742155574770237,White LED,25 mA,b'OK Read',10:06:44,38.76835883666666,30.16507824,8.603280596333333,2.0552456326666664,1.5989053293333333,0.456340303
2,1,1,64,50,0.1196730599047508,0.0958851719046876,0.5466095760458801,0.5769057641413025,0.2053788759243154,0.1615112151845436,White LED,50 mA,b'OK Read',10:06:46,71.40923659666667,57.22184496,14.187391636666666,3.5037013066666667,2.807538541,0.6961627656666667
3,1,1,64,50,0.1182578378999876,0.0989118911732196,0.5529580273219362,0.5840705747110791,0.2086939530168043,0.1606108768569724,White LED,100 mA,b'OK Read',10:06:47,63.859104163333335,51.47874686666666,12.380357296666668,3.1331531726666664,2.5258988876666666,0.6072542846666668
4,1,1,64,100,0.130630676087241,0.1041934971253108,0.5754895513846987,0.601701345548844,0.2273628907350042,0.1750465498469285,White LED,12.5 mA,b'OK Read',10:06:48,58.83652668666667,46.99262141333333,11.843905276666666,2.586724917,2.0662364056666664,0.520488512
5,1,1,64,100,0.1312381116546772,0.1056994968611923,0.5855031929296336,0.6176382241258782,0.2275967607716878,0.1747767996856966,White LED,25 mA,b'OK Read',10:06:49,60.81972601666666,46.40551272,14.414213293333331,2.7278180420000004,2.08114233,0.6466757116666666
6,1,1,64,100,0.1205615443775765,0.0994505097711202,0.5623429784378727,0.594442542010481,0.2115211553337998,0.1615118117216009,White LED,50 mA,b'OK Read',10:06:50,50.814208576666665,40.674131710000005,10.140076865666666,2.231727498333333,1.7861140383333334,0.4456134603333333
7,1,1,64,100,0.1027371967248165,0.096011240819111,0.4838630647988615,0.5124516704943358,0.2028311919659601,0.1391546785559819,White LED,100 mA,b'OK Read',10:06:51,66.93767025666666,52.028748830000005,14.90892143,3.123277961,2.425593686333333,0.697684275
8,1,1,64,150,0.1306522790476119,0.1045825466855035,0.5800822274951143,0.6116683722085329,0.2277080814099016,0.1755305705195601,White LED,12.5 mA,b'OK Read',10:06:52,81.5243058,64.79048988999999,16.73381591,3.424362432333333,2.7212444516666667,0.7031179803333334
9,1,1,64,150,0.127747289408149,0.1041958941116184,0.5776823723449306,0.6104368157371118,0.2231107357874589,0.1705220439424924,White LED,25 mA,b'OK Read',10:06:54,72.42418948,58.00099267,14.423196815,3.0617968855,2.4519536605,0.6098432255
10,1,1,64,150,0.0984112655209444,0.0844603818172275,0.4545904247539943,0.4794265052298923,0.1798636699991689,0.1316826347379234,White LED,50 mA,b'OK Read',10:06:55,44.169886743333336,35.969246973333334,8.200639771,1.859742263,1.5148246343333334,0.3449176283333333
11,1,1,64,150,0.0975014212615944,0.0826584997010137,0.4586864054818301,0.4866400920560546,0.1751172019121604,0.1321571496361203,White LED,100 mA,b'OK Read',10:06:56,20.28692242,15.511639276666669,4.775283141666667,0.9873573693333334,0.7559431666666666,0.231414203
12,1,1,64,200,0.1307573680522515,0.1054030513843247,0.5883344115301871,0.6224352372653094,0.2297312920187163,0.1754095847205186,White LED,12.5 mA,b'OK Read',10:06:57,61.64959248,48.762215776666665,12.887376706666666,2.9217398093333333,2.310990207333333,0.6107496023333333
13,1,1,64,200,0.127221048575795,0.1060441177488299,0.5819649886918984,0.6171836724639557,0.22723334509487,0.1701953575356366,White LED,25 mA,b'OK Read',10:06:58,36.97672773666667,29.666058336666666,7.310669401999999,1.9247529383333333,1.5441817416666666,0.3805711963333333
14,1,1,64,200,0.0924105306934985,0.0790546530081511,0.4279868847413006,0.4536454578513872,0.1692266801802397,0.124922811326272,White LED,50 mA,b'OK Read',10:06:59,35.73444939666666,28.636624146666662,7.097825249666666,1.6741014516666668,1.3418092113333333,0.3322922396666667
15,1,1,64,200,0.1060909506185833,0.0761500721153155,0.507479244436121,0.5424556487782417,0.1626940261783195,0.1459144116068179,White LED,100 mA,b'OK Read',10:07:00,73.11829635666666,58.28455668,14.833739673333334,3.0052591776666664,2.397433793,0.6078253846666667
16,1,1,64,250,0.1306954448010072,0.1069328816273324,0.6028110633241329,0.643480330879335,0.2323316896874246,0.1779878279256528,White LED,12.5 mA,b'OK Read',10:07:02,42.56759017,34.22531733,8.342272838333335,1.940138916333333,1.5592336033333334,0.3809053136666667
17,1,1,64,250,0.1308061613336914,0.1092225424515242,0.6144118373203789,0.6561262442836374,0.2353044441696955,0.1790830986185085,White LED,25 mA,b'OK Read',10:07:03,19.19219542,15.533361629999998,3.6588337935,0.970928685,0.7856002085,0.1853284765
18,1,1,64,250,0.1405525330269536,0.1215004558049696,0.7039625278585728,0.7611631795570811,0.257943431867434,0.198751532300776,White LED,50 mA,b'OK Read',10:07:05,76.18880164333332,59.95919769333333,16.229603953333335,3.050682349333333,2.400931957,0.6497503923333333
19,1,1,64,250,0.1412295367017187,0.1268922820313528,0.731630998810388,0.7944033869007178,0.266772819938922,0.2035966396022527,White LED,100 mA,b'OK Read',10:07:07,65.37167558666668,51.72436082,13.64731477,3.223774856666666,2.5507436836666666,0.673031173
20,1,2,64,50,0.1332419718651879,0.1056920943867357,0.5844347507441783,0.606697479263201,0.2337430036125682,0.1743212936692621,White LED,12.5 mA,b'OK Read',10:07:13,13.009980116666666,10.816215918333333,2.193764196333333,0.617496172,0.5132804156666667,0.1042157566666666
21,1,2,64,50,0.1340496639770551,0.1083294102412153,0.5873412959793742,0.6202350917501044,0.2306209340635685,0.180667202218156,White LED,25 mA,b'OK Read',10:07:14,56.75211462333334,45.88744587,10.864668758666667,2.3178317786666667,1.8739026966666668,0.4439290816666666
22,1,2,64,50,0.1414975075717531,0.1230651608636898,0.6932165186133061,0.7625193718295201,0.2530931080369932,0.2028280806207964,White LED,50 mA,b'OK Read',10:07:15,16.24644707,13.376961951666669,2.869485118,0.7791344583333334,0.6419006683333334,0.13723379
23,1,2,64,50,0.1421623528385933,0.1323235760956601,0.7567626151989361,0.8487619356383482,0.2667651717559353,0.2130555517753376,White LED,100 mA,b'OK Read',10:07:16,68.32959374,53.54354294666666,14.78605079,3.4786846186666662,2.7256548326666667,0.7530297859999999
