Leaf number,Read number,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time
2,1,64,200,10867.164,8286.926,17606.756999999998,16918.026,12882.763,4087.468,White LED,50 mA,b'OK Read',10:21:21
2,1,64,200,12508.542,9489.695,20224.756,19431.534,14791.932,4693.825,White LED,100 mA,b'OK Read',10:21:22
2,1,64,250,2964.466,2282.521,4777.079000000001,4599.934,3527.597,1115.056,White LED,12.5 mA,b'OK Read',10:21:24
2,1,64,250,5790.34,4449.332,9363.074,9002.973,6882.4490000000005,2171.424,White LED,25 mA,b'OK Read',10:21:25
2,1,64,250,10873.623,8278.704,17569.988,16889.254,12864.355,4064.085,White LED,50 mA,b'OK Read',10:21:27
2,1,64,250,12527.335,9483.3,20203.287,19422.262,14788.156,4673.880999999999,White LED,100 mA,b'OK Read',10:21:28
2,2,64,50,3288.631,2478.617,5045.454000000001,4922.386,3714.503,1205.838,White LED,12.5 mA,b'OK Read',10:21:37
2,2,64,50,6412.83,4823.255999999999,9913.781,9649.779,7244.932,2356.655,White LED,25 mA,b'OK Read',10:21:38
2,2,64,50,11950.65,8933.985,18587.667,18067.772,13517.579,4438.215999999999,White LED,50 mA,b'OK Read',10:21:40
2,2,64,50,13724.161,10231.149,21308.992,20702.556,15481.027,5093.861,White LED,100 mA,b'OK Read',10:21:41
2,2,64,100,3291.568,2469.483,5032.035,4905.74,3697.983,1212.715,White LED,12.5 mA,b'OK Read',10:21:42
2,2,64,100,6415.767,4804.986,9865.473,9604.598,7216.613,2358.948,White LED,25 mA,b'OK Read',10:21:43
2,2,64,100,12000.566,8930.94,18525.941000000003,18022.592,13489.26,4424.460999999999,White LED,50 mA,b'OK Read',10:21:45
2,2,64,100,13785.824,10218.968,21225.796,20657.375,15452.708,5082.398,White LED,100 mA,b'OK Read',10:21:46
2,2,64,150,3282.758,2462.378,5009.670999999999,4885.924,3684.61,1208.894,White LED,12.5 mA,b'OK Read',10:21:47
2,2,64,150,6406.9580000000005,4792.806,9831.479,9573.684,7193.014,2359.712,White LED,25 mA,b'OK Read',10:21:48
2,2,64,150,12017.206,8925.865,18482.106,17991.678,13465.661,4433.63,White LED,50 mA,b'OK Read',10:21:50
2,2,64,150,13822.038,10220.999,21226.691000000003,20654.997,15447.988,5092.332,White LED,100 mA,b'OK Read',10:21:51
2,2,64,200,3282.758,2458.825,5005.198,4881.960999999999,3681.464,1208.13,White LED,12.5 mA,b'OK Read',10:21:52
2,2,64,200,6406.9580000000005,4788.238,9814.482,9561.794,7183.5740000000005,2353.217,White LED,25 mA,b'OK Read',10:21:53
2,2,64,200,12028.462,8912.67,18438.719,17947.685,13439.702,4408.413,White LED,50 mA,b'OK Read',10:21:55
2,2,64,200,13847.485,10206.788,21188.223,20625.273,15433.828,5064.059,White LED,100 mA,b'OK Read',10:21:56
2,2,64,250,3280.409,2451.822,4998.22,4873.876,3676.744,1204.003,White LED,12.5 mA,b'OK Read',10:21:57
2,2,64,250,6402.26,4776.972,9798.916,9548.953,7175.078,2342.901,White LED,25 mA,b'OK Read',10:21:59
2,2,64,250,12031.691,8898.663,18390.143,17909.875,13412.799,4384.113,White LED,50 mA,b'OK Read',10:22:00
2,2,64,250,13861.58,10192.173,21155.482000000004,20601.731,15422.5,5045.261,White LED,100 mA,b'OK Read',10:22:01
2,3,64,50,2906.915,2247.198,4653.626,4451.549,3459.631,1104.969,White LED,12.5 mA,b'OK Read',10:22:12
2,3,64,50,5672.889,4360.418,9140.86,8722.373,6754.07,2159.503,White LED,25 mA,b'OK Read',10:22:13
2,3,64,50,10594.09,8099.66,17159.911,16350.882,12616.093,4089.76,White LED,50 mA,b'OK Read',10:22:14
2,3,64,50,12173.808,9281.113,19677.27,18757.381,14461.544,4699.556,White LED,100 mA,b'OK Read',10:22:15
2,3,64,100,2912.7870000000003,2235.019,4640.208,4439.659000000001,3450.192,1111.846,White LED,12.5 mA,b'OK Read',10:22:16
2,3,64,100,5681.698,4351.282999999999,9100.604,8689.082,6730.471,2161.7960000000003,White LED,25 mA,b'OK Read',10:22:17
2,3,64,100,10638.133,8096.614,17106.236,16317.59,12594.853,4055.373,White LED,50 mA,b'OK Read',10:22:19
2,3,64,100,12229.597,9265.888,19607.494,18709.823,14430.865,4667.462,White LED,100 mA,b'OK Read',10:22:20
2,3,64,150,2908.8720000000003,2232.989,4623.210999999999,4424.599,3439.179,1108.025,White LED,12.5 mA,b'OK Read',10:22:21
2,3,64,150,5674.846,4342.148,9071.082,8662.131,6713.164000000001,2164.088,White LED,25 mA,b'OK Read',10:22:22
2,3,64,150,10660.645,8093.569,17056.139,16281.128,12568.893999999998,4069.892,White LED,50 mA,b'OK Read',10:22:23
2,3,64,150,12271.683,9272.993,19589.601,18690.799,14430.078,4681.217000000001,White LED,100 mA,b'OK Read',10:22:25
2,3,64,200,2911.3190000000004,2227.406,4617.396,4417.068,3434.853,1108.408,White LED,12.5 mA,b'OK Read',10:22:26
2,3,64,200,5674.357,4342.148,9056.322,8653.412,6704.512,2158.357,White LED,25 mA,b'OK Read',10:22:27
2,3,64,200,10664.56,8085.956,17013.647,16243.873,12547.655,4047.35,White LED,50 mA,b'OK Read',10:22:28
2,3,64,200,12282.45,9264.366,19559.186,18675.342,14416.705,4654.854,White LED,100 mA,b'OK Read',10:22:30
2,3,64,250,2905.74,2225.275,4613.907,4414.453,3432.257,1104.969,White LED,12.5 mA,b'OK Read',10:22:31
2,3,64,250,5674.063,4338.494000000001,9050.685,8647.229,6702.151999999999,2150.334,White LED,25 mA,b'OK Read',10:22:32
2,3,64,250,10663.386,8077.735,16986.004,16216.765,12528.303999999998,4028.322,White LED,50 mA,b'OK Read',10:22:33
2,3,64,250,12290.084,9255.535,19542.01,18661.312,14409.626,4639.953,White LED,100 mA,b'OK Read',10:22:35
3,1,64,50,3141.817,2411.628,5040.085999999999,4846.291,3667.304,1178.328,White LED,12.5 mA,b'OK Read',10:31:20
3,1,64,50,6119.203,4683.186,9881.576,9492.834,7131.656,2301.637,White LED,25 mA,b'OK Read',10:31:21
3,1,64,50,10805.502,8197.099,17551.74,16850.255,12611.372,4094.345,White LED,50 mA,b'OK Read',10:31:22
3,1,64,50,12338.239,9329.833,19972.484,19175.904,14348.268,4672.0470000000005,White LED,100 mA,b'OK Read',10:31:23
3,1,64,100,3138.881,2393.358,5015.933,4827.267,3641.345,1185.205,White LED,12.5 mA,b'OK Read',10:31:24
3,1,64,100,6122.139,4649.691,9833.268,9450.03,7103.337,2306.222,White LED,25 mA,b'OK Read',10:31:25
3,1,64,100,10834.865,8187.964,17484.646,16795.561,12578.334,4094.345,White LED,50 mA,b'OK Read',10:31:26
3,1,64,100,12396.964,9332.878,19959.065,19168.77,14348.268,4685.802,White LED,100 mA,b'OK Read',10:31:27
3,1,64,150,3135.945,2387.268,5002.514,4816.17,3632.692,1184.441,White LED,12.5 mA,b'OK Read',10:31:28
3,1,64,150,6117.245,4644.617,9806.431,9427.835,7086.031,2307.75,White LED,25 mA,b'OK Read',10:31:29
3,1,64,150,10866.185,8195.068000000001,17496.273999999998,16810.622,12589.347,4108.1,White LED,50 mA,b'OK Read',10:31:30
3,1,64,150,12447.86,9356.223,19979.64,19196.512,14365.574,4690.387,White LED,100 mA,b'OK Read',10:31:31
3,1,64,200,3134.476,2382.7,4994.463,4809.433,3628.365,1184.059,White LED,12.5 mA,b'OK Read',10:31:32
3,1,64,200,6114.799,4634.465999999999,9784.96,9403.66,7076.198,2302.783,White LED,25 mA,b'OK Read',10:31:33
3,1,64,200,10889.186000000002,8191.009,17480.62,16806.262,12590.133,4093.199,White LED,50 mA,b'OK Read',10:31:34
3,1,64,200,12473.308,9342.013,19957.723,19186.605,14364.788,4668.608,White LED,100 mA,b'OK Read',10:31:36
3,1,64,250,3130.072,2375.088,4984.265,4804.439,3623.882,1179.245,White LED,12.5 mA,b'OK Read',10:31:38
3,1,64,250,6109.807,4625.94,9767.784,9401.52,7067.465999999999,2291.55,White LED,25 mA,b'OK Read',10:31:39
3,1,64,250,10907.685,8189.791,17468.006,16802.695,12593.438,4082.425,White LED,50 mA,b'OK Read',10:31:41
3,1,64,250,12505.02,9339.577,19939.205,19182.562,14367.147,4656.458,White LED,100 mA,b'OK Read',10:31:43
3,2,64,50,3059.6020000000003,2259.379,4938.104,4660.81,3620.106,1141.649,White LED,12.5 mA,b'OK Read',10:31:52
3,2,64,50,5966.516,4396.958,9693.713,9126.627,7056.139,2223.693,White LED,25 mA,b'OK Read',10:31:53
3,2,64,50,10740.903,7868.241,17567.842,16517.34,12724.649,4048.496,White LED,50 mA,b'OK Read',10:31:54
3,2,64,50,12291.258,8976.615,20052.997,18847.744,14513.462,4621.613,White LED,100 mA,b'OK Read',10:31:55
3,2,64,100,3059.6020000000003,2253.288,4927.369000000001,4641.786,3605.946,1146.233,White LED,12.5 mA,b'OK Read',10:31:57
3,2,64,100,5966.516,4384.778,9664.192,9093.335,7034.899,2225.985,White LED,25 mA,b'OK Read',10:31:58
3,2,64,100,10790.82,7874.33,17554.423,16493.558999999997,12719.928999999998,4032.449,White LED,50 mA,b'OK Read',10:31:59
3,2,64,100,12344.111,8973.57,20023.475,18814.453,14504.022,4612.443,White LED,100 mA,b'OK Read',10:32:00
3,2,64,150,3055.686,2247.199,4909.477,4625.933,3593.36,1141.648,White LED,12.5 mA,b'OK Read',10:32:01
3,2,64,150,5962.601,4376.657999999999,9622.146,9063.215,7010.514,2223.693,White LED,25 mA,b'OK Read',10:32:02
3,2,64,150,10815.29,7874.33,17508.799,16477.707,12701.049,4042.383,White LED,50 mA,b'OK Read',10:32:03
3,2,64,150,12383.262,8978.645,19968.905,18801.771,14480.423,4617.028,White LED,100 mA,b'OK Read',10:32:05
3,2,64,200,3055.197,2244.154,4899.19,4620.385,3589.427,1143.941,White LED,12.5 mA,b'OK Read',10:32:06
3,2,64,200,5962.111999999999,4363.463,9603.807,9045.776,6998.321,2221.4,White LED,25 mA,b'OK Read',10:32:07
3,2,64,200,10827.524,7863.673000000001,17488.671000000002,16461.458,12692.789,4029.01,White LED,50 mA,b'OK Read',10:32:08
3,2,64,200,12404.305,8964.435,19925.518,18760.948,14455.645,4588.372,White LED,100 mA,b'OK Read',10:32:09
3,2,64,250,3052.554,2237.455,4893.017,4616.104,3585.179,1139.814,White LED,12.5 mA,b'OK Read',10:32:10
3,2,64,250,5961.818,4357.982,9592.804,9036.265,6994.781,2214.523,White LED,25 mA,b'OK Read',10:32:12
3,2,64,250,10825.469,7845.099,17447.609,16427.928,12672.73,4009.066,White LED,50 mA,b'OK Read',10:32:14
3,2,64,250,12402.837,8940.075,19861.914,18705.066000000003,14420.01,4563.842000000001,White LED,100 mA,b'OK Read',10:32:15
3,3,64,50,3018.494,2271.558,4836.121,4603.738,3530.429,1146.234,White LED,12.5 mA,b'OK Read',10:32:22
3,3,64,50,5890.173000000001,4457.858,9548.791,9093.335,6914.543000000001,2237.448,White LED,25 mA,b'OK Read',10:32:23
3,3,64,50,10394.423,7825.611,16955.946,16122.597,12224.347,3988.892,White LED,50 mA,b'OK Read',10:32:24
3,3,64,50,11903.67,8933.985,19360.588,18400.688,13951.803,4557.423,White LED,100 mA,b'OK Read',10:32:25
3,3,64,100,3027.302,2289.829,4857.590999999999,4627.518,3539.869,1153.111,White LED,12.5 mA,b'OK Read',10:32:26
3,3,64,100,5904.854,4454.812,9524.636,9064.8,6902.744000000001,2237.447,White LED,25 mA,b'OK Read',10:32:27
3,3,64,100,10450.212,7831.7,16939.843999999997,16091.684,12229.067,3968.259,White LED,50 mA,b'OK Read',10:32:28
3,3,64,100,11956.522,8927.895,19328.384,18367.396,13947.084,4534.499,White LED,100 mA,b'OK Read',10:32:29
3,3,64,150,3024.366,2283.738,4841.4890000000005,4616.420999999999,3530.429,1146.233,White LED,12.5 mA,b'OK Read',10:32:30
3,3,64,150,5899.960999999999,4445.677,9491.537,9037.849,6884.651999999999,2234.391,White LED,25 mA,b'OK Read',10:32:31
3,3,64,150,10478.596,7839.82,16920.163,16098.818,12222.773,3978.194,White LED,50 mA,b'OK Read',10:32:32
3,3,64,150,11995.673,8940.075,19305.124,18376.908,13940.789,4546.725,White LED,100 mA,b'OK Read',10:32:33
3,3,64,200,3022.898,2280.693,4834.78,4610.873,3526.889,1149.672,White LED,12.5 mA,b'OK Read',10:32:34
3,3,64,200,5898.982,4436.543,9474.987,9021.997,6876.785,2234.009,White LED,25 mA,b'OK Read',10:32:35
3,3,64,200,10498.661,7833.223000000001,16911.664,16097.629,12226.706,3968.26,White LED,50 mA,b'OK Read',10:32:37
3,3,64,200,12026.993,8932.462,19297.52,18370.963,13943.544,4524.183,White LED,100 mA,b'OK Read',10:32:38
3,3,64,250,3025.541,2273.995,4832.901,4609.446,3524.765,1146.233,White LED,12.5 mA,b'OK Read',10:32:40
3,3,64,250,5901.918000000001,4432.28,9469.352,9017.24,6875.840999999999,2226.444,White LED,25 mA,b'OK Read',10:32:42
3,3,64,250,10509.525,7826.829000000001,16897.977,16084.55,12224.347,3954.963,White LED,50 mA,b'OK Read',10:32:44
3,3,64,250,12043.436000000002,8920.587,19275.781000000003,18352.178,13939.531,4510.657,White LED,100 mA,b'OK Read',10:32:46
4,1,64,50,2073.012,1595.572,3284.9120000000003,3162.693,2043.684,738.174,White LED,12.5 mA,b'OK Read',10:39:48
4,1,64,50,4093.171,3288.583,6451.74,6244.534000000001,3983.532,1494.688,White LED,25 mA,b'OK Read',10:39:49
4,1,64,50,7252.605,5779.380999999999,11454.254,11081.313999999998,7051.418000000001,2668.431,White LED,50 mA,b'OK Read',10:39:50
4,1,64,50,8309.666,6589.347,13075.24,12650.771,8042.581999999999,3044.396,White LED,100 mA,b'OK Read',10:39:51
4,1,64,100,2099.439,1689.966,3276.861,3176.96,2034.245,756.5139999999999,White LED,12.5 mA,b'OK Read',10:39:52
4,1,64,100,4110.789000000001,3288.583,6419.535,6218.377,3969.373,1487.811,White LED,25 mA,b'OK Read',10:39:53
4,1,64,100,7308.396,5800.696,11438.152,11086.069,7049.059,2663.8459999999995,White LED,50 mA,b'OK Read',10:39:54
4,1,64,100,8371.327,6616.752,13061.821000000002,12657.904,8042.581999999999,3051.273,White LED,100 mA,b'OK Read',10:39:55
4,1,64,150,2104.3320000000003,1693.0120000000002,3267.021,3170.619,2027.951,756.5139999999999,White LED,12.5 mA,b'OK Read',10:39:56
4,1,64,150,4116.661,3288.583,6398.065,6209.656999999999,3958.36,1488.575,White LED,25 mA,b'OK Read',10:39:58
4,1,64,150,7338.736999999999,5822.01,11439.941,11095.581,7048.272,2673.016,White LED,50 mA,b'OK Read',10:39:59
4,1,64,150,8413.415,6644.156999999999,13064.505,12671.379,8044.155,3053.566,White LED,100 mA,b'OK Read',10:40:00
4,1,64,200,2103.843,1693.011,3262.101,3167.448,2025.985,756.5139999999999,White LED,12.5 mA,b'OK Read',10:40:01
4,1,64,200,4116.661,3294.6740000000004,6391.356,6202.92,3951.674,1485.5179999999998,White LED,25 mA,b'OK Read',10:40:02
4,1,64,200,7359.78,5834.191,11436.81,11096.77,7044.339,2659.261,White LED,50 mA,b'OK Read',10:40:03
4,1,64,200,8438.862,6657.859,13060.48,12672.172,8037.861999999999,3034.08,White LED,100 mA,b'OK Read',10:40:04
4,1,64,250,2104.724,1694.229,3259.1490000000003,3167.448,2022.917,751.929,White LED,12.5 mA,b'OK Read',10:40:06
4,1,64,250,4120.185,3294.673,6381.963000000001,6197.926,3945.774,1475.431,White LED,25 mA,b'OK Read',10:40:08
4,1,64,250,7371.231,5835.409000000001,11422.049,11091.776000000002,7038.203,2641.8390000000004,White LED,50 mA,b'OK Read',10:40:10
4,1,64,250,8455.306,6655.119000000001,13043.035,12663.136,8029.366,3014.135,White LED,100 mA,b'OK Read',10:40:12
4,2,64,50,2431.238,1857.44,3633.8,3519.387,2397.6710000000003,825.288,White LED,12.5 mA,b'OK Read',10:40:20
4,2,64,50,4750.897,3611.352,7128.045,6900.852,4672.627,1664.331,White LED,25 mA,b'OK Read',10:40:21
4,2,64,50,8591.548,6485.818,12941.053999999998,12512.848,8448.487,3035.226,White LED,50 mA,b'OK Read',10:40:23
4,2,64,50,9830.658,7393.222,14776.74,14277.298,9637.882,3461.6240000000003,White LED,100 mA,b'OK Read',10:40:24
4,2,64,100,2434.174,1851.351,3620.382,3509.875,2385.871,841.335,White LED,12.5 mA,b'OK Read',10:40:25
4,2,64,100,4745.025,3596.127,7090.473000000001,6869.939,4649.028,1643.698,White LED,25 mA,b'OK Read',10:40:26
4,2,64,100,8609.166,6476.682,12898.113,12486.691,8420.168,2996.2540000000004,White LED,50 mA,b'OK Read',10:40:27
4,2,64,100,9851.211,7381.041999999999,14712.329,14246.383999999998,9600.124,3424.945,White LED,100 mA,b'OK Read',10:40:28
4,2,64,150,2425.365,1845.261,3598.0170000000003,3492.437,2369.3520000000003,829.873,White LED,12.5 mA,b'OK Read',10:40:29
4,2,64,150,4733.28,3586.992,7047.533,6832.684,4619.135,1635.293,White LED,25 mA,b'OK Read',10:40:30
4,2,64,150,8609.166,6475.667,12867.697,12468.46,8396.569,2997.018,White LED,50 mA,b'OK Read',10:40:31
4,2,64,150,9860.02,7391.193,14692.648,14236.079,9574.952,3426.473,White LED,100 mA,b'OK Read',10:40:32
4,2,64,200,2422.429,1845.261,3593.5440000000003,3487.285,2361.093,832.165,White LED,12.5 mA,b'OK Read',10:40:33
4,2,64,200,4721.534000000001,3588.514,7038.14,6824.758000000001,4604.19,1629.944,White LED,25 mA,b'OK Read',10:40:34
4,2,64,200,8600.357,6478.205,12853.831,12456.965,8374.15,2975.6220000000003,White LED,50 mA,b'OK Read',10:40:35
4,2,64,200,9851.211,7390.178000000001,14678.783,14223.793,9551.746,3391.704,White LED,100 mA,b'OK Read',10:40:37
4,2,64,250,2411.271,1842.825,3588.713,3481.34,2356.137,825.288,White LED,12.5 mA,b'OK Read',10:40:38
4,2,64,250,4707.44,3583.338,7026.063,6815.246,4594.278,1613.8970000000002,White LED,25 mA,b'OK Read',10:40:40
4,2,64,250,8589.199,6474.855,12835.85,12441.508999999998,8355.978000000001,2948.112,White LED,50 mA,b'OK Read',10:40:42
4,2,64,250,9842.402,7389.569,14651.14,14192.642,9524.607,3363.507,White LED,100 mA,b'OK Read',10:40:43
