Leaf number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
2,1,64,200,5618.008000000001,1217.725,1275.153,874.4830000000001,499.753,247.12,White LED,100 mA,b'OK Read',9:18:17
2,1,64,250,2254.374,440.701,473.47,320.565,186.853,98.848,White LED,12.5 mA,b'OK Read',9:18:18
2,1,64,250,4168.871,828.686,889.2810000000001,602.474,346.565,180.611,White LED,25 mA,b'OK Read',9:18:19
2,1,64,250,5224.354,1058.525,1147.638,783.4989999999999,439.469,228.204,White LED,50 mA,b'OK Read',9:18:20
2,1,64,250,5805.156,1225.106,1297.33,889.097,506.277,256.272,White LED,100 mA,b'OK Read',9:18:22
2,2,64,50,2975.716,643.127,537.7819999999999,372.422,219.213,109.831,White LED,12.5 mA,b'OK Read',9:18:28
2,2,64,50,5177.029,1222.997,959.137,674.13,391.452,207.459,White LED,25 mA,b'OK Read',9:18:29
2,2,64,50,5499.696999999999,1360.057,1031.211,730.7,433.206,225.764,White LED,50 mA,b'OK Read',9:18:30
2,2,64,50,7385.512,1592.004,1402.669,1004.124,501.0580000000001,305.086,White LED,100 mA,b'OK Read',9:18:32
2,2,64,100,2699.655,643.128,501.745,353.565,206.165,109.831,White LED,12.5 mA,b'OK Read',9:18:33
2,2,64,100,4764.731,1096.48,887.063,624.631,354.916,192.204,White LED,25 mA,b'OK Read',9:18:34
2,2,64,100,6270.515,1338.971,1178.131,829.698,433.206,253.221,White LED,50 mA,b'OK Read',9:18:35
2,2,64,100,7177.57,1628.905,1372.1760000000002,964.053,524.545,292.882,White LED,100 mA,b'OK Read',9:18:36
2,2,64,150,2684.12,625.556,491.581,342.565,203.555,107.797,White LED,12.5 mA,b'OK Read',9:18:38
2,2,64,150,4699.002,1150.953,877.823,614.4169999999999,372.314,189.153,White LED,25 mA,b'OK Read',9:18:39
2,2,64,150,4842.41,1233.54,911.088,639.559,396.671,197.289,White LED,50 mA,b'OK Read',9:18:40
2,2,64,150,7689.059,1553.3470000000002,1504.312,1060.694,497.578,315.255,White LED,100 mA,b'OK Read',9:18:41
2,2,64,200,2674.559,625.995,493.429,344.136,204.859,108.306,White LED,12.5 mA,b'OK Read',9:18:42
2,2,64,200,4653.59,1134.6989999999998,874.5889999999999,610.488,369.269,187.628,White LED,25 mA,b'OK Read',9:18:43
2,2,64,200,6136.07,1375.872,1186.447,832.055,446.255,250.171,White LED,50 mA,b'OK Read',9:18:45
2,2,64,200,6741.968000000001,1535.335,1330.595,935.768,497.143,276.103,White LED,100 mA,b'OK Read',9:18:46
2,2,64,250,2671.691,620.987,495.647,345.079,204.599,107.39,White LED,12.5 mA,b'OK Read',9:18:47
2,2,64,250,5059.434,1176.607,955.811,665.6439999999999,385.1880000000001,203.797,White LED,25 mA,b'OK Read',9:18:48
2,2,64,250,6502.119000000001,1536.126,1271.827,891.926,500.014,264.815,White LED,50 mA,b'OK Read',9:18:50
2,2,64,250,7125.943,1782.8339999999998,1430.389,1008.838,580.3919999999999,294.103,White LED,100 mA,b'OK Read',9:18:52
2,3,64,50,2595.685,590.413,537.7819999999999,377.135,203.555,103.729,White LED,12.5 mA,b'OK Read',9:18:58
2,3,64,50,4796.998,1159.739,1058.932,773.128,370.574,201.356,White LED,25 mA,b'OK Read',9:18:59
2,3,64,50,5772.172,1602.5479999999998,1352.771,1046.5510000000002,490.619,256.272,White LED,50 mA,b'OK Read',9:19:00
2,3,64,50,6603.939,1808.138,1596.714,1268.119,553.251,305.086,White LED,100 mA,b'OK Read',9:19:01
2,3,64,100,2538.322,680.028,579.363,445.491,216.603,112.882,White LED,12.5 mA,b'OK Read',9:19:03
2,3,64,100,4786.242,1212.454,1078.336,806.127,391.452,204.407,White LED,25 mA,b'OK Read',9:19:04
2,3,64,100,4875.872,1154.467,1072.792,784.913,373.184,204.407,White LED,50 mA,b'OK Read',9:19:05
2,3,64,100,8873.37,2232.496,2045.789,1515.614,707.222,384.408,White LED,100 mA,b'OK Read',9:19:06
2,3,64,150,2535.931,637.856,543.326,391.278,205.294,105.763,White LED,12.5 mA,b'OK Read',9:19:07
2,3,64,150,4916.504,1254.626,1082.956,791.985,401.89,207.458,White LED,25 mA,b'OK Read',9:19:09
2,3,64,150,7569.552,1982.098,1755.646,1305.832,629.802,329.49300000000005,White LED,50 mA,b'OK Read',9:19:10
2,3,64,150,8351.126,2250.947,1990.348,1483.4,722.01,366.103,White LED,100 mA,b'OK Read',9:19:11
2,3,64,200,2532.944,632.585,547.484,395.992,208.774,106.78,White LED,12.5 mA,b'OK Read',9:19:12
2,3,64,200,4300.447,1092.526,927.258,668.237,361.44,178.475,White LED,25 mA,b'OK Read',9:19:13
2,3,64,200,5544.512,1263.851,1214.168,874.4830000000001,420.158,231.865,White LED,50 mA,b'OK Read',9:19:15
2,3,64,200,6023.136,1477.349,1336.139,960.517,493.229,253.221,White LED,100 mA,b'OK Read',9:19:16
2,3,64,250,2538.322,599.901,530.02,373.364,203.555,103.729,White LED,12.5 mA,b'OK Read',9:19:17
2,3,64,250,4472.895,1042.71,948.049,668.4730000000001,352.82800000000003,183.052,White LED,25 mA,b'OK Read',9:19:18
2,3,64,250,4490.105,1352.677,963.572,680.73,457.215,184.272,White LED,50 mA,b'OK Read',9:19:20
2,3,64,250,6768.857,1528.746,1502.463,1064.465,518.803,280.67900000000003,White LED,100 mA,b'OK Read',9:19:21
3,1,64,50,2552.6620000000003,579.869,532.238,358.279,193.116,97.627,White LED,12.5 mA,b'OK Read',9:28:03
3,1,64,50,4366.773,1201.911,992.402,702.415,365.354,195.255,White LED,25 mA,b'OK Read',9:28:04
3,1,64,50,6905.095,2013.727,1724.229,1244.547,605.445,329.49300000000005,White LED,50 mA,b'OK Read',9:28:05
3,1,64,50,7844.416999999999,2308.934,2012.525,1442.543,704.612,372.205,White LED,100 mA,b'OK Read',9:28:06
3,1,64,100,2186.972,608.863,501.745,351.207,190.506,100.678,White LED,12.5 mA,b'OK Read',9:28:07
3,1,64,100,4234.121,1196.639,1006.262,700.058,367.964,195.255,White LED,25 mA,b'OK Read',9:28:08
3,1,64,100,6862.073,2005.821,1746.406,1218.619,610.664,323.391,White LED,50 mA,b'OK Read',9:28:09
3,1,64,100,7804.981,2337.927,2084.598,1456.686,709.832,375.256,White LED,100 mA,b'OK Read',9:28:10
3,1,64,150,2170.241,613.256,508.213,351.99300000000005,191.376,101.695,White LED,12.5 mA,b'OK Read',9:28:11
3,1,64,150,4206.635,1214.211,1033.059,721.2719999999999,372.314,197.289,White LED,25 mA,b'OK Read',9:28:12
3,1,64,150,6845.342,2050.628,1811.088,1279.118,622.8430000000001,329.49300000000005,White LED,50 mA,b'OK Read',9:28:13
3,1,64,150,7787.054,2377.464,2121.559,1511.685,725.49,380.34,White LED,100 mA,b'OK Read',9:28:14
3,1,64,200,2161.876,612.816,505.903,354.74300000000005,191.811,100.678,White LED,12.5 mA,b'OK Read',9:28:15
3,1,64,200,4189.306,1197.957,992.402,698.8789999999999,369.269,195.255,White LED,25 mA,b'OK Read',9:28:16
3,1,64,200,6831.599,2001.867,1733.931,1236.297,614.5790000000001,326.442,White LED,50 mA,b'OK Read',9:28:18
