Leaf number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
1,3,64,100,5962.188,1196.639,1000.718,688.2719999999999,404.5,207.459,White LED,25 mA,b'OK Read',9:49:49
1,3,64,100,10952.786,2229.861,1940.451,1352.974,751.586,390.51,White LED,50 mA,b'OK Read',9:49:50
1,3,64,100,12623.489,2622.59,2309.137,1626.3970000000002,887.29,454.578,White LED,100 mA,b'OK Read',9:49:51
1,3,64,150,3061.761,632.585,526.694,366.136,215.733,109.831,White LED,12.5 mA,b'OK Read',9:49:52
1,3,64,150,5951.432,1208.939,1033.059,716.558,408.849,211.526,White LED,25 mA,b'OK Read',9:49:53
1,3,64,150,10951.591,2265.004,2005.132,1406.401,765.505,394.578,White LED,50 mA,b'OK Read',9:49:55
1,3,64,150,12639.025,2646.312,2367.35,1668.825,897.7280000000001,459.663,White LED,100 mA,b'OK Read',9:49:56
1,3,64,200,3063.553,633.903,533.624,370.064,216.603,111.356,White LED,12.5 mA,b'OK Read',9:49:57
1,3,64,200,5947.847,1215.09,1046.457,728.3430000000001,412.329,212.035,White LED,25 mA,b'OK Read',9:49:58
1,3,64,200,10947.408,2269.397,2020.841,1416.615,769.8539999999999,395.086,White LED,50 mA,b'OK Read',9:50:00
1,3,64,200,12645.0,2641.041,2371.508,1666.4679999999998,899.033,459.154,White LED,100 mA,b'OK Read',9:50:01
1,3,64,250,3058.893,629.422,530.02,366.764,216.081,109.831,White LED,12.5 mA,b'OK Read',9:50:02
1,3,64,250,5939.959,1210.345,1043.408,724.1,411.285,211.11900000000003,White LED,25 mA,b'OK Read',9:50:03
1,3,64,250,10940.597,2255.164,2006.98,1402.001,769.332,392.951,White LED,50 mA,b'OK Read',9:50:04
1,3,64,250,12650.02,2618.9,2347.391,1643.368,895.6410000000001,456.409,White LED,100 mA,b'OK Read',9:50:06
2,1,64,50,2610.025,511.339,437.98800000000006,292.28,177.458,91.526,White LED,12.5 mA,b'OK Read',10:08:12
2,1,64,50,5055.1320000000005,996.321,864.887,584.56,344.477,183.052,White LED,25 mA,b'OK Read',10:08:13
2,1,64,50,6302.781999999999,1275.713,1125.461,768.414,438.426,231.865,White LED,50 mA,b'OK Read',10:08:14
2,1,64,50,6338.633000000001,1444.401,1180.903,810.841,501.0580000000001,237.967,White LED,100 mA,b'OK Read',10:08:15
2,1,64,100,2599.27,537.697,474.025,322.922,187.897,97.627,White LED,12.5 mA,b'OK Read',10:08:16
2,1,64,100,4736.049,980.506,862.115,589.274,344.477,176.95,White LED,25 mA,b'OK Read',10:08:17
2,1,64,100,4610.567,1059.579,851.0260000000001,584.56,373.184,173.899,White LED,50 mA,b'OK Read',10:08:18
2,1,64,100,6198.811,1320.52,1169.814,806.127,464.522,234.916,White LED,100 mA,b'OK Read',10:08:19
2,1,64,150,2590.905,534.183,476.797,326.851,187.897,97.627,White LED,12.5 mA,b'OK Read',10:08:21
2,1,64,150,5002.549,1022.678,940.657,645.845,360.135,191.187,White LED,25 mA,b'OK Read',10:08:22
2,1,64,150,7488.288,1221.24,1459.958,1013.552,431.467,288.815,White LED,50 mA,b'OK Read',10:08:23
2,1,64,150,9593.995,1751.908,1944.147,1359.259,617.623,376.273,White LED,100 mA,b'OK Read',10:08:24
2,1,64,200,2586.722,544.286,492.043,339.422,193.116,99.153,White LED,12.5 mA,b'OK Read',10:08:25
2,1,64,200,5017.488,1041.129,964.681,665.88,366.66,193.73,White LED,25 mA,b'OK Read',10:08:26
2,1,64,200,6446.19,1373.236,1270.995,883.9110000000001,485.4,250.171,White LED,50 mA,b'OK Read',10:08:27
2,1,64,200,7240.311,1762.0120000000002,1453.9520000000002,1014.73,625.0169999999999,283.73,White LED,100 mA,b'OK Read',10:08:28
2,1,64,250,2584.212,539.806,490.102,337.536,191.028,98.848,White LED,12.5 mA,b'OK Read',10:08:29
2,1,64,250,5016.412,1038.493,969.117,668.4730000000001,367.442,194.035,White LED,25 mA,b'OK Read',10:08:31
2,1,64,250,9304.311,1865.07,1889.445,1319.0320000000002,662.8580000000001,364.883,White LED,50 mA,b'OK Read',10:08:33
2,1,64,250,10675.292,2264.653,2192.155,1533.999,809.0,421.019,White LED,100 mA,b'OK Read',10:08:34
