Leaf number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
1,1,64,50,47.4,462.85,1498.35,496.3,972.55,1870.65,577.7,478.05,1620.9,157.95,360.1,125.75,529.25,286.55,100.75,39.95,29.3,29.25,b'White',12.5 mA,b'OK Read',9:09:16
1,1,64,50,18.95,13.75,12.5,17.9,26.5,12.9,18.8,31.35,17.2,29.35,36.55,16.75,27.15,42.75,490.65,1089.95,602.1,224.1,b'IR',12.5 mA,b'OK Read',9:09:17
1,1,64,50,2489.75,380.35,29.2,22.35,11.35,9.7,13.45,10.45,5.75,22.55,20.9,14.65,22.6,12.85,4.4,0.0,6.5,9.75,b'UV',12.5 mA,b'OK Read',9:09:18
1,1,64,50,66.4,476.6,1515.05,509.7,999.05,1883.6,593.85,506.75,1638.05,180.5,407.05,140.4,551.85,320.75,587.0,1129.9,628.15,253.35,b'White IR',12.5 mA,b'OK Read',9:09:18
1,1,64,50,2357.0,820.25,1523.4,509.7,980.15,1877.1,585.75,488.5,1620.9,171.45,381.0,140.4,547.35,290.8,105.15,39.95,32.55,34.1,b'White UV',12.5 mA,b'OK Read',9:09:19
1,1,64,50,2323.8,371.2,37.55,35.75,37.85,22.6,29.55,39.2,22.9,47.4,41.75,31.45,45.25,51.3,490.65,1089.95,605.35,233.85,b'UV IR',12.5 mA,b'OK Read',9:09:20
1,1,64,50,2191.0,811.1,1535.95,527.55,1006.6,1890.05,601.9,514.6,1638.05,196.3,391.4,155.1,569.95,329.3,591.4,1129.9,631.4,258.2,b'White UV IR',12.5 mA,b'OK Read',9:09:21
1,1,64,50,99.6,1003.55,2742.15,907.6,1888.35,3634.7,1117.8,924.75,3115.8,295.55,709.75,243.1,1022.3,547.4,192.75,79.9,52.05,53.6,b'White',25 mA,b'OK Read',9:09:23
1,1,64,50,33.2,32.1,29.2,35.75,53.0,29.1,40.3,62.7,40.1,58.65,83.5,33.55,54.3,85.55,1003.2,2242.65,1288.85,492.1,b'IR',25 mA,b'OK Read',9:09:24
1,1,64,50,3352.9,499.5,37.55,31.3,18.9,12.9,16.1,15.65,5.75,29.35,10.45,20.95,27.15,17.1,4.4,0.0,6.5,9.75,b'UV',25 mA,b'OK Read',9:09:24
1,1,64,50,132.8,1031.05,2767.15,943.35,1941.35,3660.55,1155.4,987.4,3155.85,349.7,788.05,276.65,1076.55,632.95,1191.55,2322.55,1337.65,545.7,b'White IR',25 mA,b'OK Read',9:09:25
1,1,64,50,2945.05,1434.3,2771.35,934.45,1899.7,3637.95,1128.55,935.2,3115.8,318.15,688.9,259.85,1040.4,560.25,197.15,79.9,55.35,58.45,b'White UV',25 mA,b'OK Read',9:09:26
1,1,64,50,2873.9,462.85,62.6,62.6,68.1,38.75,53.75,75.75,40.1,78.95,78.3,50.3,76.9,98.35,1003.2,2242.65,1292.1,501.85,b'UV IR',25 mA,b'OK Read',9:09:27
1,1,64,50,2475.55,1393.1,2792.2,965.75,1948.9,3663.8,1163.45,995.25,3155.85,367.75,751.5,289.2,1090.15,637.25,1182.8,2311.1,1340.9,550.55,b'White UV IR',25 mA,b'OK Read',9:09:28
1,1,64,50,199.2,2135.45,4733.0,1618.5,3519.4,6804.15,2087.8,1724.05,5773.35,543.75,1268.2,454.75,1931.5,1039.25,359.2,148.35,94.4,97.45,b'White',50 mA,b'OK Read',9:09:30
1,1,64,50,71.15,59.55,62.6,76.0,109.75,54.9,77.9,128.0,74.45,115.05,146.15,67.05,108.55,166.8,1918.75,4331.2,2681.85,1071.85,b'IR',50 mA,b'OK Read',9:09:30
1,1,64,50,4102.2,604.9,45.9,35.75,18.9,16.15,21.5,18.3,5.75,36.1,26.1,25.15,31.65,17.1,8.75,5.7,9.75,9.75,b'UV',50 mA,b'OK Read',9:09:31
1,1,64,50,232.4,1828.4,4194.6,1475.4,3122.05,5880.15,1862.1,1598.7,5034.5,575.35,1221.2,454.75,1746.05,1043.55,2216.65,4445.35,2756.7,1154.7,b'White IR',50 mA,b'OK Read',9:09:32
1,1,64,50,3111.05,2488.3,4628.65,1596.15,3402.1,6558.6,2026.0,1674.45,5572.9,546.0,1231.65,461.05,1886.25,1017.85,350.45,142.65,94.4,102.3,b'White UV',50 mA,b'OK Read',9:09:33
1,1,64,50,2892.9,490.35,91.8,98.35,121.1,64.6,91.35,138.45,80.2,135.35,167.0,83.85,131.2,175.35,1914.4,4325.5,2685.1,1081.6,b'UV IR',50 mA,b'OK Read',9:09:34
1,1,64,50,2096.15,2066.7,4131.95,1462.0,3050.15,5725.05,1824.45,1567.35,4908.5,577.6,1247.3,456.85,1714.35,1030.7,2177.25,4405.4,2756.7,1164.45,b'White UV IR',50 mA,b'OK Read',9:09:35
1,1,64,50,237.1,2547.85,5371.55,1855.45,4060.55,7838.0,2410.25,1985.3,6649.65,625.0,1461.3,532.3,2248.15,1214.6,416.15,171.2,107.4,112.05,b'White',100 mA,b'OK Read',9:09:36
1,1,64,50,128.05,119.15,116.85,138.6,211.9,103.4,147.8,245.55,137.45,218.85,276.6,127.85,203.55,299.35,3346.9,7526.85,5409.2,2363.0,b'IR',100 mA,b'OK Read',9:09:37
1,1,64,50,4657.05,678.2,50.1,40.25,22.7,19.4,24.2,20.9,5.75,40.6,15.65,29.35,36.2,21.4,8.75,5.7,9.75,14.6,b'UV',100 mA,b'OK Read',9:09:38
1,1,64,100,47.425,462.825,1500.45,491.8,968.775,1860.975,572.325,475.425,1612.3,153.425,365.325,122.6,511.15,273.7,98.575,39.95,27.675,26.8,b'White',12.5 mA,b'OK Read',9:09:40
1,1,64,100,16.6,13.75,14.6,17.875,26.5,12.925,18.8,30.05,17.175,29.325,49.575,16.775,27.15,40.625,481.875,1078.525,602.1,229.0,b'IR',12.5 mA,b'OK Read',9:09:41
1,1,64,100,2508.75,387.225,27.125,22.35,11.35,9.7,12.1,11.75,2.875,21.425,18.275,14.675,20.35,10.7,4.375,2.85,6.5,7.3,b'UV',12.5 mA,b'OK Read',9:09:42
1,1,64,100,64.025,476.575,1515.05,509.7,995.275,1877.125,591.15,505.475,1629.475,179.375,380.975,139.375,540.55,316.475,580.45,1121.325,626.525,253.35,b'White IR',12.5 mA,b'OK Read',9:09:42
1,1,64,100,2371.2,822.55,1525.5,511.925,980.125,1870.65,583.075,485.875,1615.175,171.475,354.875,137.275,536.025,288.675,102.95,42.8,30.925,34.1,b'White UV',12.5 mA,b'OK Read',9:09:43
1,1,64,100,2340.375,375.775,39.65,38.0,35.95,22.625,29.55,39.175,20.05,46.25,41.75,29.35,45.225,51.325,486.275,1081.375,605.375,233.85,b'UV IR',12.5 mA,b'OK Read',9:09:44
1,1,64,100,2202.85,811.1,1535.925,527.575,1004.725,1883.575,600.55,513.3,1632.35,195.175,409.675,151.95,560.9,327.175,582.65,1118.475,629.775,260.65,b'White UV IR',12.5 mA,b'OK Read',9:09:45
1,1,64,100,97.225,1001.275,2742.125,909.85,1882.675,3616.925,1112.425,918.2,3107.175,293.3,675.85,239.95,1010.975,543.15,192.75,79.9,52.075,53.6,b'White',25 mA,b'OK Read',9:09:46
1,1,64,100,35.575,29.775,31.3,38.0,52.975,27.45,38.95,62.7,37.225,57.525,83.5,33.525,54.275,83.4,985.675,2214.1,1288.85,496.95,b'IR',25 mA,b'OK Read',9:09:47
1,1,64,100,3371.875,506.375,35.475,29.05,17.025,12.925,17.475,15.675,5.725,29.325,23.475,19.9,27.15,14.975,6.575,2.85,8.125,9.75,b'UV',25 mA,b'OK Read',9:09:48
1,1,64,100,132.8,1031.075,2769.25,945.6,1937.55,3647.625,1148.7,979.575,3141.55,348.6,775.0,272.45,1060.725,624.4,1174.05,2291.15,1336.025,548.125,b'White IR',25 mA,b'OK Read',9:09:49
1,1,64,100,2964.025,1434.325,2773.425,934.425,1890.25,3618.55,1123.175,929.95,3104.325,314.75,683.675,259.875,1035.85,555.975,194.95,82.75,55.325,60.9,b'White UV',25 mA,b'OK Read',9:09:50
1,1,64,100,2890.5,467.425,60.525,62.6,68.125,38.775,52.4,75.75,40.1,80.1,78.275,50.3,76.9,96.225,987.85,2216.975,1292.1,504.275,b'UV IR',25 mA,b'OK Read',9:09:51
1,1,64,100,2492.15,1397.675,2796.375,967.975,1945.125,3647.625,1158.1,988.725,3141.55,365.5,748.9,290.25,1081.1,632.95,1163.1,2279.725,1339.275,557.85,b'White UV IR',25 mA,b'OK Read',9:09:53
1,1,64,100,201.55,2130.875,4760.125,1629.675,3519.4,6765.375,2078.4,1713.625,5753.3,541.5,1325.6,463.15,1947.325,1054.225,359.225,148.375,94.375,97.45,b'White',50 mA,b'OK Read',9:09:54
1,1,64,100,68.775,61.875,60.525,73.775,107.85,54.925,76.575,126.7,74.45,113.95,156.575,67.075,106.3,162.525,1868.4,4228.5,2678.575,1086.475,b'IR',50 mA,b'OK Read',9:09:55
1,1,64,100,4135.4,609.475,45.9,38.0,20.825,16.15,21.5,19.6,5.725,37.225,23.475,26.2,31.675,19.25,6.575,2.85,8.125,12.175,b'UV',50 mA,b'OK Read',9:09:56
1,1,64,100,234.75,1837.575,4215.45,1488.825,3127.725,5886.6,1862.1,1598.675,5040.225,574.2,1270.8,457.9,1746.025,1045.675,2161.9,4339.775,2753.425,1169.3,b'White IR',50 mA,b'OK Read',9:09:57
1,1,64,100,3130.0,2497.475,4662.025,1609.55,3405.875,6552.15,2026.0,1673.125,5578.625,544.875,1244.7,472.575,1922.45,1041.375,352.65,145.525,94.375,102.325,b'White UV',50 mA,b'OK Read',9:09:58
1,1,64,100,2918.95,497.2,89.725,98.35,121.1,66.225,90.025,138.45,77.325,135.375,151.35,84.875,128.925,173.2,1861.825,4217.075,2681.825,1096.225,b'UV IR',50 mA,b'OK Read',9:10:00
1,1,64,100,2112.75,2078.175,4154.925,1473.175,3052.025,5731.525,1823.125,1567.35,4914.225,575.35,1260.35,465.25,1727.925,1034.975,2104.95,4285.55,2748.55,1179.05,b'White UV IR',50 mA,b'OK Read',9:10:01
1,1,64,100,241.875,2559.325,5421.65,1880.05,4066.225,7836.4,2410.25,1985.3,6658.25,623.85,1489.975,546.975,2315.975,1259.5,416.175,174.05,109.025,114.5,b'White',100 mA,b'OK Read',9:10:02
1,1,64,100,125.675,114.575,114.775,134.125,206.25,101.775,142.4,241.625,134.6,214.35,271.375,124.7,196.775,282.275,3167.275,7130.25,5358.775,2409.275,b'IR',100 mA,b'OK Read',9:10:03
1,1,64,100,4702.125,687.375,52.175,42.475,24.6,19.375,24.175,22.2,5.725,42.875,26.1,30.4,36.175,21.375,8.75,2.85,9.775,12.175,b'UV',100 mA,b'OK Read',9:10:04
1,1,64,150,47.417,462.833,1502.533,494.783,967.517,1858.817,571.433,473.6830000000001,1609.433,153.417,372.283,123.65,512.65,275.133,97.833,41.85,28.2,27.617,b'White',12.5 mA,b'OK Read',9:10:06
1,1,64,150,17.383,15.283,15.3,17.883,25.233,14.0,18.817,30.483,19.1,29.333,34.8,16.067,25.633000000000003,39.917,476.033,1069.017,602.117,228.983,b'IR',12.5 mA,b'OK Read',9:10:07
1,1,64,150,2516.65,389.517,27.817,22.35,12.617,9.7,12.533,11.317,3.817,21.817,19.133,15.367,21.117,11.4,4.383,3.8,6.517,8.117,b'UV',12.5 mA,b'OK Read',9:10:09
1,1,64,150,63.233,476.583,1515.05,511.1830000000001,995.267,1874.967,590.25,504.167,1628.533,179.0,382.717,139.017,542.8,316.483,576.8,1112.767,627.067,254.967,b'White IR',12.5 mA,b'OK Read',9:10:10
1,1,64,150,2377.533,824.85,1526.183,512.6669999999999,980.133,1867.433,583.0830000000001,484.133,1613.25,170.717,356.617,137.61700000000002,536.783,287.967,102.217,43.75,31.467,34.1,b'White UV',12.5 mA,b'OK Read',9:10:12
1,1,64,150,2349.083,378.817,40.35,38.75,36.583,21.533,29.55,40.05,21.0,46.633,53.933,29.333,45.233,49.9,481.883,1072.817,605.367,233.867,b'UV IR',12.5 mA,b'OK Read',9:10:13
1,1,64,150,2214.717,814.1669999999999,1537.317,529.067,1004.1,1881.433,599.2,512.867,1630.433,194.783,389.667,151.583,562.4169999999999,327.88300000000004,576.8,1110.867,630.317,261.467,b'White UV IR',12.5 mA,b'OK Read',9:10:14
1,1,64,150,98.017,1000.517,2744.917,913.567,1882.05,3612.083,1109.733,916.9,3100.5,292.55,704.55,238.917,1010.217,541.717,191.3,79.883,50.983,51.967,b'White',25 mA,b'OK Read',9:10:16
1,1,64,150,34.783,30.55,30.6,37.25,54.233,28.0,38.517,62.7,36.267,57.917,83.5,33.533,54.283,82.68299999999999,972.533,2197.0,1287.75,500.2,b'IR',25 mA,b'OK Read',9:10:17
1,1,64,150,3387.667,508.65,36.167,29.8,16.4,12.917,17.017,15.667,5.733,29.333,10.433,20.267,27.133000000000003,15.683,5.832999999999999,3.8,7.6,9.75,b'UV',25 mA,b'OK Read',9:10:19
1,1,64,150,131.2,1029.533,2771.35,947.85,1936.3,3640.083,1146.45,977.85,3136.783,346.7,775.867,271.75,1059.983,622.9830000000001,1160.9,2273.083,1335.483,552.1669999999999,b'White IR',25 mA,b'OK Read',9:10:20
1,1,64,150,2978.25,1438.9,2775.5170000000003,937.417,1888.367,3612.083,1121.383,927.35,3098.6,313.617,683.6669999999999,259.16700000000003,1035.85,555.9830000000001,195.667,81.8,55.333,60.083,b'White UV',25 mA,b'OK Read',9:10:22
1,1,64,150,2911.85,470.467,61.217,61.1,66.85,38.767,51.95,75.75,40.1,79.717,78.283,50.3,76.9,94.083,975.45,2197.0,1292.1,508.333,b'UV IR',25 mA,b'OK Read',9:10:23
1,1,64,150,2507.167,1399.2,2796.383,968.717,1942.6,3640.083,1155.417,985.683,3134.867,364.0,748.033,287.817,1078.083,631.533,1149.217,2257.867,1338.75,558.6669999999999,b'White UV IR',25 mA,b'OK Read',9:10:25
1,1,64,150,202.35,2127.817,4774.733,1633.3829999999998,3515.617,6741.683000000001,2071.683,1706.65,5737.0830000000005,539.2330000000001,1323.85,462.45,1954.1,1056.35,359.217,150.267,93.3,97.45,b'White',50 mA,b'OK Read',9:10:26
1,1,64,150,67.967,61.1,59.817,73.033,107.217,54.917,77.033,126.25,72.55,113.567,140.917,66.367,107.05,159.667,1829.7,4158.117,2675.317,1096.233,b'IR',50 mA,b'OK Read',9:10:28
1,1,64,150,4160.683,615.5830000000001,44.517,37.25,20.183,16.15,21.5,20.033,5.733,36.85,12.183,25.85,33.167,18.533,7.3,3.8,8.683,11.367,b'UV',50 mA,b'OK Read',9:10:29
1,1,64,150,235.533,1840.633,4229.367,1496.283,3129.617,5896.283,1865.683,1599.55,5047.867,573.0830000000001,1228.167,456.167,1750.55,1044.95,2123.2,4270.35,2749.083,1179.05,b'White IR',50 mA,b'OK Read',9:10:30
1,1,64,150,3148.967,2505.1,4688.467000000001,1621.467,3407.133,6552.15,2026.0,1670.95,5578.616999999999,544.5,1245.567,473.633,1940.533,1050.65,353.38300000000004,146.467,95.467,103.933,b'White UV',50 mA,b'OK Read',9:10:32
1,1,64,150,2943.467,501.017,90.433,96.867,121.1,64.617,90.467,138.45,76.367,135.36700000000002,167.0,83.833,128.167,171.067,1823.85,4146.7,2678.567,1105.967,b'UV IR',50 mA,b'OK Read',9:10:33
1,1,64,150,2126.183,2085.033,4169.532999999999,1481.3829999999998,3056.45,5737.983,1824.467,1567.333,4919.95,574.5830000000001,1256.0,461.75,1729.45,1032.117,2063.333,4217.083,2743.667,1188.8,b'White UV IR',50 mA,b'OK Read',9:10:35
1,1,64,150,245.033,2564.683,5457.816999999999,1894.2,4069.383,7836.95,2411.133,1986.167,6664.933000000001,622.717,1543.033,546.9830000000001,2350.65,1277.317,419.1,175.0,108.483,115.3,b'White',100 mA,b'OK Read',9:10:36
1,1,64,150,121.717,114.567,112.683,131.15,204.35,99.083,141.517,238.583,133.65,211.333,287.033,122.25,193.0,273.717,3051.917,6891.517,5321.35,2434.433,b'IR',100 mA,b'OK Read',9:10:38
1,1,64,150,4732.933,693.4830000000001,51.483,43.217,23.967,19.383,24.183000000000003,22.633000000000003,7.632999999999999,42.117,15.65,30.033,37.7,21.383000000000003,8.767000000000001,3.8,9.767,13.0,b'UV',100 mA,b'OK Read',9:10:39
1,2,64,50,37.95,311.6,1181.15,371.1,783.35,1709.1,518.6,444.1,2136.35,157.95,412.3,119.45,583.5,303.65,118.3,45.65,26.05,24.35,b'White',12.5 mA,b'OK Read',9:10:51
1,2,64,50,14.25,13.75,12.5,17.9,26.5,12.9,18.8,31.35,17.2,29.35,46.95,16.75,27.15,42.75,490.65,1089.95,608.6,219.25,b'IR',12.5 mA,b'OK Read',9:10:51
1,2,64,50,2840.7,380.35,25.05,22.35,11.35,6.45,13.45,10.45,5.75,20.3,10.45,16.75,22.6,12.85,4.4,0.0,6.5,4.85,b'UV',12.5 mA,b'OK Read',9:10:52
1,2,64,50,52.15,325.35,1181.15,384.5,798.5,1718.8,534.7,475.45,2147.8,182.75,417.5,134.15,606.15,342.15,604.55,1135.6,628.15,248.5,b'White IR',12.5 mA,b'OK Read',9:10:53
1,2,64,50,2670.0,664.45,1193.7,388.95,783.35,1712.35,529.35,454.55,2130.65,173.75,407.05,134.15,615.2,329.3,122.65,51.35,29.3,34.1,b'White UV',12.5 mA,b'OK Read',9:10:54
1,2,64,50,2646.25,371.2,37.55,40.25,34.05,19.4,29.55,39.2,22.9,45.1,62.65,31.45,49.75,55.6,490.65,1089.95,608.6,229.0,b'UV IR',12.5 mA,b'OK Read',9:10:55
1,2,64,50,2475.55,655.3,1202.05,406.85,806.05,1725.25,545.45,483.25,2147.8,198.55,469.7,148.8,637.8,363.5,604.55,1135.6,631.4,253.35,b'White UV IR',12.5 mA,b'OK Read',9:10:56
1,2,64,50,75.9,669.05,2136.95,679.6,1506.15,3318.05,1007.65,862.05,4095.2,302.35,793.25,228.45,1171.55,628.7,227.8,91.3,45.55,48.7,b'White',25 mA,b'OK Read',9:10:57
1,2,64,50,33.2,32.1,29.2,35.75,53.0,25.85,37.6,62.7,40.1,58.65,73.05,33.55,58.8,85.55,1003.2,2254.05,1298.6,482.35,b'IR',25 mA,b'OK Read',9:10:58
1,2,64,50,3822.4,499.5,33.4,31.3,15.15,9.7,18.8,15.65,5.75,27.05,31.3,23.05,31.65,21.4,8.75,5.7,6.5,9.75,b'UV',25 mA,b'OK Read',9:10:59
1,2,64,50,109.1,696.55,2166.15,715.35,1559.15,3347.15,1042.55,924.75,4135.3,356.5,845.45,261.95,1198.7,688.55,1226.6,2333.95,1344.15,531.05,b'White IR',25 mA,b'OK Read',9:11:00
1,2,64,50,3324.45,1099.8,2166.15,706.4,1513.7,3324.55,1018.35,875.1,4095.2,322.65,824.6,247.3,1171.55,624.4,232.2,91.3,52.05,58.45,b'White UV',25 mA,b'OK Read',9:11:00
1,2,64,50,3272.25,462.85,58.45,62.6,64.35,35.55,53.75,75.75,40.1,78.95,83.5,52.4,81.4,102.65,1003.2,2248.35,1305.1,492.1,b'UV IR',25 mA,b'OK Read',9:11:01
1,2,64,50,2783.8,1058.55,2191.2,733.25,1566.7,3347.15,1053.3,932.55,4129.55,372.3,882.0,276.65,1212.25,692.85,1222.25,2328.25,1347.4,540.8,b'White UV IR',25 mA,b'OK Read',9:11:02
1,2,64,50,147.0,1420.6,3702.1,1202.7,2815.5,6225.85,1883.6,1609.15,7583.25,557.3,1487.35,427.5,2162.2,1146.15,420.55,165.5,84.6,92.55,b'White',50 mA,b'OK Read',9:11:04
1,2,64,50,66.4,59.55,58.45,67.05,105.95,54.9,77.9,128.0,74.45,115.05,146.15,67.05,113.1,166.8,1923.15,4348.35,2704.6,1047.5,b'IR',50 mA,b'OK Read',9:11:04
1,2,64,50,4676.05,604.9,41.75,40.25,18.9,12.9,21.5,18.3,5.75,33.85,15.65,27.25,36.2,21.4,8.75,5.7,9.75,9.75,b'UV',50 mA,b'OK Read',9:11:05
1,2,64,50,189.7,1237.3,3293.05,1113.25,2516.55,5392.3,1690.1,1507.25,6592.4,588.9,1346.45,431.7,1936.0,1129.05,2273.6,4479.6,2772.95,1125.45,b'White IR',50 mA,b'OK Read',9:11:06
1,2,64,50,3466.7,1805.5,3622.8,1193.75,2720.9,6006.15,1829.85,1567.35,7319.8,557.3,1429.95,433.8,2107.9,1116.25,411.8,165.5,87.9,97.45,b'White UV',50 mA,b'OK Read',9:11:07
1,2,64,50,3291.25,490.35,87.65,93.9,117.3,61.4,91.35,138.45,80.2,133.1,172.2,85.9,135.7,179.6,1918.75,4342.65,2707.85,1057.25,b'UV IR',50 mA,b'OK Read',9:11:08
1,2,64,50,2319.05,1498.5,3247.15,1108.8,2456.0,5253.35,1655.2,1478.5,6420.55,588.9,1325.6,435.9,1908.85,1116.25,2229.8,4428.2,2766.45,1135.2,b'White UV IR',50 mA,b'OK Read',9:11:09
1,2,64,50,175.45,1700.1,4202.95,1381.55,3246.95,7188.6,2173.8,1859.9,8740.2,640.75,1711.8,496.7,2519.55,1338.6,486.25,194.0,97.65,107.2,b'White',100 mA,b'OK Read',9:11:11
1,2,64,50,128.05,114.55,112.7,129.65,204.35,100.15,145.1,245.55,143.2,218.85,276.6,127.85,208.1,299.35,3355.65,7555.35,5448.3,2304.5,b'IR',100 mA,b'OK Read',9:11:12
1,2,64,50,5302.05,678.2,45.9,44.7,18.9,16.15,24.2,20.9,5.75,38.35,31.3,31.45,36.2,21.4,8.75,5.7,9.75,9.75,b'UV',100 mA,b'OK Read',9:11:13
1,2,64,100,37.95,307.025,1168.65,368.85,772.0,1704.275,515.9,445.375,2113.45,157.925,378.375,116.3,567.675,295.1,113.9,45.65,26.025,26.8,b'White',12.5 mA,b'OK Read',9:11:14
1,2,64,100,16.6,13.75,14.6,17.875,24.6,12.925,18.8,30.05,20.05,29.325,46.975,16.775,27.15,40.625,484.075,1084.225,607.0,224.125,b'IR',12.5 mA,b'OK Read',9:11:15
1,2,64,100,2847.825,384.925,25.05,24.6,11.35,8.075,12.1,11.75,5.725,20.3,7.825,15.725,20.35,12.825,4.375,2.85,6.5,7.3,b'UV',12.5 mA,b'OK Read',9:11:16
1,2,64,100,52.175,323.075,1181.15,384.5,798.475,1718.8,534.725,474.125,2130.65,183.875,409.675,132.025,594.825,335.725,597.975,1129.875,629.775,248.475,b'White IR',12.5 mA,b'OK Read',9:11:17
1,2,64,100,2674.725,666.75,1189.5,391.2,783.35,1710.725,528.0,454.525,2113.45,173.725,409.675,130.975,590.3,307.925,118.275,48.5,29.3,31.675,b'White UV',12.5 mA,b'OK Read',9:11:18
1,2,64,100,2653.375,373.475,37.575,38.0,34.05,19.375,29.55,39.175,22.9,45.125,41.75,30.4,45.225,51.325,488.45,1087.075,610.25,229.0,b'UV IR',12.5 mA,b'OK Read',9:11:19
1,2,64,100,2482.65,655.3,1202.025,404.625,806.05,1723.65,545.45,483.275,2130.65,198.55,441.0,145.65,615.175,346.425,600.175,1129.875,633.025,253.35,b'White UV IR',12.5 mA,b'OK Read',9:11:19
1,2,64,100,73.5,666.75,2136.95,679.575,1502.375,3313.225,1003.6,860.725,4063.675,301.2,769.775,225.3,1121.8,588.05,221.225,88.45,47.2,51.15,b'White',25 mA,b'OK Read',9:11:21
1,2,64,100,33.2,29.775,29.225,35.775,52.975,27.45,38.95,62.7,37.225,57.525,73.075,33.525,56.55,85.525,990.05,2231.225,1298.6,487.225,b'IR',25 mA,b'OK Read',9:11:22
1,2,64,100,3824.775,501.775,33.4,33.525,15.125,11.3,17.475,15.675,5.725,27.075,23.475,22.0,27.15,17.1,6.575,2.85,8.125,9.75,b'UV',25 mA,b'OK Read',9:11:22
1,2,64,100,106.7,696.55,2164.075,713.125,1555.35,3340.7,1039.875,923.425,4095.175,356.475,837.625,258.825,1171.55,667.175,1206.9,2311.125,1342.55,535.925,b'White IR',25 mA,b'OK Read',9:11:24
1,2,64,100,3331.55,1099.8,2164.075,706.4,1511.825,3314.85,1015.675,872.475,4060.825,321.525,756.725,245.2,1155.725,611.575,225.6,91.3,50.45,56.025,b'White UV',25 mA,b'OK Read',9:11:25
1,2,64,100,3284.125,465.125,56.35,60.35,64.325,35.55,52.4,75.75,42.95,77.85,99.15,51.35,79.15,98.375,992.25,2228.375,1303.475,494.525,b'UV IR',25 mA,b'OK Read',9:11:26
1,2,64,100,2790.925,1058.55,2187.025,735.475,1561.025,3340.7,1050.625,931.25,4095.175,371.15,827.175,274.525,1200.95,690.7,1198.125,2302.55,1345.8,543.25,b'White UV IR',25 mA,b'OK Read',9:11:27
1,2,64,100,147.025,1418.275,3714.6,1207.15,2811.725,6198.375,1876.875,1606.525,7523.1,557.3,1492.6,429.625,2193.85,1176.1,420.55,168.35,84.625,92.575,b'White',50 mA,b'OK Read',9:11:29
1,2,64,100,68.775,59.575,58.425,69.3,105.95,53.3,76.575,126.7,74.45,113.95,159.175,67.075,110.825,164.65,1879.35,4259.875,2699.725,1062.125,b'IR',50 mA,b'OK Read',9:11:30
1,2,64,100,4695.0,607.175,39.65,40.25,18.925,12.925,21.5,19.6,5.725,33.85,31.325,27.25,36.175,21.375,8.75,5.7,8.125,9.75,b'UV',50 mA,b'OK Read',9:11:31
1,2,64,100,189.7,1241.85,3305.575,1119.975,2516.55,5405.2,1691.475,1508.575,6578.075,588.875,1349.075,431.725,1954.1,1146.175,2216.65,4374.0,2766.45,1140.075,b'White IR',50 mA,b'OK Read',9:11:32
1,2,64,100,3476.2,1805.5,3643.65,1204.925,2722.8,6007.75,1832.525,1568.65,7294.0,558.425,1406.475,439.05,2168.975,1167.55,411.8,165.5,86.25,97.45,b'White UV',50 mA,b'OK Read',9:11:33
1,2,64,100,3305.475,492.625,85.55,96.125,117.325,61.375,90.025,138.45,77.325,133.125,169.625,84.875,135.7,179.625,1872.775,4248.475,2701.35,1071.875,b'UV IR',50 mA,b'OK Read',9:11:34
1,2,64,100,2326.15,1500.775,3257.575,1115.5,2457.9,5259.8,1656.525,1478.525,6406.25,587.75,1333.425,436.95,1942.8,1144.025,2166.275,4322.65,2758.325,1149.825,b'White UV IR',50 mA,b'OK Read',9:11:35
1,2,64,100,175.475,1704.7,4234.225,1392.7,3246.925,7187.0,2177.825,1862.525,8708.7,641.9,1732.65,505.075,2607.725,1402.775,490.65,196.875,97.65,107.175,b'White',100 mA,b'OK Read',9:11:37
1,2,64,100,123.3,112.275,110.6,125.175,200.575,96.925,142.4,241.625,137.45,214.35,292.25,124.7,203.55,286.55,3193.575,7181.6,5399.45,2345.925,b'IR',100 mA,b'OK Read',9:11:38
1,2,64,100,5332.85,682.8,45.9,44.7,20.825,14.55,25.525,22.2,8.6,38.35,20.875,31.425,40.7,25.65,8.75,5.7,9.775,12.175,b'UV',100 mA,b'OK Read',9:11:39
1,2,64,150,36.367,307.033,1168.633,369.6,772.0,1702.65,515.9,444.083,2102.0,157.183,407.067,115.967,572.967,302.217,115.367,47.55,24.95,25.983,b'White',12.5 mA,b'OK Read',9:11:40
1,2,64,150,17.383,15.283,13.917,16.4,25.233,12.917,18.817,30.483,19.1,28.583,34.8,16.067,27.133000000000003,41.35,480.417,1078.517,607.533,224.117,b'IR',12.5 mA,b'OK Read',9:11:42
1,2,64,150,2850.2,384.9330000000001,25.05,23.85,11.35,7.532999999999999,12.533,11.317,3.817,20.3,22.617,16.067,21.117,12.833,5.832999999999999,3.8,6.517,6.5,b'UV',12.5 mA,b'OK Read',9:11:43
1,2,64,150,53.75,322.3,1179.767,384.5,798.4830000000001,1717.733,534.717,474.55,2119.183,183.5,434.9,132.033,597.0830000000001,337.867,595.783,1124.183,630.317,248.483,b'White IR',12.5 mA,b'OK Read',9:11:45
