Leaf No.,Read number,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time,Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
2,3,64,50,6401.085,4591.837,11620.647,9911.355,8722.237,2306.222,White LED,25 mA,b'OK Read',11:09:12,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
2,3,64,50,12144.444,8653.846,22049.707,18785.918,16443.871,4406.121,White LED,50 mA,b'OK Read',11:09:13,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
2,3,64,50,14587.428,10359.038,26526.206,22609.685,19757.188,5304.767,White LED,100 mA,b'OK Read',11:09:15,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
2,3,64,100,3282.758,2353.773,5898.887,5041.284,4448.435,1185.205,White LED,12.5 mA,b'OK Read',11:09:16,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
2,3,64,100,6409.895,4579.657,11561.604,9875.685,8675.039,2301.637,White LED,25 mA,b'OK Read',11:09:17,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
2,3,64,100,12129.763,8599.037,21837.69,18636.106,16311.715,4332.762,White LED,50 mA,b'OK Read',11:09:18,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
2,3,64,100,14643.217,10325.543,26394.702,22528.833,19698.19,5240.579,White LED,100 mA,b'OK Read',11:09:19,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
2,3,64,150,3278.843,2346.668,5875.628,5022.26,4430.343,1173.743,White LED,12.5 mA,b'OK Read',11:09:20,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
2,3,64,150,6405.0,4573.567,11527.61,9846.358,8648.293,2290.938,White LED,25 mA,b'OK Read',11:09:21,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
2,3,64,150,12118.997,8580.767,21754.496,18568.731,16237.772,4328.177,White LED,50 mA,b'OK Read',11:09:22,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
2,3,64,150,14695.091,10354.978,26429.592,22554.198,19689.538,5263.503,White LED,100 mA,b'OK Read',11:09:23,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
2,3,64,200,3281.29,2347.683,5872.05,5021.072,4426.016,1178.328,White LED,12.5 mA,b'OK Read',11:09:24,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
2,3,64,200,6408.426,4576.612,11517.323,9836.449,8636.1,2297.052,White LED,25 mA,b'OK Read',11:09:26,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
2,3,64,200,12122.422,8577.721,21711.555,18529.098,16194.9,4321.3,White LED,50 mA,b'OK Read',11:09:27,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
2,3,64,200,14732.774,10363.605,26425.566,22551.423,19676.951,5256.626,White LED,100 mA,b'OK Read',11:09:28,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
2,3,64,250,3285.107,2345.856,5866.682,5022.261,4420.588,1176.494,White LED,12.5 mA,b'OK Read',11:09:29,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
2,3,64,250,6408.132,4571.131,11504.709,9836.211,8626.897,2291.55,White LED,25 mA,b'OK Read',11:09:31,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
2,3,64,250,12119.779,8566.15,21661.102,18499.611,16157.85,4301.584,White LED,50 mA,b'OK Read',11:09:33,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
2,3,64,250,14749.51,10361.474,26399.533,22551.662,19660.904,5236.911,White LED,100 mA,b'OK Read',11:09:35,39.66614479,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
3,1,64,50,3729.073,2216.749,4213.491,4042.539,3582.347,1233.347,White LED,12.5 mA,b'OK Read',11:10:40,68.76208295,53.951703565,14.810379385,3.169046667,2.4842313165,0.68481535
3,1,64,50,7287.841,4293.428,8260.589,7913.866,6980.622,2407.09,White LED,25 mA,b'OK Read',11:10:41,68.76208295,53.951703565,14.810379385,3.169046667,2.4842313165,0.68481535
3,1,64,50,13806.378,8081.389,15683.847,14995.443,13173.032,4580.348,White LED,50 mA,b'OK Read',11:10:42,68.76208295,53.951703565,14.810379385,3.169046667,2.4842313165,0.68481535
3,1,64,50,16478.39,9609.971,18764.795,17944.118,15740.617,5483.581,White LED,100 mA,b'OK Read',11:10:43,68.76208295,53.951703565,14.810379385,3.169046667,2.4842313165,0.68481535
3,1,64,100,3734.945,2204.569,4194.704,4025.894,3565.828,1237.932,White LED,12.5 mA,b'OK Read',11:10:45,68.76208295,53.951703565,14.810379385,3.169046667,2.4842313165,0.68481535
3,1,64,100,7290.778,4284.293,8233.752,7887.708,6959.382,2402.505,White LED,25 mA,b'OK Read',11:10:46,68.76208295,53.951703565,14.810379385,3.169046667,2.4842313165,0.68481535
3,1,64,100,13800.505,8047.894,15571.13,14900.323,13092.794,4523.037,White LED,50 mA,b'OK Read',11:10:47,68.76208295,53.951703565,14.810379385,3.169046667,2.4842313165,0.68481535
