Leaf,Measurement Type,Integration Time,LED Current,Score
mango,absorbance,250,50 mA,0.9207884057373223
mango,absorbance,250,50 mA,0.8987073481749777
mango,absorbance,250,50 mA,0.8826531554899599
mango,absorbance,250,50 mA,0.9241601177872992
mango,absorbance,250,50 mA,0.8592102136335558
mango,absorbance,250,50 mA,0.9184488304143181
mango,absorbance,250,100 mA,0.8936071244816685
mango,absorbance,250,100 mA,0.8583853776088481
mango,absorbance,250,100 mA,0.843526676030834
mango,absorbance,250,100 mA,0.9005651709649379
mango,absorbance,250,100 mA,0.8675256465727628
mango,absorbance,250,100 mA,0.8789525176851922
mango,absorbance,250,100 mA,0.7962679061279381
mango,absorbance,250,100 mA,0.8994743811484884
mango,absorbance,250,100 mA,0.9098870222816806
mango,absorbance,250,100 mA,0.7299138744763878
banana,raw,50,12.5 mA,0.8707842184245098
banana,raw,50,12.5 mA,0.8801955548428166
banana,raw,50,12.5 mA,0.8863608112904122
banana,raw,50,12.5 mA,0.8818789338158031
banana,raw,50,12.5 mA,0.8501302978460823
banana,raw,50,12.5 mA,0.8595443037256647
banana,raw,50,12.5 mA,0.8347185294853504
banana,raw,50,12.5 mA,0.8378490218868339
banana,raw,50,12.5 mA,0.8641308268022119
banana,raw,50,12.5 mA,0.829354302958028
banana,raw,50,25 mA,0.8409665537960778
banana,raw,50,25 mA,0.833952673866518
banana,raw,50,25 mA,0.7901363223848619
banana,raw,50,25 mA,0.8689374928957271
banana,raw,50,25 mA,0.8820340716770076
banana,raw,50,25 mA,0.8185975599152205
banana,raw,50,25 mA,0.8279671653165491
banana,raw,50,25 mA,0.8403005762391138
banana,raw,50,25 mA,0.7444697732448625
banana,raw,50,25 mA,0.7501432586704296
banana,raw,50,50 mA,0.8189608735763807
banana,raw,50,50 mA,0.849779219032144
banana,raw,50,50 mA,0.7702985758252079
banana,raw,50,50 mA,0.8104765487209694
banana,raw,50,50 mA,0.7905669159814903
banana,raw,50,50 mA,0.8121691400846656
banana,raw,50,50 mA,0.81531153396163
banana,raw,50,50 mA,0.8033400179707735
banana,raw,50,50 mA,0.8100664055348663
banana,raw,50,50 mA,0.8536661508839124
banana,raw,50,100 mA,0.7405950331972675
banana,raw,50,100 mA,0.7943837130166078
banana,raw,50,100 mA,0.5640312351772345
banana,raw,50,100 mA,0.7823193861584816
banana,raw,50,100 mA,0.7360545471221808
banana,raw,50,100 mA,0.7171342370540494
banana,raw,50,100 mA,0.7776904344484732
banana,raw,50,100 mA,0.8251334732288309
banana,raw,50,100 mA,0.7960149316252602
banana,raw,50,100 mA,0.8150704105794329
banana,raw,100,12.5 mA,0.865359154429103
banana,raw,100,12.5 mA,0.8796859160248909
banana,raw,100,12.5 mA,0.777277678747235
banana,raw,100,12.5 mA,0.7335010800194377
banana,raw,100,12.5 mA,0.8663379404542244
banana,raw,100,12.5 mA,0.8512255303541458
banana,raw,100,12.5 mA,0.7940191233675326
banana,raw,100,12.5 mA,0.9100055846828412
banana,raw,100,12.5 mA,0.8224630066142913
banana,raw,100,12.5 mA,0.8157300874125536
banana,raw,100,25 mA,0.8821307436971688
banana,raw,100,25 mA,0.8712983281301774
banana,raw,100,25 mA,0.870088302333611
banana,raw,100,25 mA,0.6087093421720986
banana,raw,100,25 mA,0.85902151911019
banana,raw,100,25 mA,0.8183069746862239
banana,raw,100,25 mA,0.8121341954446287
banana,raw,100,25 mA,0.8254884760585945
banana,raw,100,25 mA,0.8669610941340701
banana,raw,100,25 mA,0.861570751212
banana,raw,100,50 mA,0.6522136943046639
banana,raw,100,50 mA,0.8055403942012972
banana,raw,100,50 mA,0.7630177489275193
banana,raw,100,50 mA,0.5949086472944038
banana,raw,100,50 mA,0.6438965397462617
banana,raw,100,50 mA,0.73569653382489
banana,raw,100,50 mA,0.7389063372876847
banana,raw,100,50 mA,0.6104078503548284
banana,raw,100,50 mA,0.8625554807505772
banana,raw,100,50 mA,0.5709897764477674
banana,raw,100,100 mA,0.7363648809954247
banana,raw,100,100 mA,0.8165080826778168
banana,raw,100,100 mA,0.7024913120516907
banana,raw,100,100 mA,0.7797042896835629
banana,raw,100,100 mA,0.5244057159043187
banana,raw,100,100 mA,0.8101685595664527
banana,raw,100,100 mA,0.7323429823837526
banana,raw,100,100 mA,0.790125527572163
banana,raw,100,100 mA,0.5827075148987
banana,raw,100,100 mA,0.8331461568000357
banana,raw,150,12.5 mA,0.746356051116223
banana,raw,150,12.5 mA,0.862756724973573
banana,raw,150,12.5 mA,0.844264736885202
banana,raw,150,12.5 mA,0.8489353391566369
banana,raw,150,12.5 mA,0.7179798295115468
banana,raw,150,12.5 mA,0.8419106846641755
banana,raw,150,12.5 mA,0.7989304042929365
banana,raw,150,12.5 mA,0.8692455124509703
banana,raw,150,12.5 mA,0.8504073025670078
banana,raw,150,12.5 mA,0.8842817990801538
banana,raw,150,25 mA,0.7831254128515134
banana,raw,150,25 mA,0.8131995992218258
banana,raw,150,25 mA,0.8089377177110042
banana,raw,150,25 mA,0.8073208057153571
banana,raw,150,25 mA,0.782216073579929
banana,raw,150,25 mA,0.7003057871009633
banana,raw,150,25 mA,0.803132908126502
banana,raw,150,25 mA,0.7611577750593326
banana,raw,150,25 mA,0.8413163404278993
banana,raw,150,25 mA,0.8613403305526464
banana,raw,150,50 mA,0.8204964473130938
banana,raw,150,50 mA,0.7725949108521076
banana,raw,150,50 mA,0.7843004277403066
banana,raw,150,50 mA,0.7140843103225101
banana,raw,150,50 mA,0.7128469159424703
banana,raw,150,50 mA,0.7180317692293916
banana,raw,150,50 mA,0.6696496728369004
banana,raw,150,50 mA,0.7589906648996372
banana,raw,150,50 mA,0.810210169457221
banana,raw,150,50 mA,0.7535300091194371
banana,raw,150,100 mA,0.8001316968304983
banana,raw,150,100 mA,0.7665436621923563
banana,raw,150,100 mA,0.7857230792775414
banana,raw,150,100 mA,0.65016643186942
banana,raw,150,100 mA,0.5245246889747797
banana,raw,150,100 mA,0.6182394702768573
banana,raw,150,100 mA,0.776247307016757
banana,raw,150,100 mA,0.6659014744649925
banana,raw,150,100 mA,0.5510512113483222
banana,raw,150,100 mA,0.7783602265415979
banana,raw,200,12.5 mA,0.8600020510535137
banana,raw,200,12.5 mA,0.8556621217619751
banana,raw,200,12.5 mA,0.8850869658740377
banana,raw,200,12.5 mA,0.891613286014313
banana,raw,200,12.5 mA,0.7151609826117493
banana,raw,200,12.5 mA,0.7121018338686538
banana,raw,200,12.5 mA,0.8454872174327019
banana,raw,200,12.5 mA,0.8376878860047943
banana,raw,200,12.5 mA,0.812631385695546
banana,raw,200,12.5 mA,0.84918736634647
banana,raw,200,25 mA,0.8743367608107548
banana,raw,200,25 mA,0.8144698058386093
banana,raw,200,25 mA,0.8391177462876609
banana,raw,200,25 mA,0.8188794857102584
banana,raw,200,25 mA,0.8207957421289167
banana,raw,200,25 mA,0.8842617135693136
banana,raw,200,25 mA,0.7119645706838164
banana,raw,200,25 mA,0.8545534410282545
banana,raw,200,25 mA,0.8458480853538506
banana,raw,200,25 mA,0.8495742622936199
banana,raw,200,50 mA,0.7958296356372365
banana,raw,200,50 mA,0.856251562775201
banana,raw,200,50 mA,0.8050160465248464
banana,raw,200,50 mA,0.7183370090520316
banana,raw,200,50 mA,0.7917728666574682
banana,raw,200,50 mA,0.8018794733674113
banana,raw,200,50 mA,0.7803845760241968
banana,raw,200,50 mA,0.7278803152392441
banana,raw,200,50 mA,0.7656020260127366
banana,raw,200,50 mA,0.6015820512428192
banana,raw,200,100 mA,0.737334286212786
banana,raw,200,100 mA,0.7168850172054535
banana,raw,200,100 mA,0.7389291045049229
banana,raw,200,100 mA,0.7262570329625894
banana,raw,200,100 mA,0.5999291821934227
banana,raw,200,100 mA,0.7379325598492347
banana,raw,200,100 mA,0.8592396883290302
banana,raw,200,100 mA,0.7394707032378532
banana,raw,200,100 mA,0.6893707106206703
banana,raw,200,100 mA,0.8278538127030404
banana,raw,250,12.5 mA,0.866741268690222
banana,raw,250,12.5 mA,0.8901530875157132
banana,raw,250,12.5 mA,0.8213770337843882
banana,raw,250,12.5 mA,0.8531677219356055
banana,raw,250,12.5 mA,0.9017156399698413
banana,raw,250,12.5 mA,0.8549429952508414
banana,raw,250,12.5 mA,0.8351392147763184
banana,raw,250,12.5 mA,0.854467214300207
banana,raw,250,12.5 mA,0.834036766205762
banana,raw,250,12.5 mA,0.8404400838167392
banana,raw,250,25 mA,0.7603268388720033
banana,raw,250,25 mA,0.8777914309212491
banana,raw,250,25 mA,0.8866952971903226
banana,raw,250,25 mA,0.8655953544678913
banana,raw,250,25 mA,0.8574707117895102
banana,raw,250,25 mA,0.8295373472413718
banana,raw,250,25 mA,0.8585225405260586
banana,raw,250,25 mA,0.7445058078680687
banana,raw,250,25 mA,0.7563930319962158
banana,raw,250,25 mA,0.9223598917098672
banana,raw,250,50 mA,0.7215661949375528
banana,raw,250,50 mA,0.8344727091285773
banana,raw,250,50 mA,0.7812618832510174
banana,raw,250,50 mA,0.773561556659442
banana,raw,250,50 mA,0.7287740517373356
banana,raw,250,50 mA,0.8137224342753976
banana,raw,250,50 mA,0.7710930118357671
banana,raw,250,50 mA,0.8390672216319143
banana,raw,250,50 mA,0.8496129544331696
banana,raw,250,50 mA,0.8648527115119734
banana,raw,250,100 mA,0.8451425271477198
banana,raw,250,100 mA,0.7555643480709705
banana,raw,250,100 mA,0.7614640856031352
banana,raw,250,100 mA,0.6733577309232446
banana,raw,250,100 mA,0.82209254040249
banana,raw,250,100 mA,0.6480923405261312
banana,raw,250,100 mA,0.7655831352457665
banana,raw,250,100 mA,0.8395924232673976
banana,raw,250,100 mA,0.6676384239970738
banana,raw,250,100 mA,0.6565135314737611
banana,reflectance,50,12.5 mA,0.8321135015941826
banana,reflectance,50,12.5 mA,0.826917155272142
banana,reflectance,50,12.5 mA,0.8922174325671146
banana,reflectance,50,12.5 mA,0.8543207887224753
banana,reflectance,50,12.5 mA,0.8183666888683901
banana,reflectance,50,12.5 mA,0.8885039641559647
banana,reflectance,50,12.5 mA,0.8676536833741135
banana,reflectance,50,12.5 mA,0.9114468772291489
banana,reflectance,50,12.5 mA,0.8385432059401071
banana,reflectance,50,12.5 mA,0.8734395484166528
banana,reflectance,50,25 mA,0.8549374556092018
banana,reflectance,50,25 mA,0.7510915073962099
banana,reflectance,50,25 mA,0.8390334213205262
banana,reflectance,50,25 mA,0.8857294569582657
banana,reflectance,50,25 mA,0.8472317826484401
banana,reflectance,50,25 mA,0.7154208304495729
banana,reflectance,50,25 mA,0.7587926714856539
banana,reflectance,50,25 mA,0.7179120121981593
banana,reflectance,50,25 mA,0.8524852570617979
banana,reflectance,50,25 mA,0.7843821039192347
banana,reflectance,50,50 mA,0.8438610903197149
banana,reflectance,50,50 mA,0.8280058994276075
banana,reflectance,50,50 mA,0.8579801922947399
banana,reflectance,50,50 mA,0.849185844692216
banana,reflectance,50,50 mA,0.8300052213420896
banana,reflectance,50,50 mA,0.818825227432407
banana,reflectance,50,50 mA,0.703321894474078
banana,reflectance,50,50 mA,0.75678060052411
banana,reflectance,50,50 mA,0.8268583588521495
banana,reflectance,50,50 mA,0.867273909330521
banana,reflectance,50,100 mA,0.6690207631520577
banana,reflectance,50,100 mA,0.8386969506922257
banana,reflectance,50,100 mA,0.7792671418307093
banana,reflectance,50,100 mA,0.753817549680608
banana,reflectance,50,100 mA,0.5587374435978983
banana,reflectance,50,100 mA,0.6633988716023864
banana,reflectance,50,100 mA,0.767573749368794
banana,reflectance,50,100 mA,0.7803351727666492
banana,reflectance,50,100 mA,0.7891540257627924
banana,reflectance,50,100 mA,0.7590879411855018
banana,reflectance,100,12.5 mA,0.8530753093707875
banana,reflectance,100,12.5 mA,0.8597983126592526
banana,reflectance,100,12.5 mA,0.8962000308749185
banana,reflectance,100,12.5 mA,0.840648482477433
banana,reflectance,100,12.5 mA,0.8231620521635571
banana,reflectance,100,12.5 mA,0.8740078199268587
banana,reflectance,100,12.5 mA,0.8421575335575258
banana,reflectance,100,12.5 mA,0.8810533345197251
banana,reflectance,100,12.5 mA,0.8886456276799323
banana,reflectance,100,12.5 mA,0.8468947559961029
banana,reflectance,100,25 mA,0.8700429242551331
banana,reflectance,100,25 mA,0.8225908137133222
banana,reflectance,100,25 mA,0.6826898732255277
banana,reflectance,100,25 mA,0.8353407634038178
banana,reflectance,100,25 mA,0.7871979946452518
banana,reflectance,100,25 mA,0.82691177178854
banana,reflectance,100,25 mA,0.8104793132862658
banana,reflectance,100,25 mA,0.7977833742431024
banana,reflectance,100,25 mA,0.7868434766350021
banana,reflectance,100,25 mA,0.858702350965843
banana,reflectance,100,50 mA,0.7466308958745245
banana,reflectance,100,50 mA,0.7039758683184554
banana,reflectance,100,50 mA,0.5978893116851178
banana,reflectance,100,50 mA,0.7802910534554505
banana,reflectance,100,50 mA,0.6731768495735457
banana,reflectance,100,50 mA,0.7262322518593054
banana,reflectance,100,50 mA,0.7721508882607314
banana,reflectance,100,50 mA,0.7655263162877477
banana,reflectance,100,50 mA,0.6829641559546389
banana,reflectance,100,50 mA,0.7613414461031305
banana,reflectance,100,100 mA,0.7813796984759244
banana,reflectance,100,100 mA,0.6638824238211494
banana,reflectance,100,100 mA,0.7755315959639935
banana,reflectance,100,100 mA,0.7443161062231215
banana,reflectance,100,100 mA,0.6118637762813539
banana,reflectance,100,100 mA,0.6508973332565676
banana,reflectance,100,100 mA,0.7266337929096884
banana,reflectance,100,100 mA,0.7805336681366173
banana,reflectance,100,100 mA,0.7258054794846103
banana,reflectance,100,100 mA,0.7800790412021027
banana,reflectance,150,12.5 mA,0.8431473086631385
banana,reflectance,150,12.5 mA,0.8585257965442541
banana,reflectance,150,12.5 mA,0.8910473916654191
banana,reflectance,150,12.5 mA,0.5291131408651955
banana,reflectance,150,12.5 mA,0.87499416038972
banana,reflectance,150,12.5 mA,0.8790152227243638
banana,reflectance,150,12.5 mA,0.8662223141804517
banana,reflectance,150,12.5 mA,0.9016247246504993
banana,reflectance,150,12.5 mA,0.847702123481447
banana,reflectance,150,12.5 mA,0.8641470036236383
banana,reflectance,150,25 mA,0.8525332866295686
banana,reflectance,150,25 mA,0.790396489870042
banana,reflectance,150,25 mA,0.876679498976628
banana,reflectance,150,25 mA,0.6598579950737843
banana,reflectance,150,25 mA,0.6572580834686562
banana,reflectance,150,25 mA,0.874121422528868
banana,reflectance,150,25 mA,0.8095058278697604
banana,reflectance,150,25 mA,0.8477607305768943
banana,reflectance,150,25 mA,0.8432259187881674
banana,reflectance,150,25 mA,0.8552956022545934
banana,reflectance,150,50 mA,0.7972975116063178
banana,reflectance,150,50 mA,0.7808793140728465
banana,reflectance,150,50 mA,0.7690522617227216
banana,reflectance,150,50 mA,0.7334117195933665
banana,reflectance,150,50 mA,0.7286160191724356
banana,reflectance,150,50 mA,0.8689244834571477
banana,reflectance,150,50 mA,0.8267486098281689
banana,reflectance,150,50 mA,0.7620705349547359
banana,reflectance,150,50 mA,0.8777418024553477
banana,reflectance,150,50 mA,0.8474086757194654
banana,reflectance,150,100 mA,0.7174095550814358
banana,reflectance,150,100 mA,0.6947011085882933
banana,reflectance,150,100 mA,0.8160521928632098
banana,reflectance,150,100 mA,0.7675542332418865
banana,reflectance,150,100 mA,0.6576606656598704
banana,reflectance,150,100 mA,0.7278850145753156
banana,reflectance,150,100 mA,0.7813068730667998
banana,reflectance,150,100 mA,0.6817340691561089
banana,reflectance,150,100 mA,0.8157530872596734
banana,reflectance,150,100 mA,0.6137316670945496
banana,reflectance,200,12.5 mA,0.8381834225974316
banana,reflectance,200,12.5 mA,0.8205912413645784
banana,reflectance,200,12.5 mA,0.8737564270546172
banana,reflectance,200,12.5 mA,0.8945042657153862
banana,reflectance,200,12.5 mA,0.8207015859130438
banana,reflectance,200,12.5 mA,0.8490786334354383
banana,reflectance,200,12.5 mA,0.8970024977615921
banana,reflectance,200,12.5 mA,0.8705345386058768
banana,reflectance,200,12.5 mA,0.8688189158050081
banana,reflectance,200,12.5 mA,0.8116316904671537
banana,reflectance,200,25 mA,0.8213289990006184
banana,reflectance,200,25 mA,0.8369772320737878
banana,reflectance,200,25 mA,0.8833221448922365
banana,reflectance,200,25 mA,0.8167423991541817
banana,reflectance,200,25 mA,0.761849579980919
banana,reflectance,200,25 mA,0.7313786554818829
banana,reflectance,200,25 mA,0.7371668247899406
banana,reflectance,200,25 mA,0.778999721187731
banana,reflectance,200,25 mA,0.7565959274310685
banana,reflectance,200,25 mA,0.8103971567088938
banana,reflectance,200,50 mA,0.6916259020183171
banana,reflectance,200,50 mA,0.8725154077179592
banana,reflectance,200,50 mA,0.8303957775538242
banana,reflectance,200,50 mA,0.6553758217950431
banana,reflectance,200,50 mA,0.6964040400234401
banana,reflectance,200,50 mA,0.7854995550550317
banana,reflectance,200,50 mA,0.5381711196341656
banana,reflectance,200,50 mA,0.7714863835911824
banana,reflectance,200,50 mA,0.7119122973700682
banana,reflectance,200,50 mA,0.8202067736181001
banana,reflectance,200,100 mA,0.7712117730598983
banana,reflectance,200,100 mA,0.7991717752226517
banana,reflectance,200,100 mA,0.5946961185273683
banana,reflectance,200,100 mA,0.8156392988226742
banana,reflectance,200,100 mA,0.8011538065228413
banana,reflectance,200,100 mA,0.6383354309306445
banana,reflectance,200,100 mA,0.5239941188483385
banana,reflectance,200,100 mA,0.6620544831338515
banana,reflectance,200,100 mA,0.5623350467856165
banana,reflectance,200,100 mA,0.7333930552851406
banana,reflectance,250,12.5 mA,0.8669887273351734
banana,reflectance,250,12.5 mA,0.8709954313192534
banana,reflectance,250,12.5 mA,0.7755526096939301
banana,reflectance,250,12.5 mA,0.8945421563435534
banana,reflectance,250,12.5 mA,0.869810833210215
banana,reflectance,250,12.5 mA,0.8284158900703918
banana,reflectance,250,12.5 mA,0.8323235562138307
banana,reflectance,250,12.5 mA,0.8549219441157317
banana,reflectance,250,12.5 mA,0.8549926898020528
banana,reflectance,250,12.5 mA,0.8641650906228262
banana,reflectance,250,25 mA,0.7254585711324557
banana,reflectance,250,25 mA,0.7904188387141571
banana,reflectance,250,25 mA,0.7686633756759629
banana,reflectance,250,25 mA,0.7761166281234557
banana,reflectance,250,25 mA,0.7562526628010253
banana,reflectance,250,25 mA,0.8160304683246272
banana,reflectance,250,25 mA,0.6777426561799423
banana,reflectance,250,25 mA,0.6957863620510096
banana,reflectance,250,25 mA,0.8972228084058479
banana,reflectance,250,25 mA,0.7849359046021671
banana,reflectance,250,50 mA,0.8191826646750153
banana,reflectance,250,50 mA,0.8133871463897993
banana,reflectance,250,50 mA,0.6876308486313243
banana,reflectance,250,50 mA,0.6420687876866189
banana,reflectance,250,50 mA,0.8869424330860646
banana,reflectance,250,50 mA,0.8079261752013989
banana,reflectance,250,50 mA,0.8387720996717424
banana,reflectance,250,50 mA,0.7568969255038526
banana,reflectance,250,50 mA,0.8029730965601725
banana,reflectance,250,50 mA,0.7169311820768208
banana,reflectance,250,100 mA,0.8036627789259206
banana,reflectance,250,100 mA,0.8079480463258899
banana,reflectance,250,100 mA,0.8017335104432288
banana,reflectance,250,100 mA,0.637250338637254
banana,reflectance,250,100 mA,0.7365974542996803
banana,reflectance,250,100 mA,0.7400088136929659
banana,reflectance,250,100 mA,0.5802939920870241
banana,reflectance,250,100 mA,0.7646524294539805
banana,reflectance,250,100 mA,0.8405457257588954
banana,reflectance,250,100 mA,0.6348643774517597
banana,absorbance,50,12.5 mA,0.9126685232004473
banana,absorbance,50,12.5 mA,0.8659024157797579
banana,absorbance,50,12.5 mA,0.9224399943032873
banana,absorbance,50,12.5 mA,0.7750767945853685
banana,absorbance,50,12.5 mA,0.8666864000793332
banana,absorbance,50,12.5 mA,0.8591945797616727
banana,absorbance,50,12.5 mA,0.8149166040449254
banana,absorbance,50,12.5 mA,0.8734351207068811
banana,absorbance,50,12.5 mA,0.8836224779945019
banana,absorbance,50,12.5 mA,0.839465135972794
banana,absorbance,50,25 mA,0.7473824109975139
banana,absorbance,50,25 mA,0.8273502972241087
banana,absorbance,50,25 mA,0.8767808357020748
banana,absorbance,50,25 mA,0.800404455467703
banana,absorbance,50,25 mA,0.7027777866901314
banana,absorbance,50,25 mA,0.8021301682985369
banana,absorbance,50,25 mA,0.8310988022425956
banana,absorbance,50,25 mA,0.4478236448957611
banana,absorbance,50,25 mA,0.7329253073699585
banana,absorbance,50,25 mA,0.3730428496696554
banana,absorbance,50,50 mA,0.7083333057440511
banana,absorbance,50,50 mA,0.7632072130088631
banana,absorbance,50,50 mA,0.7161785057788593
banana,absorbance,50,50 mA,0.6671663633846702
banana,absorbance,50,50 mA,0.5975651390465511
banana,absorbance,50,50 mA,0.8704138895225284
banana,absorbance,50,50 mA,0.817279467122323
banana,absorbance,50,50 mA,0.8662318712427175
banana,absorbance,50,50 mA,0.856445558043168
banana,absorbance,50,50 mA,0.5305128491577604
banana,absorbance,50,100 mA,0.6819114330724718
banana,absorbance,50,100 mA,0.7607884349936842
banana,absorbance,50,100 mA,0.8412797056726949
banana,absorbance,50,100 mA,0.775189526110124
banana,absorbance,50,100 mA,0.5615671898631426
banana,absorbance,50,100 mA,0.733995688592705
banana,absorbance,50,100 mA,0.6704272055340215
banana,absorbance,50,100 mA,0.6222324133692722
banana,absorbance,50,100 mA,0.789280631619702
banana,absorbance,50,100 mA,0.7740833125545499
banana,absorbance,100,12.5 mA,0.8894033870992204
banana,absorbance,100,12.5 mA,0.8956768010974621
banana,absorbance,100,12.5 mA,0.9219269735751021
banana,absorbance,100,12.5 mA,0.8146518002047403
banana,absorbance,100,12.5 mA,0.8982112610146185
banana,absorbance,100,12.5 mA,0.8642791712047498
banana,absorbance,100,12.5 mA,0.895773414276238
banana,absorbance,100,12.5 mA,0.8992893228014356
banana,absorbance,100,12.5 mA,0.9126316677260983
banana,absorbance,100,12.5 mA,0.8573335810570631
banana,absorbance,100,25 mA,0.8233523204069341
banana,absorbance,100,25 mA,0.8884216711241879
banana,absorbance,100,25 mA,0.7898444219709863
banana,absorbance,100,25 mA,0.8246583928823452
banana,absorbance,100,25 mA,0.7670312969126156
banana,absorbance,100,25 mA,0.8300855883381808
banana,absorbance,100,25 mA,0.6814011244402252
banana,absorbance,100,25 mA,0.8358013538793931
banana,absorbance,100,25 mA,0.8147970689693345
banana,absorbance,100,25 mA,0.8119877201549449
banana,absorbance,100,50 mA,0.8046087994406435
banana,absorbance,100,50 mA,0.7579174223761546
banana,absorbance,100,50 mA,0.7777319505112535
banana,absorbance,100,50 mA,0.8214625760544357
banana,absorbance,100,50 mA,0.6733954627552048
banana,absorbance,100,50 mA,0.6962503984869688
banana,absorbance,100,50 mA,0.664941956946649
banana,absorbance,100,50 mA,0.8503498891666788
banana,absorbance,100,50 mA,0.800266541120938
banana,absorbance,100,50 mA,0.7798519644233172
banana,absorbance,100,100 mA,0.7008204658753229
banana,absorbance,100,100 mA,0.8277972721659623
banana,absorbance,100,100 mA,0.39344451336872843
banana,absorbance,100,100 mA,0.7709367655937354
banana,absorbance,100,100 mA,0.5115368460838549
banana,absorbance,100,100 mA,0.695865995192586
banana,absorbance,100,100 mA,0.7972029958145264
banana,absorbance,100,100 mA,0.7080978141493901
banana,absorbance,100,100 mA,0.7701009416498841
banana,absorbance,100,100 mA,0.7590566880892494
banana,absorbance,150,12.5 mA,0.6748069618190531
banana,absorbance,150,12.5 mA,0.8759014112873666
banana,absorbance,150,12.5 mA,0.9421032520959622
banana,absorbance,150,12.5 mA,0.8905375012565967
banana,absorbance,150,12.5 mA,0.9104621780531331
banana,absorbance,150,12.5 mA,0.8854336509589588
banana,absorbance,150,12.5 mA,0.8494684934537924
banana,absorbance,150,12.5 mA,0.851268267967285
banana,absorbance,150,12.5 mA,0.8514672940076812
banana,absorbance,150,12.5 mA,0.8850236613144226
banana,absorbance,150,25 mA,0.826991921486491
banana,absorbance,150,25 mA,0.8468721960277017
banana,absorbance,150,25 mA,0.671154809355543
banana,absorbance,150,25 mA,0.7586132723928836
banana,absorbance,150,25 mA,0.8264360488397033
banana,absorbance,150,25 mA,0.764531173294935
banana,absorbance,150,25 mA,0.7890269914266576
banana,absorbance,150,25 mA,0.8408257007807589
banana,absorbance,150,25 mA,0.9118001473507031
banana,absorbance,150,25 mA,0.8512387528051473
banana,absorbance,150,50 mA,0.8068606002492916
banana,absorbance,150,50 mA,0.7722929282376617
banana,absorbance,150,50 mA,0.8098873208966577
banana,absorbance,150,50 mA,0.8504676742103104
banana,absorbance,150,50 mA,0.7494625933051247
banana,absorbance,150,50 mA,0.818058808156604
banana,absorbance,150,50 mA,0.8240390367491859
banana,absorbance,150,50 mA,0.8448587718756376
banana,absorbance,150,50 mA,0.8666162514657977
banana,absorbance,150,50 mA,0.8204530563627058
banana,absorbance,150,100 mA,0.6129644974174795
banana,absorbance,150,100 mA,0.8329001871720527
banana,absorbance,150,100 mA,0.7837296351293369
banana,absorbance,150,100 mA,0.8134114257794737
banana,absorbance,150,100 mA,0.6161758157794313
banana,absorbance,150,100 mA,0.8328393953042159
banana,absorbance,150,100 mA,0.7868892991729822
banana,absorbance,150,100 mA,0.781955715310533
banana,absorbance,150,100 mA,0.7712474508226499
banana,absorbance,150,100 mA,0.7816298513994431
banana,absorbance,200,12.5 mA,0.8413233997982841
banana,absorbance,200,12.5 mA,0.8756566814130753
banana,absorbance,200,12.5 mA,0.898150463400766
banana,absorbance,200,12.5 mA,0.8766480689986246
banana,absorbance,200,12.5 mA,0.9328273819379201
banana,absorbance,200,12.5 mA,0.832498648263763
banana,absorbance,200,12.5 mA,0.8141794295957991
banana,absorbance,200,12.5 mA,0.8959440357418281
banana,absorbance,200,12.5 mA,0.8930793562546647
banana,absorbance,200,12.5 mA,0.878535239411237
banana,absorbance,200,25 mA,0.8157983952078869
banana,absorbance,200,25 mA,0.7858742601726477
banana,absorbance,200,25 mA,0.8002101068773515
banana,absorbance,200,25 mA,0.8207456709966465
banana,absorbance,200,25 mA,0.7687059624255439
banana,absorbance,200,25 mA,0.7902172591507679
banana,absorbance,200,25 mA,0.8271264593305223
banana,absorbance,200,25 mA,0.8192750762270318
banana,absorbance,200,25 mA,0.8145718958588097
banana,absorbance,200,25 mA,0.762664472396918
banana,absorbance,200,50 mA,0.7821012195298902
banana,absorbance,200,50 mA,0.7303120111967416
banana,absorbance,200,50 mA,0.6547465955374806
banana,absorbance,200,50 mA,0.5902506963375622
banana,absorbance,200,50 mA,0.643118870682827
banana,absorbance,200,50 mA,0.778770003307669
banana,absorbance,200,50 mA,0.8225595262898355
banana,absorbance,200,50 mA,0.7281091723869513
banana,absorbance,200,50 mA,0.7524744323962014
banana,absorbance,200,50 mA,0.6864501919736983
banana,absorbance,200,100 mA,0.7263590420933119
banana,absorbance,200,100 mA,0.8192747171754955
banana,absorbance,200,100 mA,0.8328194481750489
banana,absorbance,200,100 mA,0.879839391349345
banana,absorbance,200,100 mA,0.76028482204995
banana,absorbance,200,100 mA,0.8599316577580147
banana,absorbance,200,100 mA,0.8316026840436286
banana,absorbance,200,100 mA,0.8264889719657456
banana,absorbance,200,100 mA,0.6256911354979786
banana,absorbance,200,100 mA,0.8634489331242301
banana,absorbance,250,12.5 mA,0.8483289862758172
banana,absorbance,250,12.5 mA,0.8308665783225725
banana,absorbance,250,12.5 mA,0.7031434054181795
banana,absorbance,250,12.5 mA,0.8307908359728999
banana,absorbance,250,12.5 mA,0.8416068401441655
banana,absorbance,250,12.5 mA,0.8516238472724309
banana,absorbance,250,12.5 mA,0.9185268028456541
banana,absorbance,250,12.5 mA,0.8306379092214056
banana,absorbance,250,12.5 mA,0.7916360120208283
banana,absorbance,250,12.5 mA,0.8689559750495437
banana,absorbance,250,25 mA,0.7404778185933338
banana,absorbance,250,25 mA,0.8099187075128298
banana,absorbance,250,25 mA,0.681664609663577
