Leaf,Measurement Type,Integration Time,LED Current,Score
mango,raw,150,12.5 mA,0.8159189574273561
mango,raw,150,12.5 mA,0.9287472358486834
mango,raw,150,25 mA,0.9299500399656068
mango,raw,150,25 mA,0.9099252448377423
mango,raw,150,25 mA,0.8947665261221378
mango,raw,150,25 mA,0.8788658697741077
mango,raw,150,25 mA,0.9181673730712951
mango,raw,150,25 mA,0.9136103468183734
mango,raw,150,25 mA,0.8772763164843245
mango,raw,150,25 mA,0.881009896995834
mango,raw,150,25 mA,0.9083488959126306
mango,raw,150,25 mA,0.8812882193990422
mango,raw,150,50 mA,0.8649100505259102
mango,raw,150,50 mA,0.9018736165224074
mango,raw,150,50 mA,0.8778032484082405
mango,raw,150,50 mA,0.8523176344597246
mango,raw,150,50 mA,0.9153373693743
mango,raw,150,50 mA,0.9249760068656034
mango,raw,150,50 mA,0.9127883053663537
mango,raw,150,50 mA,0.9085617673495627
mango,raw,150,50 mA,0.9302703419831531
mango,raw,150,50 mA,0.8835043592985049
mango,raw,150,100 mA,0.8472695871745816
mango,raw,150,100 mA,0.8529382008985613
mango,raw,150,100 mA,0.8475296293914862
mango,raw,150,100 mA,0.8823162121866042
mango,raw,150,100 mA,0.9350722441106386
mango,raw,150,100 mA,0.8679370472431082
mango,raw,150,100 mA,0.9106239997683241
mango,raw,150,100 mA,0.8707140698587278
mango,raw,150,100 mA,0.875715632514412
mango,raw,150,100 mA,0.9324556383757318
mango,raw,200,12.5 mA,0.8680734316829468
mango,raw,200,12.5 mA,0.8750482440471183
mango,raw,200,12.5 mA,0.8753811717678843
mango,raw,200,12.5 mA,0.8779877617904662
mango,raw,200,12.5 mA,0.8625313939555977
mango,raw,200,12.5 mA,0.8514364662065164
mango,raw,200,12.5 mA,0.8685847965219888
mango,raw,200,12.5 mA,0.830786199474955
mango,raw,200,12.5 mA,0.8903142311340055
mango,raw,200,12.5 mA,0.8494683638074838
mango,raw,200,25 mA,0.8566073293766396
mango,raw,200,25 mA,0.9004198425800958
mango,raw,200,25 mA,0.9501300794520815
mango,raw,200,25 mA,0.8831400418450617
mango,raw,200,25 mA,0.8900985274883793
mango,raw,200,25 mA,0.8937940888083856
mango,raw,200,25 mA,0.8783831369750702
mango,raw,200,25 mA,0.9331569354890538
mango,raw,200,25 mA,0.9267440259479858
mango,raw,200,25 mA,0.9013856989716734
mango,raw,200,50 mA,0.9380638330482455
mango,raw,200,50 mA,0.9424336978722112
mango,raw,200,50 mA,0.9267444175093248
mango,raw,200,50 mA,0.8147577091956977
mango,raw,200,50 mA,0.9204544281517635
mango,raw,200,50 mA,0.9556986048095438
mango,raw,200,50 mA,0.9444857129083881
mango,raw,200,50 mA,0.8702942401773845
mango,raw,200,50 mA,0.9491001286326797
mango,raw,200,50 mA,0.8811601277070814
mango,raw,200,100 mA,0.9500386070353931
mango,raw,200,100 mA,0.8861924133447069
mango,raw,200,100 mA,0.9219575824685364
mango,raw,200,100 mA,0.8220838078021544
mango,raw,200,100 mA,0.9348558902420128
mango,raw,200,100 mA,0.9489581663692772
mango,raw,200,100 mA,0.787393575440533
mango,raw,200,100 mA,0.8757949504299353
mango,raw,200,100 mA,0.8363890532424169
mango,raw,200,100 mA,0.9212735365589069
mango,raw,250,12.5 mA,0.9338117857411091
mango,raw,250,12.5 mA,0.9185217906834819
mango,raw,250,12.5 mA,0.861416159054476
mango,raw,250,12.5 mA,0.9276549726666999
mango,raw,250,12.5 mA,0.9184690119790407
mango,raw,250,12.5 mA,0.9492900318053309
mango,raw,250,12.5 mA,0.9116771820916353
mango,raw,250,12.5 mA,0.9455540901199567
mango,raw,250,12.5 mA,0.8595676432996939
mango,raw,250,12.5 mA,0.8802883491835896
mango,raw,250,25 mA,0.9633955211913774
mango,raw,250,25 mA,0.8688693189841339
mango,raw,250,25 mA,0.9346315266488422
mango,raw,250,25 mA,0.9212962161728829
mango,raw,250,25 mA,0.925989375629886
mango,raw,250,25 mA,0.8792266042807682
mango,raw,250,25 mA,0.8830096292377776
mango,raw,250,25 mA,0.9063700144660207
mango,raw,250,25 mA,0.9285363743381531
mango,raw,250,25 mA,0.9368510345866216
mango,raw,250,50 mA,0.9101192324993203
mango,raw,250,50 mA,0.8885183152863432
mango,raw,250,50 mA,0.9091462605430225
mango,raw,250,50 mA,0.9351207388279679
mango,raw,250,50 mA,0.967682707160739
mango,raw,250,50 mA,0.9066326238251665
mango,raw,250,50 mA,0.8905809939735574
mango,raw,250,50 mA,0.9533229592508135
mango,raw,250,50 mA,0.8756472391505303
mango,raw,250,50 mA,0.9032035142486267
mango,raw,250,100 mA,0.9397495874510188
mango,raw,250,100 mA,0.9330782114858316
mango,raw,250,100 mA,0.9403986977530754
mango,raw,250,100 mA,0.9093494289474762
mango,raw,250,100 mA,0.9299867762447159
mango,raw,250,100 mA,0.9225922185258812
mango,raw,250,100 mA,0.8692950532055674
mango,raw,250,100 mA,0.9164744795818478
mango,raw,250,100 mA,0.9204262798279458
mango,raw,250,100 mA,0.9491228777536124
mango,reflectance,50,12.5 mA,0.8051932274538833
mango,reflectance,50,12.5 mA,0.8315783657060295
mango,reflectance,50,12.5 mA,0.9177100921373997
mango,reflectance,50,12.5 mA,0.8068746633749995
mango,reflectance,50,12.5 mA,0.8594869526455112
mango,reflectance,50,12.5 mA,0.8148910180943312
mango,reflectance,50,12.5 mA,0.8230244768968017
mango,reflectance,50,12.5 mA,0.8945658418400471
mango,reflectance,50,12.5 mA,0.8959480823018027
mango,reflectance,50,12.5 mA,0.8138857856063693
mango,reflectance,50,25 mA,0.8637366763024849
mango,reflectance,50,25 mA,0.8739950527402474
mango,reflectance,50,25 mA,0.92506762175444
mango,reflectance,50,25 mA,0.9170843957817423
mango,reflectance,50,25 mA,0.9419301779908861
mango,reflectance,50,25 mA,0.8649234446014121
mango,reflectance,50,25 mA,0.8630176209722057
mango,reflectance,50,25 mA,0.9250545996246744
mango,reflectance,50,25 mA,0.8339549904937485
mango,reflectance,50,25 mA,0.9139903089385597
mango,reflectance,50,50 mA,0.8418459103219708
mango,reflectance,50,50 mA,0.8851280092317872
mango,reflectance,50,50 mA,0.9231548417756019
mango,reflectance,50,50 mA,0.8325949207929877
mango,reflectance,50,50 mA,0.9126810224787146
mango,reflectance,50,50 mA,0.886762556271063
mango,reflectance,50,50 mA,0.8977954753095827
mango,reflectance,50,50 mA,0.8757945818815647
mango,reflectance,50,50 mA,0.835420568591265
mango,reflectance,50,50 mA,0.9267384402857777
mango,reflectance,50,100 mA,0.8566952443884137
mango,reflectance,50,100 mA,0.9003737223169572
mango,reflectance,50,100 mA,0.9008068290339639
mango,reflectance,50,100 mA,0.8876615414974994
mango,reflectance,50,100 mA,0.8708406381041462
mango,reflectance,50,100 mA,0.836258341720151
mango,reflectance,50,100 mA,0.9021275505154426
mango,reflectance,50,100 mA,0.8480896450434889
mango,reflectance,50,100 mA,0.9171462405630111
mango,reflectance,50,100 mA,0.832864780855458
mango,reflectance,100,12.5 mA,0.9179880997925274
mango,reflectance,100,12.5 mA,0.9107499074628544
mango,reflectance,100,12.5 mA,0.9128615386077797
mango,reflectance,100,12.5 mA,0.909322085573073
mango,reflectance,100,12.5 mA,0.8951739569838795
mango,reflectance,100,12.5 mA,0.8002651718042784
mango,reflectance,100,12.5 mA,0.8569089272284266
mango,reflectance,100,12.5 mA,0.8524777981773164
mango,reflectance,100,12.5 mA,0.8399188726373448
mango,reflectance,100,12.5 mA,0.9208676917280515
mango,reflectance,100,25 mA,0.8880854004269619
mango,reflectance,100,25 mA,0.891161999714924
mango,reflectance,100,25 mA,0.90085852485039
mango,reflectance,100,25 mA,0.9246748558918315
mango,reflectance,100,25 mA,0.9420045811516645
mango,reflectance,100,25 mA,0.8519063724054718
mango,reflectance,100,25 mA,0.9190924090272262
mango,reflectance,100,25 mA,0.8922801376857054
mango,reflectance,100,25 mA,0.8407707012298817
mango,reflectance,100,25 mA,0.8800354992857556
mango,reflectance,100,50 mA,0.9339049243931238
mango,reflectance,100,50 mA,0.9146647143193898
mango,reflectance,100,50 mA,0.9467595330429841
mango,reflectance,100,50 mA,0.8897096804066952
mango,reflectance,100,50 mA,0.8807803182860353
mango,reflectance,100,50 mA,0.827830264904913
mango,reflectance,100,50 mA,0.830768264902523
mango,reflectance,100,50 mA,0.8476033693856799
mango,reflectance,100,50 mA,0.9378702369999602
mango,reflectance,100,50 mA,0.9361158219842267
mango,reflectance,100,100 mA,0.8656340755080794
mango,reflectance,100,100 mA,0.8796043796141573
mango,reflectance,100,100 mA,0.8340200724987255
mango,reflectance,100,100 mA,0.9194831603071272
mango,reflectance,100,100 mA,0.8581036712186079
mango,reflectance,100,100 mA,0.8687466103341734
mango,reflectance,100,100 mA,0.8881182300096085
mango,reflectance,100,100 mA,0.9244524828355181
mango,reflectance,100,100 mA,0.8636594233576413
mango,reflectance,100,100 mA,0.9329758884591104
mango,reflectance,150,12.5 mA,0.9082473761590856
mango,reflectance,150,12.5 mA,0.8388490797113356
mango,reflectance,150,12.5 mA,0.7968907478170886
mango,reflectance,150,12.5 mA,0.8826299094389274
mango,reflectance,150,12.5 mA,0.8493650852740058
mango,reflectance,150,12.5 mA,0.8764482224853504
mango,reflectance,150,12.5 mA,0.76229032683363
mango,reflectance,150,12.5 mA,0.8166721486320045
mango,reflectance,150,12.5 mA,0.9084025895737601
mango,reflectance,150,12.5 mA,0.8569548092539501
mango,reflectance,150,25 mA,0.9339922693593744
mango,reflectance,150,25 mA,0.8938436341013306
mango,reflectance,150,25 mA,0.9172250572191758
mango,reflectance,150,25 mA,0.9348056334031238
mango,reflectance,150,25 mA,0.8804813580128028
mango,reflectance,150,25 mA,0.8553081957776654
mango,reflectance,150,25 mA,0.8995527052254266
mango,reflectance,150,25 mA,0.9333863185258329
mango,reflectance,150,25 mA,0.9522342727486623
mango,reflectance,150,25 mA,0.9286868769106004
mango,reflectance,150,50 mA,0.923765151248519
mango,reflectance,150,50 mA,0.8604612577231217
mango,reflectance,150,50 mA,0.8606286641444757
mango,reflectance,150,50 mA,0.9094454872482736
mango,reflectance,150,50 mA,0.9181024479206573
mango,reflectance,150,50 mA,0.8953124693338645
mango,reflectance,150,50 mA,0.8891768219158497
mango,reflectance,150,50 mA,0.8646961812586261
mango,reflectance,150,50 mA,0.9393886141911728
mango,reflectance,150,50 mA,0.9246215293419479
mango,reflectance,150,100 mA,0.872709256727129
mango,reflectance,150,100 mA,0.8584508979369064
mango,reflectance,150,100 mA,0.8485188045324651
mango,reflectance,150,100 mA,0.8417024471872319
mango,reflectance,150,100 mA,0.8596054136531291
mango,reflectance,150,100 mA,0.9022965829155354
mango,reflectance,150,100 mA,0.8570225520802613
mango,reflectance,150,100 mA,0.9216948679911866
mango,reflectance,150,100 mA,0.8630819670954033
mango,reflectance,150,100 mA,0.8309622058120492
mango,reflectance,200,12.5 mA,0.8567563978023413
mango,reflectance,200,12.5 mA,0.8242589692345321
mango,reflectance,200,12.5 mA,0.8905079298237096
mango,reflectance,200,12.5 mA,0.9028819526910972
mango,reflectance,200,12.5 mA,0.8985862170221272
mango,reflectance,200,12.5 mA,0.8696819705172755
mango,reflectance,200,12.5 mA,0.8996187444929307
mango,reflectance,200,12.5 mA,0.901284662281184
mango,reflectance,200,12.5 mA,0.8716640138678788
mango,reflectance,200,12.5 mA,0.9303484633101556
mango,reflectance,200,25 mA,0.8494870017981938
mango,reflectance,200,25 mA,0.8564366580577161
mango,reflectance,200,25 mA,0.9269694563421736
mango,reflectance,200,25 mA,0.8594752497644955
mango,reflectance,200,25 mA,0.8433176704066971
mango,reflectance,200,25 mA,0.8870104253232849
mango,reflectance,200,25 mA,0.8804896904994152
mango,reflectance,200,25 mA,0.8899457851816294
mango,reflectance,200,25 mA,0.8915517496652406
mango,reflectance,200,25 mA,0.8547935918533169
mango,reflectance,200,50 mA,0.8719053596876668
mango,reflectance,200,50 mA,0.8603958933598437
mango,reflectance,200,50 mA,0.906655962875968
mango,reflectance,200,50 mA,0.8784954826554818
mango,reflectance,200,50 mA,0.9337481339734152
mango,reflectance,200,50 mA,0.9106202829381588
mango,reflectance,200,50 mA,0.8550931415186886
mango,reflectance,200,50 mA,0.8993198259431505
mango,reflectance,200,50 mA,0.9451712064528873
mango,reflectance,200,50 mA,0.8731336261987861
mango,reflectance,200,100 mA,0.9017428899043797
mango,reflectance,200,100 mA,0.919577366341083
mango,reflectance,200,100 mA,0.8718426610091701
mango,reflectance,200,100 mA,0.9104585548890591
mango,reflectance,200,100 mA,0.9077625124062176
mango,reflectance,200,100 mA,0.8302459139522476
mango,reflectance,200,100 mA,0.8537021853157541
mango,reflectance,200,100 mA,0.9016290954704365
mango,reflectance,200,100 mA,0.9212944976422055
mango,reflectance,200,100 mA,0.8780377186481163
mango,reflectance,250,12.5 mA,0.846688835618332
mango,reflectance,250,12.5 mA,0.9105048474021036
mango,reflectance,250,12.5 mA,0.8897971150421777
mango,reflectance,250,12.5 mA,0.9496335055804053
mango,reflectance,250,12.5 mA,0.852441446066345
mango,reflectance,250,12.5 mA,0.8760910205097153
mango,reflectance,250,12.5 mA,0.9427209997500521
mango,reflectance,250,12.5 mA,0.908892884217753
mango,reflectance,250,12.5 mA,0.871938805535269
mango,reflectance,250,12.5 mA,0.8787289727565692
mango,reflectance,250,25 mA,0.9070975520675083
mango,reflectance,250,25 mA,0.8871105331355055
mango,reflectance,250,25 mA,0.9546543274025671
mango,reflectance,250,25 mA,0.9072186722843798
mango,reflectance,250,25 mA,0.9572533981965454
mango,reflectance,250,25 mA,0.9181031776209473
mango,reflectance,250,25 mA,0.8998599649113832
mango,reflectance,250,25 mA,0.8941863540434356
mango,reflectance,250,25 mA,0.9404179279482424
mango,reflectance,250,25 mA,0.9011793272755009
mango,reflectance,250,50 mA,0.9172194413753656
mango,reflectance,250,50 mA,0.8572964193622624
mango,reflectance,250,50 mA,0.920461146345168
mango,reflectance,250,50 mA,0.9361371144130183
mango,reflectance,250,50 mA,0.909634417784589
mango,reflectance,250,50 mA,0.939743507092448
mango,reflectance,250,50 mA,0.9510620234719959
mango,reflectance,250,50 mA,0.9282362867186047
mango,reflectance,250,50 mA,0.9425053700605498
mango,reflectance,250,50 mA,0.9600656144843036
mango,reflectance,250,100 mA,0.8450049080341899
mango,reflectance,250,100 mA,0.8772953431320166
mango,reflectance,250,100 mA,0.9494723861011531
mango,reflectance,250,100 mA,0.8938499818698097
mango,reflectance,250,100 mA,0.9518612974088959
mango,reflectance,250,100 mA,0.9132984249197582
mango,reflectance,250,100 mA,0.9054463602853635
mango,reflectance,250,100 mA,0.9525275999150997
mango,reflectance,250,100 mA,0.945242142460348
mango,reflectance,250,100 mA,0.9243891440748913
mango,absorbance,50,12.5 mA,0.8178266454847738
mango,absorbance,50,12.5 mA,0.7906686789806453
mango,absorbance,50,12.5 mA,0.8544677266451516
mango,absorbance,50,12.5 mA,0.8146107604154207
mango,absorbance,50,12.5 mA,0.8238064076153494
mango,absorbance,50,12.5 mA,0.8063369125310244
mango,absorbance,50,12.5 mA,0.8914061089119186
mango,absorbance,50,12.5 mA,0.8483479001658374
mango,absorbance,50,12.5 mA,0.8595794024580061
mango,absorbance,50,12.5 mA,0.9017470538461471
mango,absorbance,50,25 mA,0.8710591217838216
mango,absorbance,50,25 mA,0.867672279638794
mango,absorbance,50,25 mA,0.8954784662972727
mango,absorbance,50,25 mA,0.9031540393043298
mango,absorbance,50,25 mA,0.9462988774991823
mango,absorbance,50,25 mA,0.91521714633729
mango,absorbance,50,25 mA,0.8995686243861652
mango,absorbance,50,25 mA,0.858611604640234
mango,absorbance,50,25 mA,0.8133912122445394
mango,absorbance,50,25 mA,0.8868753144586202
mango,absorbance,50,50 mA,0.8684131741970991
mango,absorbance,50,50 mA,0.8316021004976134
mango,absorbance,50,50 mA,0.8134555663947631
mango,absorbance,50,50 mA,0.8892278691024422
mango,absorbance,50,50 mA,0.9475028757986661
mango,absorbance,50,50 mA,0.8782209316323351
mango,absorbance,50,50 mA,0.8030629930877151
mango,absorbance,50,50 mA,0.8748361333472872
mango,absorbance,50,50 mA,0.9158265691076067
mango,absorbance,50,50 mA,0.8941228628201434
mango,absorbance,50,100 mA,0.8228174881190481
mango,absorbance,50,100 mA,0.9103511316426617
mango,absorbance,50,100 mA,0.8540296395497428
mango,absorbance,50,100 mA,0.9168834393062888
mango,absorbance,50,100 mA,0.8327147068268397
mango,absorbance,50,100 mA,0.9355502739336305
mango,absorbance,50,100 mA,0.9190444714315232
mango,absorbance,50,100 mA,0.8368345107297893
mango,absorbance,50,100 mA,0.9011679866668522
mango,absorbance,50,100 mA,0.9065100291236455
mango,absorbance,100,12.5 mA,0.773258656170789
mango,absorbance,100,12.5 mA,0.8976006808543785
mango,absorbance,100,12.5 mA,0.8975316257965091
mango,absorbance,100,12.5 mA,0.9265122111358249
mango,absorbance,100,12.5 mA,0.8407242393103261
mango,absorbance,100,12.5 mA,0.8820872056826801
mango,absorbance,100,12.5 mA,0.9183958751209425
mango,absorbance,100,12.5 mA,0.8477128378754176
mango,absorbance,100,12.5 mA,0.9009891676112056
mango,absorbance,100,12.5 mA,0.8954896517730749
mango,absorbance,100,25 mA,0.8934680551313547
mango,absorbance,100,25 mA,0.9084411239007236
mango,absorbance,100,25 mA,0.856867892297657
mango,absorbance,100,25 mA,0.9310695879178102
mango,absorbance,100,25 mA,0.8362020151376901
mango,absorbance,100,25 mA,0.926863057252367
mango,absorbance,100,25 mA,0.823071025849436
mango,absorbance,100,25 mA,0.8247706077622912
mango,absorbance,100,25 mA,0.9344896445656155
mango,absorbance,100,25 mA,0.929497595064892
mango,absorbance,100,50 mA,0.8888528255456369
mango,absorbance,100,50 mA,0.873686361764833
mango,absorbance,100,50 mA,0.8315583560715145
mango,absorbance,100,50 mA,0.8802323812036873
mango,absorbance,100,50 mA,0.907334007576512
mango,absorbance,100,50 mA,0.8980651722707381
mango,absorbance,100,50 mA,0.8668492973658226
mango,absorbance,100,50 mA,0.8943957072187929
mango,absorbance,100,50 mA,0.9333434499896716
mango,absorbance,100,50 mA,0.8786198676278482
mango,absorbance,100,100 mA,0.8813187194845646
mango,absorbance,100,100 mA,0.7362844106624492
mango,absorbance,100,100 mA,0.9225895825798872
mango,absorbance,100,100 mA,0.8539065581522324
mango,absorbance,100,100 mA,0.8439430980368745
mango,absorbance,100,100 mA,0.8918186370169057
mango,absorbance,100,100 mA,0.8347961860644557
mango,absorbance,100,100 mA,0.8525315635169695
mango,absorbance,100,100 mA,0.8210821920936147
mango,absorbance,100,100 mA,0.8672421594940404
mango,absorbance,150,12.5 mA,0.7545416458221804
mango,absorbance,150,12.5 mA,0.9154481027484956
mango,absorbance,150,12.5 mA,0.9114447287365758
mango,absorbance,150,12.5 mA,0.908674311871676
mango,absorbance,150,12.5 mA,0.7242975109990653
mango,absorbance,150,12.5 mA,0.926601693138333
mango,absorbance,150,12.5 mA,0.8345611283370338
mango,absorbance,150,12.5 mA,0.8853927380564777
mango,absorbance,150,12.5 mA,0.8827890846609224
mango,absorbance,150,12.5 mA,0.8738276870175092
mango,absorbance,150,25 mA,0.8617844582930313
mango,absorbance,150,25 mA,0.894123602118344
mango,absorbance,150,25 mA,0.8252221676863041
mango,absorbance,150,25 mA,0.8913206017579604
mango,absorbance,150,25 mA,0.8881812532472005
mango,absorbance,150,25 mA,0.9002417509582931
mango,absorbance,150,25 mA,0.8468188155354356
mango,absorbance,150,25 mA,0.7934064421337239
mango,absorbance,150,25 mA,0.862622836199541
mango,absorbance,150,25 mA,0.9072351535591872
mango,absorbance,150,50 mA,0.842908451028461
mango,absorbance,150,50 mA,0.8728317229143875
mango,absorbance,150,50 mA,0.8530870521074699
mango,absorbance,150,50 mA,0.8486962002113649
mango,absorbance,150,50 mA,0.853782531771774
mango,absorbance,150,50 mA,0.8533003385329156
mango,absorbance,150,50 mA,0.9163811753196973
mango,absorbance,150,50 mA,0.8507026164202114
mango,absorbance,150,50 mA,0.8978291494344849
mango,absorbance,150,50 mA,0.9218170337020247
mango,absorbance,150,100 mA,0.8176018031781788
mango,absorbance,150,100 mA,0.8869721058972113
mango,absorbance,150,100 mA,0.8703594924379114
mango,absorbance,150,100 mA,0.8784070352956863
mango,absorbance,150,100 mA,0.9289928482352954
mango,absorbance,150,100 mA,0.8639391408338681
mango,absorbance,150,100 mA,0.8809637747531127
mango,absorbance,150,100 mA,0.8839194889655216
mango,absorbance,150,100 mA,0.8633923755809371
mango,absorbance,150,100 mA,0.8370236507136178
mango,absorbance,200,12.5 mA,0.9154750908164228
mango,absorbance,200,12.5 mA,0.8505915988574634
mango,absorbance,200,12.5 mA,0.8364528547151691
mango,absorbance,200,12.5 mA,0.9195659026054263
mango,absorbance,200,12.5 mA,0.8861127890750786
mango,absorbance,200,12.5 mA,0.8722568864333308
mango,absorbance,200,12.5 mA,0.853124636371047
mango,absorbance,200,12.5 mA,0.8728455080178734
mango,absorbance,200,12.5 mA,0.8141112057886832
mango,absorbance,200,12.5 mA,0.9308761589167847
mango,absorbance,200,25 mA,0.8557498126140156
mango,absorbance,200,25 mA,0.8703989925804398
mango,absorbance,200,25 mA,0.935414547636822
mango,absorbance,200,25 mA,0.909541821819542
mango,absorbance,200,25 mA,0.9256685813068569
mango,absorbance,200,25 mA,0.9513131380956766
mango,absorbance,200,25 mA,0.9291883759641104
mango,absorbance,200,25 mA,0.9553191141355918
mango,absorbance,200,25 mA,0.8892394957464165
mango,absorbance,200,25 mA,0.9420602191269184
mango,absorbance,200,50 mA,0.9059419426388692
mango,absorbance,200,50 mA,0.913038397544347
mango,absorbance,200,50 mA,0.9171585181135459
mango,absorbance,200,50 mA,0.7981679559355881
mango,absorbance,200,50 mA,0.8317629259876325
mango,absorbance,200,50 mA,0.9253389898977062
mango,absorbance,200,50 mA,0.8193934338708034
mango,absorbance,200,50 mA,0.7623103939552541
mango,absorbance,200,50 mA,0.9065701901677
mango,absorbance,200,50 mA,0.9234630706645947
mango,absorbance,200,100 mA,0.9606596701544637
mango,absorbance,200,100 mA,0.9265805352518787
mango,absorbance,200,100 mA,0.8857055848573645
mango,absorbance,200,100 mA,0.9064627653204489
mango,absorbance,200,100 mA,0.9227190364355448
mango,absorbance,200,100 mA,0.9150282535383647
mango,absorbance,200,100 mA,0.9060737253803763
mango,absorbance,200,100 mA,0.8991931492187657
mango,absorbance,200,100 mA,0.8488890352163081
mango,absorbance,200,100 mA,0.8741214264491464
mango,absorbance,250,12.5 mA,0.8395314373882493
mango,absorbance,250,12.5 mA,0.9263988537565838
mango,absorbance,250,12.5 mA,0.9471060249739249
mango,absorbance,250,12.5 mA,0.8424706074164794
mango,absorbance,250,12.5 mA,0.8511975642876776
mango,absorbance,250,12.5 mA,0.8867941605047069
mango,absorbance,250,12.5 mA,0.8854430578091805
mango,absorbance,250,12.5 mA,0.9067395999597065
mango,absorbance,250,12.5 mA,0.8929183587472032
mango,absorbance,250,12.5 mA,0.9040355837534899
mango,absorbance,250,25 mA,0.8625189473079236
mango,absorbance,250,25 mA,0.9078235100760566
mango,absorbance,250,25 mA,0.9526475670087882
mango,absorbance,250,25 mA,0.925000097985691
mango,absorbance,250,25 mA,0.9278407406929401
mango,absorbance,250,25 mA,0.949147846322999
mango,absorbance,250,25 mA,0.9459715355420328
mango,absorbance,250,25 mA,0.9013360695610757
mango,absorbance,250,25 mA,0.8719619356907935
mango,absorbance,250,25 mA,0.8604818775086986
mango,absorbance,250,50 mA,0.9469795313344248
mango,absorbance,250,50 mA,0.8757321937255775
mango,absorbance,250,50 mA,0.9481796087850011
mango,absorbance,250,50 mA,0.9332111867687645
mango,absorbance,250,50 mA,0.862987873339385
mango,absorbance,250,50 mA,0.8951919639595863
mango,absorbance,250,50 mA,0.9473246225868402
mango,absorbance,250,50 mA,0.8775653760406759
